run: 390 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 05:05:44 2021 | q: 0/31 | q_time: 0.055835s | E: 1 | q_time/E: 0.055835s | shuffle time: 0.000000s
Mon Jan 25 05:05:44 2021 | q: 1/31 | q_time: 0.051349s | E: 1 | q_time/E: 0.051349s | shuffle time: 0.000207s
Mon Jan 25 05:05:44 2021 | q: 2/31 | q_time: 0.113324s | E: 2 | q_time/E: 0.056662s | shuffle time: 0.000233s
Mon Jan 25 05:05:44 2021 | q: 3/31 | q_time: 0.176659s | E: 3 | q_time/E: 0.058886s | shuffle time: 0.000226s
Mon Jan 25 05:05:44 2021 | q: 4/31 | q_time: 0.304649s | E: 5 | q_time/E: 0.060930s | shuffle time: 0.000235s
Mon Jan 25 05:05:45 2021 | q: 5/31 | q_time: 0.376445s | E: 6 | q_time/E: 0.062741s | shuffle time: 0.000241s
Mon Jan 25 05:05:45 2021 | q: 6/31 | q_time: 0.504679s | E: 8 | q_time/E: 0.063085s | shuffle time: 0.000239s
Mon Jan 25 05:05:46 2021 | q: 7/31 | q_time: 0.649046s | E: 10 | q_time/E: 0.064905s | shuffle time: 0.000241s
Mon Jan 25 05:05:47 2021 | q: 8/31 | q_time: 0.782438s | E: 12 | q_time/E: 0.065203s | shuffle time: 0.000243s
Mon Jan 25 05:05:48 2021 | q: 9/31 | q_time: 0.930943s | E: 14 | q_time/E: 0.066496s | shuffle time: 0.000246s
Mon Jan 25 05:05:49 2021 | q: 10/31 | q_time: 1.097231s | E: 16 | q_time/E: 0.068577s | shuffle time: 0.000248s
Mon Jan 25 05:05:50 2021 | q: 11/31 | q_time: 1.251585s | E: 18 | q_time/E: 0.069532s | shuffle time: 0.000248s
Mon Jan 25 05:05:51 2021 | q: 12/31 | q_time: 1.397912s | E: 21 | q_time/E: 0.066567s | shuffle time: 0.000249s
Mon Jan 25 05:05:53 2021 | q: 13/31 | q_time: 1.558958s | E: 23 | q_time/E: 0.067781s | shuffle time: 0.000251s
Mon Jan 25 05:05:55 2021 | q: 14/31 | q_time: 1.810479s | E: 26 | q_time/E: 0.069634s | shuffle time: 0.000249s
Mon Jan 25 05:05:57 2021 | q: 15/31 | q_time: 1.934442s | E: 28 | q_time/E: 0.069087s | shuffle time: 0.000247s
Mon Jan 25 05:05:59 2021 | q: 16/31 | q_time: 2.214214s | E: 31 | q_time/E: 0.071426s | shuffle time: 0.000246s
Mon Jan 25 05:06:01 2021 | q: 17/31 | q_time: 2.306862s | E: 34 | q_time/E: 0.067849s | shuffle time: 0.000248s
Mon Jan 25 05:06:04 2021 | q: 18/31 | q_time: 2.524714s | E: 36 | q_time/E: 0.070131s | shuffle time: 0.000251s
Mon Jan 25 05:06:06 2021 | q: 19/31 | q_time: 2.662723s | E: 38 | q_time/E: 0.070072s | shuffle time: 0.000251s
Mon Jan 25 05:06:09 2021 | q: 20/31 | q_time: 3.001973s | E: 41 | q_time/E: 0.073219s | shuffle time: 0.000250s
Mon Jan 25 05:06:12 2021 | q: 21/31 | q_time: 2.910110s | E: 43 | q_time/E: 0.067677s | shuffle time: 0.000252s
Mon Jan 25 05:06:15 2021 | q: 22/31 | q_time: 3.237638s | E: 46 | q_time/E: 0.070383s | shuffle time: 0.000252s
Mon Jan 25 05:06:19 2021 | q: 23/31 | q_time: 3.730377s | E: 49 | q_time/E: 0.076130s | shuffle time: 0.000253s
Mon Jan 25 05:06:23 2021 | q: 24/31 | q_time: 3.544492s | E: 52 | q_time/E: 0.068163s | shuffle time: 0.000252s
Mon Jan 25 05:06:27 2021 | q: 25/31 | q_time: 3.867016s | E: 55 | q_time/E: 0.070309s | shuffle time: 0.000252s
Mon Jan 25 05:06:31 2021 | q: 26/31 | q_time: 4.050253s | E: 58 | q_time/E: 0.069832s | shuffle time: 0.000250s
Mon Jan 25 05:06:35 2021 | q: 27/31 | q_time: 4.153088s | E: 61 | q_time/E: 0.068083s | shuffle time: 0.000248s
Mon Jan 25 05:06:39 2021 | q: 28/31 | q_time: 4.727091s | E: 65 | q_time/E: 0.072724s | shuffle time: 0.000249s
Mon Jan 25 05:06:44 2021 | q: 29/31 | q_time: 4.715867s | E: 67 | q_time/E: 0.070386s | shuffle time: 0.000250s
Mon Jan 25 05:06:49 2021 | q: 30/31 | q_time: 4.627710s | E: 69 | q_time/E: 0.067068s | shuffle time: 0.000245s
Mon Jan 25 05:06:54 2021 | q: 31/31 | q_time: 4.878835s | E: 71 | q_time/E: 0.068716s | shuffle time: 0.000242s
