q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054803 1 0.054803 639938 639937 0
1 31 0.052951 1 0.052951 639938 639937 0
2 31 0.113261 2 0.056631 1280442 929079 351362
3 31 0.176900 3 0.058967 1922148 1342124 580023
4 31 0.306910 5 0.061382 3220397 1967580 1252816
5 31 0.375934 6 0.062656 3852908 2495941 1356966
6 31 0.510110 8 0.063764 5179220 3143414 2035805
7 31 0.646196 10 0.064620 6441550 3767020 2674529
8 31 0.810543 12 0.067545 8007175 4588560 3418614
9 31 0.936121 14 0.066866 9127570 5155979 3971590
10 31 1.074523 16 0.067158 10366787 5770994 4595792
11 31 1.223781 18 0.067988 11738367 6506356 5232010
12 31 1.464340 21 0.069730 14660699 7777783 6882915
13 31 1.511894 23 0.065735 14831658 7796300 7035357
14 31 1.705397 26 0.065592 16827763 8598634 8229128
15 31 1.871236 28 0.066830 18451604 9513348 8938255
16 31 2.066316 31 0.066655 20536072 10323743 10212328
17 31 2.318191 34 0.068182 22894223 11258483 11635739
18 31 2.501116 36 0.069475 24525529 12191522 12334006
19 31 2.530954 38 0.066604 24549915 12070762 12479152
20 31 2.787029 41 0.067976 27075016 13072255 14002760
21 31 2.987944 43 0.069487 28828045 13890976 14937068
22 31 3.191630 46 0.069383 30878031 14558767 16319263
23 31 3.298809 49 0.067323 32040070 14729982 17310087
24 31 3.449510 52 0.066337 33840565 15218814 18621750
25 31 3.638068 55 0.066147 35901133 15781073 20120059
26 31 3.883029 58 0.066949 38558043 16663753 21894289
27 31 4.028286 61 0.066037 40234282 16881485 23352796
28 31 4.805079 65 0.073924 46359346 18759128 27600217
29 31 4.554994 67 0.067985 44511695 17836390 26675304
30 31 4.630784 69 0.067113 46013516 18059526 27953989
31 31 4.767417 71 0.067147 47732465 18463491 29268973
68.2743
