q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.253125 1 0.253125 639938 639937 0
1 31 0.203886 1 0.203886 639938 639937 0
2 31 0.493028 2 0.246514 1280825 927180 353644
3 31 0.664990 3 0.221663 1921989 1345011 576977
4 31 0.887103 5 0.177421 3209874 1957222 1252651
5 31 0.850093 6 0.141682 3851358 2505382 1345975
6 31 1.017137 8 0.127142 5183441 3141569 2041871
7 31 1.086971 10 0.108697 6632753 3884514 2748238
8 31 1.126935 12 0.093911 8591078 4961316 3629761
9 31 1.031604 14 0.073686 9148737 5174954 3973782
10 31 1.098318 16 0.068645 10498654 5856407 4642246
11 31 1.199409 18 0.066634 11582243 6390386 5191856
12 31 1.370069 21 0.065241 13660619 7202528 6458090
13 31 1.537825 23 0.066862 15321810 8139301 7182508
14 31 1.749085 26 0.067272 17506988 8979419 8527568
15 31 1.942765 28 0.069384 19387967 10047073 9340893
16 31 2.078627 31 0.067052 20759150 10412585 10346564
17 31 2.446017 34 0.071942 24425069 12073806 12351262
18 31 2.422553 36 0.067293 23789727 11744894 12044832
19 31 2.536974 38 0.066762 24674076 12135445 12538630
20 31 2.770884 41 0.067583 27149686 13085100 14064585
21 31 3.013544 43 0.070082 29309853 14131717 15178135
22 31 3.101802 46 0.067430 30145322 14157248 15988073
23 31 3.309103 49 0.067533 32312119 14834646 17477472
24 31 3.441688 52 0.066186 33921119 15216872 18704246
25 31 3.643222 55 0.066240 36225498 15946874 20278623
26 31 3.872774 58 0.066772 38722463 16747721 21974741
27 31 4.136258 61 0.067808 41783664 17621227 24162436
28 31 4.719417 65 0.072606 45077478 18340564 26736913
29 31 4.748075 67 0.070867 46658867 18553303 28105563
30 31 4.629585 69 0.067095 45865044 17960836 27904207
31 31 4.766870 71 0.067139 47838774 18419873 29418900
72.15
