q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053909 1 0.053909 639938 639937 0
1 31 0.052304 1 0.052304 639938 639937 0
2 31 0.113660 2 0.056830 1281002 932110 348891
3 31 0.177594 3 0.059198 1922753 1342173 580579
4 31 0.307373 5 0.061475 3217851 1954936 1262914
5 31 0.381723 6 0.063620 3893658 2538919 1354738
6 31 0.518880 8 0.064860 5263023 3203430 2059592
7 31 0.657598 10 0.065760 6548576 3856721 2691854
8 31 0.783509 12 0.065292 7741593 4426386 3315206
9 31 0.942750 14 0.067339 9200150 5208300 3991849
10 31 1.088962 16 0.068060 10524940 5877280 4647659
11 31 1.247216 18 0.069290 12015772 6655582 5360189
12 31 1.419117 21 0.067577 14144128 7509515 6634612
13 31 1.503252 23 0.065359 14907509 7839691 7067817
14 31 1.700544 26 0.065406 16854455 8618323 8236131
15 31 1.867963 28 0.066713 18486145 9479301 9006843
16 31 2.022284 31 0.065235 20121700 10004302 10117397
17 31 2.337934 34 0.068763 23177603 11408076 11769526
18 31 2.506996 36 0.069639 24585113 12171589 12413523
19 31 2.543041 38 0.066922 24675238 12125704 12549533
20 31 2.728865 41 0.066558 26517220 12690061 13827158
21 31 2.907982 43 0.067627 28042925 13516578 14526346
22 31 3.145337 46 0.068377 30494596 14389806 16104789
23 31 3.461450 49 0.070642 33824686 15617513 18207172
24 31 3.575922 52 0.068768 35233005 15981443 19251561
25 31 3.719427 55 0.067626 36781840 16268313 20513526
26 31 3.875578 58 0.066820 38615460 16629613 21985846
27 31 16.955419 61 0.277958 42670367 18103994 24566372
28 31 5.814932 65 0.089460 44301797 17988610 26313186
29 31 4.632159 67 0.069137 45432280 18175886 27256393
30 31 4.687185 69 0.067930 46505618 18369397 28136220
31 31 4.671193 71 0.065791 46710663 17905364 28805298
82.4024
