q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053354 1 0.053354 639938 639937 0
1 31 0.051934 1 0.051934 639938 639937 0
2 31 0.113511 2 0.056756 1280821 931873 348947
3 31 0.177485 3 0.059162 1921135 1344477 576657
4 31 0.307327 5 0.061465 3213319 1961138 1252180
5 31 0.376593 6 0.062765 3848923 2496625 1352297
6 31 0.509977 8 0.063747 5134062 3106766 2027295
7 31 0.655353 10 0.065535 6425033 3744730 2680302
8 31 0.810389 12 0.067532 7976837 4561106 3415730
9 31 0.927805 14 0.066272 9013077 5056074 3957002
10 31 1.094516 16 0.068407 10328367 5725833 4602533
11 31 1.248272 18 0.069348 11947378 6627089 5320288
12 31 1.459515 21 0.069501 14521548 7740857 6780690
13 31 1.584536 23 0.068893 15657107 8353654 7303452
14 31 1.865874 26 0.071764 18521176 9584490 8936685
15 31 1.926341 28 0.068798 18988461 9792321 9196139
16 31 2.338882 31 0.075448 23415149 11799406 11615742
17 31 2.476342 34 0.072834 24494440 12056874 12437565
18 31 2.566764 36 0.071299 25113958 12393315 12720642
19 31 2.580872 38 0.067918 24937978 12323751 12614226
20 31 2.924359 41 0.071326 28350254 13705915 14644338
21 31 2.920566 43 0.067920 27976624 13424117 14552506
22 31 3.127072 46 0.067980 30085795 14115054 15970740
23 31 3.434126 49 0.070084 33408762 15400453 18008308
24 31 4.081633 52 0.078493 40567906 18208622 22359283
25 31 3.652248 55 0.066405 35923356 15723846 20199509
26 31 3.905560 58 0.067337 38700793 16606350 22094442
27 31 4.218831 61 0.069161 42048052 17766065 24281986
28 31 4.675261 65 0.071927 44894673 18188088 26706584
29 31 4.751174 67 0.070913 46194072 18571766 27622305
30 31 4.884626 69 0.070792 48126595 18950000 29176594
31 31 4.714798 71 0.066406 47117451 18021696 29095754
70.4161
