q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.319221 1 0.319221 639938 639937 0
1 31 0.296207 1 0.296207 639938 639937 0
2 31 0.601410 2 0.300705 1280047 929222 350824
3 31 0.805523 3 0.268508 1921594 1348786 572807
4 31 1.056342 5 0.211268 3211616 1966001 1245614
5 31 0.950143 6 0.158357 3866359 2519464 1346894
6 31 0.961412 8 0.120176 5153244 3123962 2029281
7 31 0.886375 10 0.088637 6482808 3789429 2693378
8 31 0.898883 12 0.074907 8236739 4725728 3511010
9 31 0.925822 14 0.066130 9003543 5057510 3946032
10 31 1.080535 16 0.067533 10407732 5806532 4601199
11 31 1.228931 18 0.068274 11774222 6520658 5253563
12 31 1.402764 21 0.066798 13947980 7390565 6557414
13 31 1.549990 23 0.067391 15325525 8131284 7194240
14 31 1.714635 26 0.065947 16942710 8642055 8300654
15 31 1.854447 28 0.066230 18279401 9381835 8897565
16 31 2.024010 31 0.065291 20040997 9976034 10064962
17 31 2.415644 34 0.071048 23876831 11835406 12041424
18 31 2.494482 36 0.069291 24314752 12004376 12310375
19 31 2.568902 38 0.067603 24795344 12172489 12622854
20 31 2.907490 41 0.070914 28394960 13714444 14680515
21 31 5.475818 43 0.127345 28656363 13829952 14826410
22 31 4.405521 46 0.095772 30462940 14313911 16149028
23 31 3.390230 49 0.069188 32924507 15213093 17711413
24 31 3.576827 52 0.068785 35102904 15753857 19349046
25 31 3.666284 55 0.066660 36150502 15938812 20211689
26 31 3.827088 58 0.065984 37794472 16251320 21543151
27 31 4.126576 61 0.067649 41004103 17304489 23699613
28 31 4.597675 65 0.070733 43965852 17810199 26155652
29 31 4.597551 67 0.068620 44733322 17906057 26827264
30 31 4.597533 69 0.066631 45400452 17738455 27661996
31 31 4.905586 71 0.069093 48992372 18901648 30090723
76.1102
