q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053761 1 0.053761 639938 639937 0
1 31 0.052911 1 0.052911 639938 639937 0
2 31 0.113492 2 0.056746 1280617 928078 352538
3 31 0.177501 3 0.059167 1921961 1344351 577609
4 31 0.307911 5 0.061582 3222247 1952689 1269557
5 31 0.375826 6 0.062638 3842488 2493717 1348770
6 31 0.517382 8 0.064673 5224004 3178031 2045972
7 31 0.648752 10 0.064875 6430349 3749078 2681270
8 31 0.795561 12 0.066297 7859796 4488181 3371614
9 31 0.936833 14 0.066917 9137900 5166865 3971034
10 31 1.104016 16 0.069001 10660215 5947554 4712660
11 31 1.227081 18 0.068171 11772641 6511620 5261020
12 31 1.412224 21 0.067249 14029359 7464687 6564671
13 31 1.517014 23 0.065957 14979976 7892676 7087299
14 31 2.942343 26 0.113167 17167544 8774184 8393359
15 31 2.277169 28 0.081327 18881199 9736904 9144294
16 31 2.084116 31 0.067230 20680109 10366217 10313891
17 31 2.253577 34 0.066282 22225107 10888612 11336494
18 31 2.504284 36 0.069563 24524409 12120733 12403675
19 31 2.530053 38 0.066580 24555838 12031580 12524257
20 31 2.871110 41 0.070027 28033756 13574603 14459152
21 31 2.973847 43 0.069159 28699316 13812910 14886405
22 31 3.258999 46 0.070848 31606693 14971897 16634795
23 31 4.045888 49 0.082569 32938367 15204342 17734024
24 31 4.348833 52 0.083631 34954155 15803368 19150786
25 31 3.764594 55 0.068447 37151757 16402380 20749376
26 31 3.881314 58 0.066919 38593903 16646764 21947138
27 31 4.074500 61 0.066795 40776824 17175814 23601009
28 31 4.731997 65 0.072800 45483782 18519922 26963859
29 31 6.926893 67 0.103386 44599759 17856990 26742768
30 31 4.826517 69 0.069950 45728710 17983432 27745277
31 31 4.701708 71 0.066221 47133881 18101238 29032642
74.2383
