q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054353 1 0.054353 639938 639937 0
1 31 0.052046 1 0.052046 639938 639937 0
2 31 0.113129 2 0.056564 1280129 929297 350831
3 31 0.177454 3 0.059151 1923602 1348782 574819
4 31 0.304376 5 0.060875 3213092 1954192 1258899
5 31 0.377021 6 0.062837 3848312 2493514 1354797
6 31 0.511507 8 0.063938 5130615 3104427 2026187
7 31 0.647339 10 0.064734 6428312 3747553 2680758
8 31 0.853649 12 0.071137 8459149 4887467 3571681
9 31 0.961798 14 0.068700 9305812 5262009 4043802
10 31 1.095640 16 0.068477 10563683 5909669 4654013
11 31 1.225176 18 0.068065 11745457 6492491 5252965
12 31 1.412847 21 0.067278 14087761 7419344 6668416
13 31 1.505373 23 0.065451 14867044 7852064 7014979
14 31 1.698922 26 0.065343 16839688 8602551 8237136
15 31 1.846932 28 0.065962 18224332 9352206 8872125
16 31 2.022251 31 0.065234 20099739 10074481 10025257
17 31 2.267808 34 0.066700 22352334 11005699 11346634
18 31 2.486453 36 0.069068 24408518 12046388 12362129
19 31 2.591563 38 0.068199 25183648 12386135 12797512
20 31 3.011803 41 0.073459 29515080 14278930 15236149
21 31 2.952312 43 0.068658 28614049 13751025 14863023
22 31 3.305862 46 0.071867 32169161 15212875 16956285
23 31 3.424188 49 0.069881 33493456 15466620 18026835
24 31 3.543490 52 0.068144 34952011 15754842 19197168
25 31 3.670565 55 0.066738 36305585 16032330 20273254
26 31 3.808745 58 0.065668 37910170 16377744 21532425
27 31 4.061386 61 0.066580 40766551 17206808 23559742
28 31 5.071562 65 0.078024 47237376 19240592 27996783
29 31 4.733162 67 0.070644 46562130 18768550 27793579
30 31 4.580936 69 0.066390 45471205 17839071 27632133
31 31 4.870785 71 0.068603 48938008 18854668 30083339
69.2406
