run: 568 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 08:42:57 2021 | q: 0/31 | q_time: 0.055370s | E: 1 | q_time/E: 0.055370s | shuffle time: 0.000000s
Mon Jan 25 08:42:57 2021 | q: 1/31 | q_time: 0.052132s | E: 1 | q_time/E: 0.052132s | shuffle time: 0.000210s
Mon Jan 25 08:42:57 2021 | q: 2/31 | q_time: 0.113489s | E: 2 | q_time/E: 0.056744s | shuffle time: 0.000237s
Mon Jan 25 08:42:58 2021 | q: 3/31 | q_time: 0.177285s | E: 3 | q_time/E: 0.059095s | shuffle time: 0.000229s
Mon Jan 25 08:42:58 2021 | q: 4/31 | q_time: 0.305905s | E: 5 | q_time/E: 0.061181s | shuffle time: 0.000236s
Mon Jan 25 08:42:58 2021 | q: 5/31 | q_time: 0.376905s | E: 6 | q_time/E: 0.062817s | shuffle time: 0.000243s
Mon Jan 25 08:42:59 2021 | q: 6/31 | q_time: 0.521611s | E: 8 | q_time/E: 0.065201s | shuffle time: 0.000241s
Mon Jan 25 08:42:59 2021 | q: 7/31 | q_time: 0.667997s | E: 10 | q_time/E: 0.066800s | shuffle time: 0.000240s
Mon Jan 25 08:43:00 2021 | q: 8/31 | q_time: 0.792181s | E: 12 | q_time/E: 0.066015s | shuffle time: 0.000245s
Mon Jan 25 08:43:03 2021 | q: 9/31 | q_time: 2.374755s | E: 14 | q_time/E: 0.169625s | shuffle time: 0.000245s
Mon Jan 25 08:43:04 2021 | q: 10/31 | q_time: 1.886762s | E: 16 | q_time/E: 0.117923s | shuffle time: 0.000619s
Mon Jan 25 08:43:06 2021 | q: 11/31 | q_time: 1.362216s | E: 18 | q_time/E: 0.075679s | shuffle time: 0.000331s
Mon Jan 25 08:43:07 2021 | q: 12/31 | q_time: 1.413961s | E: 21 | q_time/E: 0.067331s | shuffle time: 0.000250s
Mon Jan 25 08:43:09 2021 | q: 13/31 | q_time: 1.568469s | E: 23 | q_time/E: 0.068194s | shuffle time: 0.000251s
Mon Jan 25 08:43:11 2021 | q: 14/31 | q_time: 1.742436s | E: 26 | q_time/E: 0.067017s | shuffle time: 0.000250s
Mon Jan 25 08:43:12 2021 | q: 15/31 | q_time: 1.891672s | E: 28 | q_time/E: 0.067560s | shuffle time: 0.000249s
Mon Jan 25 08:43:15 2021 | q: 16/31 | q_time: 2.242965s | E: 31 | q_time/E: 0.072354s | shuffle time: 0.000246s
Mon Jan 25 08:43:17 2021 | q: 17/31 | q_time: 2.312636s | E: 34 | q_time/E: 0.068019s | shuffle time: 0.000250s
Mon Jan 25 08:43:20 2021 | q: 18/31 | q_time: 2.672881s | E: 36 | q_time/E: 0.074247s | shuffle time: 0.000249s
Mon Jan 25 08:43:22 2021 | q: 19/31 | q_time: 2.568480s | E: 38 | q_time/E: 0.067592s | shuffle time: 0.000281s
Mon Jan 25 08:43:25 2021 | q: 20/31 | q_time: 2.841314s | E: 41 | q_time/E: 0.069300s | shuffle time: 0.000251s
Mon Jan 25 08:43:28 2021 | q: 21/31 | q_time: 3.060413s | E: 43 | q_time/E: 0.071172s | shuffle time: 0.000253s
Mon Jan 25 08:43:31 2021 | q: 22/31 | q_time: 3.237856s | E: 46 | q_time/E: 0.070388s | shuffle time: 0.000256s
Mon Jan 25 08:43:35 2021 | q: 23/31 | q_time: 3.284654s | E: 49 | q_time/E: 0.067034s | shuffle time: 0.000254s
Mon Jan 25 08:43:38 2021 | q: 24/31 | q_time: 3.786004s | E: 52 | q_time/E: 0.072808s | shuffle time: 0.000254s
Mon Jan 25 08:43:42 2021 | q: 25/31 | q_time: 3.647606s | E: 55 | q_time/E: 0.066320s | shuffle time: 0.000255s
Mon Jan 25 08:43:46 2021 | q: 26/31 | q_time: 3.959324s | E: 58 | q_time/E: 0.068264s | shuffle time: 0.000251s
Mon Jan 25 08:43:50 2021 | q: 27/31 | q_time: 4.290135s | E: 61 | q_time/E: 0.070330s | shuffle time: 0.000249s
Mon Jan 25 08:43:55 2021 | q: 28/31 | q_time: 4.688632s | E: 65 | q_time/E: 0.072133s | shuffle time: 0.000248s
Mon Jan 25 08:44:00 2021 | q: 29/31 | q_time: 4.732467s | E: 67 | q_time/E: 0.070634s | shuffle time: 0.000248s
Mon Jan 25 08:44:05 2021 | q: 30/31 | q_time: 4.850396s | E: 69 | q_time/E: 0.070296s | shuffle time: 0.000246s
Mon Jan 25 08:44:09 2021 | q: 31/31 | q_time: 4.740750s | E: 71 | q_time/E: 0.066771s | shuffle time: 0.000245s
