run: 982 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 17:12:38 2021 | q: 0/31 | q_time: 0.054456s | E: 1 | q_time/E: 0.054456s | shuffle time: 0.000000s
Mon Jan 25 17:12:38 2021 | q: 1/31 | q_time: 0.051694s | E: 1 | q_time/E: 0.051694s | shuffle time: 0.000209s
Mon Jan 25 17:12:38 2021 | q: 2/31 | q_time: 0.113664s | E: 2 | q_time/E: 0.056832s | shuffle time: 0.000235s
Mon Jan 25 17:12:39 2021 | q: 3/31 | q_time: 0.177281s | E: 3 | q_time/E: 0.059094s | shuffle time: 0.000228s
Mon Jan 25 17:12:39 2021 | q: 4/31 | q_time: 0.307213s | E: 5 | q_time/E: 0.061443s | shuffle time: 0.000239s
Mon Jan 25 17:12:39 2021 | q: 5/31 | q_time: 0.380162s | E: 6 | q_time/E: 0.063360s | shuffle time: 0.000243s
Mon Jan 25 17:12:40 2021 | q: 6/31 | q_time: 0.521090s | E: 8 | q_time/E: 0.065136s | shuffle time: 0.000243s
Mon Jan 25 17:12:40 2021 | q: 7/31 | q_time: 0.668474s | E: 10 | q_time/E: 0.066847s | shuffle time: 0.000239s
Mon Jan 25 17:12:41 2021 | q: 8/31 | q_time: 0.871426s | E: 12 | q_time/E: 0.072619s | shuffle time: 0.000245s
Mon Jan 25 17:12:42 2021 | q: 9/31 | q_time: 0.950471s | E: 14 | q_time/E: 0.067891s | shuffle time: 0.000249s
Mon Jan 25 17:12:43 2021 | q: 10/31 | q_time: 1.072958s | E: 16 | q_time/E: 0.067060s | shuffle time: 0.000251s
Mon Jan 25 17:12:45 2021 | q: 11/31 | q_time: 1.218338s | E: 18 | q_time/E: 0.067685s | shuffle time: 0.000250s
Mon Jan 25 17:12:46 2021 | q: 12/31 | q_time: 1.383104s | E: 21 | q_time/E: 0.065862s | shuffle time: 0.000251s
Mon Jan 25 17:12:47 2021 | q: 13/31 | q_time: 1.526257s | E: 23 | q_time/E: 0.066359s | shuffle time: 0.000252s
Mon Jan 25 17:12:49 2021 | q: 14/31 | q_time: 1.845073s | E: 26 | q_time/E: 0.070964s | shuffle time: 0.000251s
Mon Jan 25 17:12:51 2021 | q: 15/31 | q_time: 2.035608s | E: 28 | q_time/E: 0.072700s | shuffle time: 0.000248s
Mon Jan 25 17:12:53 2021 | q: 16/31 | q_time: 2.131836s | E: 31 | q_time/E: 0.068769s | shuffle time: 0.000246s
Mon Jan 25 17:12:56 2021 | q: 17/31 | q_time: 2.425553s | E: 34 | q_time/E: 0.071340s | shuffle time: 0.000249s
Mon Jan 25 17:12:58 2021 | q: 18/31 | q_time: 2.440918s | E: 36 | q_time/E: 0.067803s | shuffle time: 0.000251s
Mon Jan 25 17:13:01 2021 | q: 19/31 | q_time: 2.592491s | E: 38 | q_time/E: 0.068223s | shuffle time: 0.000252s
Mon Jan 25 17:13:04 2021 | q: 20/31 | q_time: 2.730904s | E: 41 | q_time/E: 0.066607s | shuffle time: 0.000253s
Mon Jan 25 17:13:07 2021 | q: 21/31 | q_time: 2.941485s | E: 43 | q_time/E: 0.068407s | shuffle time: 0.000254s
Mon Jan 25 17:13:10 2021 | q: 22/31 | q_time: 3.168960s | E: 46 | q_time/E: 0.068890s | shuffle time: 0.000255s
Mon Jan 25 17:13:13 2021 | q: 23/31 | q_time: 3.371249s | E: 49 | q_time/E: 0.068801s | shuffle time: 0.000252s
Mon Jan 25 17:13:17 2021 | q: 24/31 | q_time: 3.557308s | E: 52 | q_time/E: 0.068410s | shuffle time: 0.000253s
Mon Jan 25 17:13:21 2021 | q: 25/31 | q_time: 3.845898s | E: 55 | q_time/E: 0.069925s | shuffle time: 0.000253s
Mon Jan 25 17:13:38 2021 | q: 26/31 | q_time: 17.088897s | E: 58 | q_time/E: 0.294636s | shuffle time: 0.000253s
Mon Jan 25 17:13:42 2021 | q: 27/31 | q_time: 4.379440s | E: 61 | q_time/E: 0.071794s | shuffle time: 0.000422s
Mon Jan 25 17:13:47 2021 | q: 28/31 | q_time: 4.707264s | E: 65 | q_time/E: 0.072419s | shuffle time: 0.000249s
Mon Jan 25 17:13:51 2021 | q: 29/31 | q_time: 4.647309s | E: 67 | q_time/E: 0.069363s | shuffle time: 0.000249s
Mon Jan 25 17:13:56 2021 | q: 30/31 | q_time: 4.563298s | E: 69 | q_time/E: 0.066135s | shuffle time: 0.000245s
Mon Jan 25 17:14:03 2021 | q: 31/31 | q_time: 6.826291s | E: 71 | q_time/E: 0.096145s | shuffle time: 0.000244s
