run: 321 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 03:43:10 2021 | q: 0/31 | q_time: 0.072181s | E: 1 | q_time/E: 0.072181s | shuffle time: 0.000000s
Mon Jan 25 03:43:10 2021 | q: 1/31 | q_time: 0.059408s | E: 1 | q_time/E: 0.059408s | shuffle time: 0.000255s
Mon Jan 25 03:43:10 2021 | q: 2/31 | q_time: 0.126838s | E: 2 | q_time/E: 0.063419s | shuffle time: 0.000276s
Mon Jan 25 03:43:10 2021 | q: 3/31 | q_time: 0.194828s | E: 3 | q_time/E: 0.064943s | shuffle time: 0.000264s
Mon Jan 25 03:43:10 2021 | q: 4/31 | q_time: 0.329288s | E: 5 | q_time/E: 0.065858s | shuffle time: 0.000254s
Mon Jan 25 03:43:11 2021 | q: 5/31 | q_time: 0.384780s | E: 6 | q_time/E: 0.064130s | shuffle time: 0.000248s
Mon Jan 25 03:43:11 2021 | q: 6/31 | q_time: 0.517052s | E: 8 | q_time/E: 0.064631s | shuffle time: 0.000245s
Mon Jan 25 03:43:12 2021 | q: 7/31 | q_time: 0.649687s | E: 10 | q_time/E: 0.064969s | shuffle time: 0.000242s
Mon Jan 25 03:43:13 2021 | q: 8/31 | q_time: 0.796878s | E: 12 | q_time/E: 0.066406s | shuffle time: 0.000247s
Mon Jan 25 03:43:14 2021 | q: 9/31 | q_time: 0.955909s | E: 14 | q_time/E: 0.068279s | shuffle time: 0.000250s
Mon Jan 25 03:43:15 2021 | q: 10/31 | q_time: 1.070454s | E: 16 | q_time/E: 0.066903s | shuffle time: 0.000251s
Mon Jan 25 03:43:16 2021 | q: 11/31 | q_time: 1.231267s | E: 18 | q_time/E: 0.068404s | shuffle time: 0.000249s
Mon Jan 25 03:43:17 2021 | q: 12/31 | q_time: 1.394168s | E: 21 | q_time/E: 0.066389s | shuffle time: 0.000250s
Mon Jan 25 03:43:19 2021 | q: 13/31 | q_time: 1.512366s | E: 23 | q_time/E: 0.065755s | shuffle time: 0.000251s
Mon Jan 25 03:43:21 2021 | q: 14/31 | q_time: 1.701290s | E: 26 | q_time/E: 0.065434s | shuffle time: 0.000251s
Mon Jan 25 03:43:23 2021 | q: 15/31 | q_time: 1.897549s | E: 28 | q_time/E: 0.067770s | shuffle time: 0.000250s
Mon Jan 25 03:43:25 2021 | q: 16/31 | q_time: 2.026591s | E: 31 | q_time/E: 0.065374s | shuffle time: 0.000249s
Mon Jan 25 03:43:27 2021 | q: 17/31 | q_time: 2.232369s | E: 34 | q_time/E: 0.065658s | shuffle time: 0.000250s
Mon Jan 25 03:43:29 2021 | q: 18/31 | q_time: 2.442458s | E: 36 | q_time/E: 0.067846s | shuffle time: 0.000253s
Mon Jan 25 03:43:32 2021 | q: 19/31 | q_time: 2.558085s | E: 38 | q_time/E: 0.067318s | shuffle time: 0.000253s
Mon Jan 25 03:43:35 2021 | q: 20/31 | q_time: 2.774401s | E: 41 | q_time/E: 0.067668s | shuffle time: 0.000253s
Mon Jan 25 03:43:38 2021 | q: 21/31 | q_time: 2.925782s | E: 43 | q_time/E: 0.068041s | shuffle time: 0.000254s
Mon Jan 25 03:43:41 2021 | q: 22/31 | q_time: 3.360911s | E: 46 | q_time/E: 0.073063s | shuffle time: 0.000256s
Mon Jan 25 03:43:44 2021 | q: 23/31 | q_time: 3.451533s | E: 49 | q_time/E: 0.070439s | shuffle time: 0.000255s
Mon Jan 25 03:43:48 2021 | q: 24/31 | q_time: 3.887233s | E: 52 | q_time/E: 0.074754s | shuffle time: 0.000256s
Mon Jan 25 03:43:52 2021 | q: 25/31 | q_time: 3.694395s | E: 55 | q_time/E: 0.067171s | shuffle time: 0.000253s
Mon Jan 25 03:43:56 2021 | q: 26/31 | q_time: 3.793676s | E: 58 | q_time/E: 0.065408s | shuffle time: 0.000253s
Mon Jan 25 03:44:00 2021 | q: 27/31 | q_time: 4.129016s | E: 61 | q_time/E: 0.067689s | shuffle time: 0.000250s
Mon Jan 25 03:44:04 2021 | q: 28/31 | q_time: 4.566634s | E: 65 | q_time/E: 0.070256s | shuffle time: 0.000250s
Mon Jan 25 03:44:09 2021 | q: 29/31 | q_time: 4.654931s | E: 67 | q_time/E: 0.069477s | shuffle time: 0.000247s
Mon Jan 25 03:44:14 2021 | q: 30/31 | q_time: 4.703841s | E: 69 | q_time/E: 0.068172s | shuffle time: 0.000249s
Mon Jan 25 03:44:18 2021 | q: 31/31 | q_time: 4.687620s | E: 71 | q_time/E: 0.066023s | shuffle time: 0.000245s
