q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.262892 1 0.262892 639938 639937 0
1 31 0.258083 1 0.258083 639938 639937 0
2 31 0.497918 2 0.248959 1280334 930577 349756
3 31 0.681978 3 0.227326 1925298 1351058 574239
4 31 0.916861 5 0.183372 3213494 1955425 1258068
5 31 0.844683 6 0.140781 3861484 2515069 1346414
6 31 0.885097 8 0.110637 5172259 3144016 2028242
7 31 0.833099 10 0.083310 6456354 3778866 2677487
8 31 0.864142 12 0.072012 8075801 4632760 3443040
9 31 0.944315 14 0.067451 9229549 5222847 4006701
10 31 1.080004 16 0.067500 10392625 5794091 4598533
11 31 1.239519 18 0.068862 11896790 6603794 5292995
12 31 1.370431 21 0.065259 13597007 7149026 6447980
13 31 1.521587 23 0.066156 15038057 7946776 7091280
14 31 1.765678 26 0.067911 17567003 9063125 8503877
15 31 1.922245 28 0.068652 19046034 9801539 9244494
16 31 2.875279 31 0.092751 20385387 10226593 10158793
17 31 2.290148 34 0.067357 22419537 11012000 11407536
18 31 2.601035 36 0.072251 25615292 12648702 12966589
19 31 2.524167 38 0.066425 24477459 11997168 12480290
20 31 2.847090 41 0.069441 27685825 13338139 14347685
21 31 2.946358 43 0.068520 28345369 13655723 14689645
22 31 3.291397 46 0.071552 31510060 14875821 16634238
23 31 3.476652 49 0.070952 33902265 15612218 18290046
24 31 3.763458 52 0.072374 37164956 16769248 20395707
25 31 3.689388 55 0.067080 36222740 15991188 20231551
26 31 4.075867 58 0.070274 38615313 16726491 21888821
27 31 4.228694 61 0.069323 42594779 18016533 24578245
28 31 4.754292 65 0.073143 43896083 17799126 26096956
29 31 4.443959 67 0.066328 43318098 17211456 26106641
30 31 4.776768 69 0.069229 45178758 17672476 27506281
31 31 4.922573 71 0.069332 49458168 19023204 30434963
73.396
