q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.055662 1 0.055662 639938 639937 0
1 31 0.051673 1 0.051673 639938 639937 0
2 31 0.113706 2 0.056853 1280896 931732 349163
3 31 0.177301 3 0.059100 1921924 1347774 574149
4 31 0.310631 5 0.062126 3266300 2008408 1257891
5 31 0.377392 6 0.062899 3848398 2500466 1347931
6 31 0.510142 8 0.063768 5153415 3109637 2043777
7 31 0.653638 10 0.065364 6510230 3820811 2689418
8 31 0.823272 12 0.068606 8134235 4669883 3464351
9 31 0.939701 14 0.067122 9172495 5193122 3979372
10 31 1.070616 16 0.066914 10303068 5717179 4585888
11 31 1.226172 18 0.068121 11796122 6527331 5268790
12 31 1.431940 21 0.068188 14239591 7563775 6675815
13 31 1.543586 23 0.067112 15284080 8099428 7184651
14 31 1.751952 26 0.067383 17362523 8927508 8435014
15 31 1.829037 28 0.065323 18039296 9249178 8790117
16 31 2.133862 31 0.068834 21215321 10704479 10510841
17 31 2.341244 34 0.068860 23149518 11420798 11728719
18 31 2.511391 36 0.069761 24642634 12138724 12503909
19 31 2.576296 38 0.067797 24977875 12227483 12750391
20 31 2.816355 41 0.068692 27366259 13190136 14176122
21 31 2.985498 43 0.069430 28851501 13915714 14935786
22 31 3.346038 46 0.072740 32530273 15371537 17158735
23 31 3.248358 49 0.066293 31551407 14455935 17095471
24 31 10.870961 52 0.209057 38020910 17251295 20769614
25 31 3.808354 55 0.069243 37802993 16702737 21100255
26 31 3.987260 58 0.068746 39716527 17211120 22505406
27 31 4.018271 61 0.065873 40196889 16905302 23291586
28 31 4.681967 65 0.072030 45127208 18286892 26840315
29 31 4.618733 67 0.068936 45078558 18115983 26962574
30 31 4.570441 69 0.066238 45267721 17762078 27505642
31 31 8.910841 71 0.125505 48540346 18783481 29756864
80.2925
