q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.393211 1 0.393211 639938 639937 0
1 31 0.415653 1 0.415653 639938 639937 0
2 31 0.827336 2 0.413668 1280320 929574 350745
3 31 1.096421 3 0.365474 1921441 1343506 577934
4 31 1.388450 5 0.277690 3213706 1956555 1257150
5 31 1.187719 6 0.197953 3860460 2495918 1364541
6 31 1.116029 8 0.139504 5148387 3120791 2027595
7 31 0.987300 10 0.098730 6513773 3819997 2693775
8 31 0.896134 12 0.074678 7737134 4417348 3319785
9 31 0.963237 14 0.068803 9272644 5244713 4027930
10 31 1.108157 16 0.069260 10624404 5940833 4683570
11 31 1.224100 18 0.068006 11631970 6429670 5202299
12 31 1.376396 21 0.065543 13552732 7136998 6415733
13 31 1.564250 23 0.068011 15384433 8185408 7199024
14 31 1.751678 26 0.067372 17243336 8847316 8396019
15 31 1.917383 28 0.068478 18826978 9694729 9132248
16 31 2.169005 31 0.069968 21398393 10727572 10670820
17 31 2.331895 34 0.068585 22808840 11222366 11586473
18 31 2.446254 36 0.067951 23623600 11661887 11961712
19 31 2.643891 38 0.069576 25388418 12532587 12855830
20 31 2.816161 41 0.068687 27095062 13027529 14067532
21 31 2.966516 43 0.068989 28250839 13574798 14676040
22 31 3.140609 46 0.068274 30023410 14049745 15973664
23 31 3.285633 49 0.067054 31565865 14500013 17065851
24 31 3.784207 52 0.072773 36944088 16661205 20282882
25 31 3.653289 55 0.066423 35579849 15644156 19935692
26 31 3.982934 58 0.068671 39087402 16828226 22259175
27 31 4.185180 61 0.068610 41501306 17462120 24039185
28 31 4.951285 65 0.076174 47305548 19186834 28118713
29 31 4.858115 67 0.072509 47091460 18889312 28202147
30 31 4.679380 69 0.067817 45733570 17977097 27756472
31 31 4.825949 71 0.067971 47886564 18519552 29367011
74.9342
