q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053634 1 0.053634 639938 639937 0
1 31 0.051737 1 0.051737 639938 639937 0
2 31 0.113931 2 0.056965 1281253 929682 351570
3 31 0.178106 3 0.059369 1922811 1347505 575305
4 31 0.309155 5 0.061831 3246780 1992825 1253954
5 31 0.377987 6 0.062998 3842350 2495618 1346731
6 31 0.512299 8 0.064037 5149960 3123958 2026001
7 31 0.655370 10 0.065537 6446968 3751826 2695141
8 31 0.828850 12 0.069071 8166445 4692060 3474384
9 31 0.937491 14 0.066964 9062717 5104457 3958259
10 31 1.109653 16 0.069353 10630227 5940049 4690177
11 31 1.215795 18 0.067544 11581370 6391643 5189726
12 31 1.395942 21 0.066473 13742542 7277333 6465208
13 31 1.524043 23 0.066263 14951019 7901952 7049066
14 31 1.747132 26 0.067197 17192800 8828614 8364185
15 31 1.860114 28 0.066433 18237809 9344934 8892874
16 31 2.094247 31 0.067556 20647962 10374633 10273328
17 31 2.350498 34 0.069132 23129418 11384265 11745152
18 31 2.484234 36 0.069006 24126097 11911592 12214504
19 31 2.667892 38 0.070208 25805045 12789847 13015197
20 31 2.944073 41 0.071807 28592472 13827280 14765191
21 31 2.915703 43 0.067807 27900774 13387112 14513661
22 31 3.234413 46 0.070313 31175562 14706929 16468632
23 31 3.490826 49 0.071241 33966378 15724762 18241615
24 31 3.471078 52 0.066751 33827328 15253467 18573860
25 31 3.636930 55 0.066126 35587757 15649287 19938469
26 31 3.873371 58 0.066782 38151384 16415038 21736345
27 31 4.282745 61 0.070209 42644872 18161924 24482947
28 31 4.563259 65 0.070204 43482317 17561192 25921124
29 31 4.837412 67 0.072200 47102442 18863355 28239086
30 31 4.686775 69 0.067924 46150884 18174956 27975927
31 31 4.799608 71 0.067600 47551386 18318876 29232509
69.2045
