q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054478 1 0.054478 639938 639937 0
1 31 0.051769 1 0.051769 639938 639937 0
2 31 0.113666 2 0.056833 1280333 930630 349702
3 31 0.177826 3 0.059275 1924730 1344277 580452
4 31 0.308932 5 0.061786 3226816 1969285 1257530
5 31 0.376800 6 0.062800 3846732 2498948 1347783
6 31 0.511495 8 0.063937 5156015 3126767 2029247
7 31 0.661923 10 0.066192 6557333 3852041 2705291
8 31 0.796213 12 0.066351 7838037 4474324 3363712
9 31 0.927477 14 0.066248 9009928 5053588 3956339
10 31 1.075858 16 0.067241 10302693 5702456 4600236
11 31 1.233733 18 0.068541 11801117 6527763 5273353
12 31 1.393120 21 0.066339 13812941 7312443 6500497
13 31 1.517133 23 0.065962 14925582 7889541 7036040
14 31 1.728916 26 0.066497 17099403 8779275 8320127
15 31 2.027899 28 0.072425 20113767 10406256 9707510
16 31 2.128964 31 0.068676 21136938 10625636 10511301
17 31 2.355738 34 0.069286 23247060 11478477 11768582
18 31 2.401939 36 0.066721 23393222 11473087 11920134
19 31 2.613224 38 0.068769 25305395 12489219 12816175
20 31 2.782532 41 0.067867 26975514 12989760 13985753
21 31 2.973508 43 0.069151 28596124 13785335 14810788
22 31 3.093071 46 0.067241 29783636 13910627 15873008
23 31 3.354964 49 0.068469 32608969 15065790 17543178
24 31 3.655946 52 0.070307 35953723 16220935 19732787
25 31 3.899231 55 0.070895 38534578 17026681 21507896
26 31 3.959445 58 0.068266 39281078 16945396 22335681
27 31 3.969148 61 0.065068 39581412 16607240 22974171
28 31 4.903824 65 0.075443 47528396 19340873 28187522
29 31 18.758955 67 0.279984 44914928 17868122 27046805
30 31 6.633592 69 0.096139 45670997 17823054 27847942
31 31 4.813802 71 0.067800 48260450 18480597 29779852
85.2553
