q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.066089 1 0.066089 639938 639937 0
1 31 0.057906 1 0.057906 639938 639937 0
2 31 0.114739 2 0.057369 1280135 927434 352700
3 31 0.177505 3 0.059168 1920696 1343458 577237
4 31 0.308112 5 0.061622 3206387 1957541 1248845
5 31 0.378831 6 0.063139 3862645 2499090 1363554
6 31 0.513429 8 0.064179 5172550 3136135 2036414
7 31 0.659066 10 0.065907 6521165 3802558 2718606
8 31 0.806088 12 0.067174 7908622 4524390 3384231
9 31 0.936202 14 0.066872 9052334 5103706 3948627
10 31 1.103791 16 0.068987 10576158 5919162 4656995
11 31 1.242064 18 0.069004 11861109 6554965 5306143
12 31 1.392165 21 0.066294 13729434 7243391 6486042
13 31 1.569642 23 0.068245 15463554 8220558 7242995
14 31 1.778423 26 0.068401 17537952 8996553 8541398
15 31 1.862635 28 0.066523 18271573 9371719 8899853
16 31 2.100196 31 0.067748 20771429 10420497 10350931
17 31 2.458063 34 0.072296 22960862 11339726 11621135
18 31 3.258975 36 0.090527 25903738 12866304 13037433
19 31 2.535791 38 0.066731 24497966 11995533 12502432
20 31 2.771537 41 0.067598 26881722 12907122 13974599
21 31 2.895247 43 0.067331 27818105 13357935 14460169
22 31 3.159874 46 0.068693 30600512 14413085 16187426
23 31 3.413850 49 0.069670 33240943 15351503 17889439
24 31 3.463737 52 0.066610 33846900 15263137 18583762
25 31 3.747605 55 0.068138 36922128 16286038 20636089
26 31 3.989911 58 0.068792 39604404 17206621 22397782
27 31 4.099308 61 0.067202 41051622 17318696 23732925
28 31 4.689143 65 0.072141 45103134 18244344 26858789
29 31 4.814533 67 0.071859 47047490 18807788 28239701
30 31 5.036590 69 0.072994 50097331 19767980 30329350
31 31 4.828032 71 0.068000 48272031 18576909 29695121
70.2293
