q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.055298 1 0.055298 639938 639937 0
1 31 0.051863 1 0.051863 639938 639937 0
2 31 0.113308 2 0.056654 1281263 930814 350448
3 31 0.177134 3 0.059045 1923267 1348155 575111
4 31 0.304860 5 0.060972 3203400 1956499 1246900
5 31 0.375831 6 0.062638 3850734 2500591 1350142
6 31 0.512581 8 0.064073 5194917 3151649 2043267
7 31 0.666528 10 0.066653 6589694 3869808 2719885
8 31 0.808029 12 0.067336 7972833 4574745 3398087
9 31 0.945302 14 0.067522 9232515 5229166 4003348
10 31 1.109958 16 0.069372 10713175 5985159 4728015
11 31 1.221354 18 0.067853 11704408 6470335 5234072
12 31 1.418846 21 0.067564 14096777 7478113 6618663
13 31 1.572844 23 0.068385 15605111 8277983 7327127
14 31 1.811697 26 0.069681 17987375 9244153 8743221
15 31 1.990027 28 0.071072 19559736 10130468 9429267
16 31 2.091041 31 0.067453 20501284 10262506 10238777
17 31 2.278503 34 0.067015 22460676 10991734 11468941
18 31 2.431008 36 0.067528 23742728 11576980 12165747
19 31 2.682869 38 0.070602 26118327 12954625 13163701
20 31 2.960985 41 0.072219 28930534 14050377 14880156
21 31 2.958785 43 0.068809 28526882 13752210 14774671
22 31 3.196078 46 0.069480 30934401 14619010 16315390
23 31 3.523222 49 0.071902 34427979 15868672 18559306
24 31 3.821886 52 0.073498 37952643 17126447 20826195
25 31 3.684509 55 0.066991 36425896 16053349 20372546
26 31 3.886603 58 0.067010 38524636 16675113 21849522
27 31 4.163586 61 0.068256 41799803 17751729 24048073
28 31 4.729455 65 0.072761 45660621 18588792 27071828
29 31 4.498443 67 0.067141 43936086 17527375 26408710
30 31 4.678774 69 0.067808 46456777 18252790 28203986
31 31 4.934845 71 0.069505 49310228 19047106 30263121
69.6562
