run: 175 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 00:39:51 2021 | q: 0/31 | q_time: 0.053594s | E: 1 | q_time/E: 0.053594s | shuffle time: 0.000000s
Mon Jan 25 00:39:51 2021 | q: 1/31 | q_time: 0.051953s | E: 1 | q_time/E: 0.051953s | shuffle time: 0.000208s
Mon Jan 25 00:39:51 2021 | q: 2/31 | q_time: 0.113064s | E: 2 | q_time/E: 0.056532s | shuffle time: 0.000238s
Mon Jan 25 00:39:51 2021 | q: 3/31 | q_time: 0.177241s | E: 3 | q_time/E: 0.059080s | shuffle time: 0.000228s
Mon Jan 25 00:39:51 2021 | q: 4/31 | q_time: 0.311509s | E: 5 | q_time/E: 0.062302s | shuffle time: 0.000239s
Mon Jan 25 00:39:52 2021 | q: 5/31 | q_time: 0.377885s | E: 6 | q_time/E: 0.062981s | shuffle time: 0.000245s
Mon Jan 25 00:39:52 2021 | q: 6/31 | q_time: 0.513147s | E: 8 | q_time/E: 0.064143s | shuffle time: 0.000244s
Mon Jan 25 00:39:53 2021 | q: 7/31 | q_time: 0.665995s | E: 10 | q_time/E: 0.066600s | shuffle time: 0.000242s
Mon Jan 25 00:39:54 2021 | q: 8/31 | q_time: 0.823440s | E: 12 | q_time/E: 0.068620s | shuffle time: 0.000252s
Mon Jan 25 00:39:55 2021 | q: 9/31 | q_time: 0.926941s | E: 14 | q_time/E: 0.066210s | shuffle time: 0.000249s
Mon Jan 25 00:39:56 2021 | q: 10/31 | q_time: 1.087441s | E: 16 | q_time/E: 0.067965s | shuffle time: 0.000255s
Mon Jan 25 00:39:57 2021 | q: 11/31 | q_time: 1.207816s | E: 18 | q_time/E: 0.067101s | shuffle time: 0.000251s
Mon Jan 25 00:39:58 2021 | q: 12/31 | q_time: 1.429691s | E: 21 | q_time/E: 0.068081s | shuffle time: 0.000252s
Mon Jan 25 00:40:00 2021 | q: 13/31 | q_time: 1.500237s | E: 23 | q_time/E: 0.065228s | shuffle time: 0.000255s
Mon Jan 25 00:40:02 2021 | q: 14/31 | q_time: 1.795304s | E: 26 | q_time/E: 0.069050s | shuffle time: 0.000252s
Mon Jan 25 00:40:03 2021 | q: 15/31 | q_time: 1.938933s | E: 28 | q_time/E: 0.069248s | shuffle time: 0.000256s
Mon Jan 25 00:40:06 2021 | q: 16/31 | q_time: 2.066480s | E: 31 | q_time/E: 0.066661s | shuffle time: 0.000251s
Mon Jan 25 00:40:08 2021 | q: 17/31 | q_time: 2.399550s | E: 34 | q_time/E: 0.070575s | shuffle time: 0.000250s
Mon Jan 25 00:40:10 2021 | q: 18/31 | q_time: 2.406970s | E: 36 | q_time/E: 0.066860s | shuffle time: 0.000254s
Mon Jan 25 00:40:13 2021 | q: 19/31 | q_time: 2.584442s | E: 38 | q_time/E: 0.068012s | shuffle time: 0.000253s
Mon Jan 25 00:40:16 2021 | q: 20/31 | q_time: 2.726398s | E: 41 | q_time/E: 0.066498s | shuffle time: 0.000251s
Mon Jan 25 00:40:19 2021 | q: 21/31 | q_time: 2.913116s | E: 43 | q_time/E: 0.067747s | shuffle time: 0.000252s
Mon Jan 25 00:40:22 2021 | q: 22/31 | q_time: 3.081825s | E: 46 | q_time/E: 0.066996s | shuffle time: 0.000255s
Mon Jan 25 00:40:25 2021 | q: 23/31 | q_time: 3.348917s | E: 49 | q_time/E: 0.068345s | shuffle time: 0.000254s
Mon Jan 25 00:40:29 2021 | q: 24/31 | q_time: 3.657513s | E: 52 | q_time/E: 0.070337s | shuffle time: 0.000252s
Mon Jan 25 00:40:32 2021 | q: 25/31 | q_time: 3.661036s | E: 55 | q_time/E: 0.066564s | shuffle time: 0.000252s
Mon Jan 25 00:40:36 2021 | q: 26/31 | q_time: 3.842930s | E: 58 | q_time/E: 0.066257s | shuffle time: 0.000252s
Mon Jan 25 00:40:40 2021 | q: 27/31 | q_time: 3.987479s | E: 61 | q_time/E: 0.065369s | shuffle time: 0.000250s
Mon Jan 25 00:40:45 2021 | q: 28/31 | q_time: 4.708972s | E: 65 | q_time/E: 0.072446s | shuffle time: 0.000250s
Mon Jan 25 00:40:50 2021 | q: 29/31 | q_time: 4.665819s | E: 67 | q_time/E: 0.069639s | shuffle time: 0.000247s
Mon Jan 25 00:40:54 2021 | q: 30/31 | q_time: 4.660019s | E: 69 | q_time/E: 0.067537s | shuffle time: 0.000246s
Mon Jan 25 00:40:59 2021 | q: 31/31 | q_time: 4.821840s | E: 71 | q_time/E: 0.067913s | shuffle time: 0.000244s
