q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053699 1 0.053699 639938 639937 0
1 31 0.052040 1 0.052040 639938 639937 0
2 31 0.113279 2 0.056639 1280275 930562 349712
3 31 0.176504 3 0.058835 1922139 1344324 577814
4 31 0.309255 5 0.061851 3269006 2006799 1262206
5 31 0.377054 6 0.062842 3867234 2510666 1356567
6 31 0.523304 8 0.065413 5323290 3246180 2077109
7 31 0.658214 10 0.065821 6550898 3851927 2698970
8 31 0.818576 12 0.068215 8090445 4637771 3452673
9 31 0.936178 14 0.066870 9168039 5160228 4007810
10 31 1.077444 16 0.067340 10411513 5797713 4613799
11 31 1.224467 18 0.068026 11798621 6552699 5245921
12 31 1.418960 21 0.067570 14169827 7495986 6673840
13 31 1.564396 23 0.068017 15549097 8230724 7318372
14 31 1.722337 26 0.066244 17079697 8719636 8360060
15 31 1.830410 28 0.065372 18104401 9289461 8814939
16 31 2.182691 31 0.070409 21824006 10979027 10844978
17 31 2.349909 34 0.069115 23337259 11458963 11878295
18 31 2.386130 36 0.066281 23256588 11394151 11862436
19 31 2.528143 38 0.066530 24538824 12052470 12486353
20 31 2.871910 41 0.070047 28000271 13484928 14515342
21 31 2.924888 43 0.068021 28161230 13471398 14689831
22 31 3.189702 46 0.069341 30929003 14618478 16310524
23 31 3.611402 49 0.073702 35402247 16399120 19003126
24 31 3.668519 52 0.070548 36259204 16471063 19788140
25 31 3.624746 55 0.065904 35770044 15744349 20025694
26 31 3.914498 58 0.067491 38941474 16831318 22110155
27 31 4.157353 61 0.068153 41841614 17777744 24063869
28 31 4.439260 65 0.068296 42642018 17205143 25436874
29 31 4.556053 67 0.068001 44581168 17840223 26740944
30 31 4.637636 69 0.067212 45988117 17939410 28048706
31 31 4.797854 71 0.067575 48071519 18539417 29532101
68.6971
