run: 626 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 09:53:40 2021 | q: 0/31 | q_time: 0.068787s | E: 1 | q_time/E: 0.068787s | shuffle time: 0.000000s
Mon Jan 25 09:53:40 2021 | q: 1/31 | q_time: 0.143857s | E: 1 | q_time/E: 0.143857s | shuffle time: 0.000337s
Mon Jan 25 09:53:41 2021 | q: 2/31 | q_time: 0.467132s | E: 2 | q_time/E: 0.233566s | shuffle time: 0.000904s
Mon Jan 25 09:53:42 2021 | q: 3/31 | q_time: 1.124990s | E: 3 | q_time/E: 0.374997s | shuffle time: 0.001058s
Mon Jan 25 09:53:44 2021 | q: 4/31 | q_time: 1.826671s | E: 5 | q_time/E: 0.365334s | shuffle time: 0.001911s
Mon Jan 25 09:53:46 2021 | q: 5/31 | q_time: 1.704852s | E: 6 | q_time/E: 0.284142s | shuffle time: 0.001265s
Mon Jan 25 09:53:47 2021 | q: 6/31 | q_time: 1.697618s | E: 8 | q_time/E: 0.212202s | shuffle time: 0.000925s
Mon Jan 25 09:53:49 2021 | q: 7/31 | q_time: 1.505569s | E: 10 | q_time/E: 0.150557s | shuffle time: 0.000704s
Mon Jan 25 09:53:50 2021 | q: 8/31 | q_time: 1.460690s | E: 12 | q_time/E: 0.121724s | shuffle time: 0.000509s
Mon Jan 25 09:53:52 2021 | q: 9/31 | q_time: 1.319704s | E: 14 | q_time/E: 0.094265s | shuffle time: 0.000409s
Mon Jan 25 09:53:53 2021 | q: 10/31 | q_time: 1.204447s | E: 16 | q_time/E: 0.075278s | shuffle time: 0.000301s
Mon Jan 25 09:53:54 2021 | q: 11/31 | q_time: 1.232176s | E: 18 | q_time/E: 0.068454s | shuffle time: 0.000256s
Mon Jan 25 09:53:55 2021 | q: 12/31 | q_time: 1.360035s | E: 21 | q_time/E: 0.064764s | shuffle time: 0.000249s
Mon Jan 25 09:53:57 2021 | q: 13/31 | q_time: 1.534294s | E: 23 | q_time/E: 0.066708s | shuffle time: 0.000249s
Mon Jan 25 09:53:59 2021 | q: 14/31 | q_time: 1.724885s | E: 26 | q_time/E: 0.066342s | shuffle time: 0.000249s
Mon Jan 25 09:54:01 2021 | q: 15/31 | q_time: 1.914268s | E: 28 | q_time/E: 0.068367s | shuffle time: 0.000246s
Mon Jan 25 09:54:03 2021 | q: 16/31 | q_time: 2.305947s | E: 31 | q_time/E: 0.074385s | shuffle time: 0.000252s
Mon Jan 25 09:54:05 2021 | q: 17/31 | q_time: 2.244817s | E: 34 | q_time/E: 0.066024s | shuffle time: 0.000248s
Mon Jan 25 09:54:08 2021 | q: 18/31 | q_time: 2.518717s | E: 36 | q_time/E: 0.069964s | shuffle time: 0.000251s
Mon Jan 25 09:54:10 2021 | q: 19/31 | q_time: 2.651564s | E: 38 | q_time/E: 0.069778s | shuffle time: 0.000249s
Mon Jan 25 09:54:13 2021 | q: 20/31 | q_time: 2.925852s | E: 41 | q_time/E: 0.071362s | shuffle time: 0.000251s
Mon Jan 25 09:54:16 2021 | q: 21/31 | q_time: 2.916942s | E: 43 | q_time/E: 0.067836s | shuffle time: 0.000252s
Mon Jan 25 09:54:19 2021 | q: 22/31 | q_time: 3.171551s | E: 46 | q_time/E: 0.068947s | shuffle time: 0.000253s
Mon Jan 25 09:54:23 2021 | q: 23/31 | q_time: 3.529516s | E: 49 | q_time/E: 0.072031s | shuffle time: 0.000253s
Mon Jan 25 09:54:27 2021 | q: 24/31 | q_time: 3.938045s | E: 52 | q_time/E: 0.075732s | shuffle time: 0.000254s
Mon Jan 25 09:54:31 2021 | q: 25/31 | q_time: 3.800366s | E: 55 | q_time/E: 0.069098s | shuffle time: 0.000253s
Mon Jan 25 09:54:35 2021 | q: 26/31 | q_time: 3.937564s | E: 58 | q_time/E: 0.067889s | shuffle time: 0.000251s
Mon Jan 25 09:54:39 2021 | q: 27/31 | q_time: 4.101485s | E: 61 | q_time/E: 0.067237s | shuffle time: 0.000250s
Mon Jan 25 09:54:44 2021 | q: 28/31 | q_time: 4.993306s | E: 65 | q_time/E: 0.076820s | shuffle time: 0.000249s
Mon Jan 25 09:54:48 2021 | q: 29/31 | q_time: 4.700598s | E: 67 | q_time/E: 0.070158s | shuffle time: 0.000250s
Mon Jan 25 09:54:53 2021 | q: 30/31 | q_time: 4.673432s | E: 69 | q_time/E: 0.067731s | shuffle time: 0.000245s
Mon Jan 25 09:54:58 2021 | q: 31/31 | q_time: 4.931147s | E: 71 | q_time/E: 0.069453s | shuffle time: 0.000246s
