q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.057258 1 0.057258 639938 639937 0
1 31 0.051725 1 0.051725 639938 639937 0
2 31 0.113383 2 0.056691 1280432 929289 351142
3 31 0.177142 3 0.059047 1923123 1348671 574451
4 31 0.305205 5 0.061041 3208856 1956003 1252852
5 31 0.375458 6 0.062576 3843106 2499936 1343169
6 31 0.509754 8 0.063719 5171352 3142953 2028398
7 31 0.644915 10 0.064492 6418449 3746964 2671484
8 31 0.866097 12 0.072175 8629881 4969131 3660749
9 31 0.958261 14 0.068447 9388980 5306580 4082399
10 31 1.072447 16 0.067028 10333301 5748527 4584773
11 31 1.249877 18 0.069438 11985901 6670505 5315395
12 31 1.512081 21 0.072004 14311639 7574461 6737177
13 31 1.536760 23 0.066816 14830347 7799595 7030751
14 31 1.704564 26 0.065560 16891367 8646950 8244416
15 31 1.886358 28 0.067370 18636680 9612760 9023919
16 31 2.045349 31 0.065979 20296589 10131689 10164899
17 31 2.232179 34 0.065652 21979923 10759393 11220529
18 31 2.383371 36 0.066205 23291207 11452438 11838768
19 31 2.600985 38 0.068447 25243432 12455989 12787442
20 31 2.744757 41 0.066945 26669098 12808527 13860570
21 31 2.929825 43 0.068135 28185877 13558967 14626909
22 31 3.093472 46 0.067249 29912983 14051382 15861600
23 31 3.426256 49 0.069924 33488174 15495829 17992344
24 31 4.093617 52 0.078723 40679706 18427033 22252672
25 31 3.764613 55 0.068448 37210647 16424867 20785779
26 31 3.836556 58 0.066148 38103386 16403400 21699985
27 31 4.152232 61 0.068069 41617538 17537663 24079874
28 31 4.580642 65 0.070471 44180100 17865935 26314164
29 31 4.548354 67 0.067886 44357591 17735765 26621825
30 31 4.797318 69 0.069526 47641053 18678733 28962319
31 31 4.782312 71 0.067357 47866351 18453415 29412935
69.0333
