run: 395 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 05:11:32 2021 | q: 0/31 | q_time: 0.053642s | E: 1 | q_time/E: 0.053642s | shuffle time: 0.000000s
Mon Jan 25 05:11:32 2021 | q: 1/31 | q_time: 0.052153s | E: 1 | q_time/E: 0.052153s | shuffle time: 0.000211s
Mon Jan 25 05:11:32 2021 | q: 2/31 | q_time: 0.113897s | E: 2 | q_time/E: 0.056948s | shuffle time: 0.000237s
Mon Jan 25 05:11:33 2021 | q: 3/31 | q_time: 0.177793s | E: 3 | q_time/E: 0.059264s | shuffle time: 0.000229s
Mon Jan 25 05:11:33 2021 | q: 4/31 | q_time: 0.307125s | E: 5 | q_time/E: 0.061425s | shuffle time: 0.000237s
Mon Jan 25 05:11:33 2021 | q: 5/31 | q_time: 0.377551s | E: 6 | q_time/E: 0.062925s | shuffle time: 0.000242s
Mon Jan 25 05:11:34 2021 | q: 6/31 | q_time: 0.514448s | E: 8 | q_time/E: 0.064306s | shuffle time: 0.000243s
Mon Jan 25 05:11:34 2021 | q: 7/31 | q_time: 0.670171s | E: 10 | q_time/E: 0.067017s | shuffle time: 0.000240s
Mon Jan 25 05:11:35 2021 | q: 8/31 | q_time: 0.837083s | E: 12 | q_time/E: 0.069757s | shuffle time: 0.000249s
Mon Jan 25 05:11:36 2021 | q: 9/31 | q_time: 0.952458s | E: 14 | q_time/E: 0.068033s | shuffle time: 0.000246s
Mon Jan 25 05:11:37 2021 | q: 10/31 | q_time: 1.117488s | E: 16 | q_time/E: 0.069843s | shuffle time: 0.000247s
Mon Jan 25 05:11:39 2021 | q: 11/31 | q_time: 1.261053s | E: 18 | q_time/E: 0.070058s | shuffle time: 0.000249s
Mon Jan 25 05:11:40 2021 | q: 12/31 | q_time: 1.440171s | E: 21 | q_time/E: 0.068580s | shuffle time: 0.000253s
Mon Jan 25 05:11:42 2021 | q: 13/31 | q_time: 1.555677s | E: 23 | q_time/E: 0.067638s | shuffle time: 0.000250s
Mon Jan 25 05:11:43 2021 | q: 14/31 | q_time: 1.797135s | E: 26 | q_time/E: 0.069121s | shuffle time: 0.000252s
Mon Jan 25 05:11:45 2021 | q: 15/31 | q_time: 1.906473s | E: 28 | q_time/E: 0.068088s | shuffle time: 0.000249s
Mon Jan 25 05:11:47 2021 | q: 16/31 | q_time: 2.102839s | E: 31 | q_time/E: 0.067834s | shuffle time: 0.000248s
Mon Jan 25 05:11:50 2021 | q: 17/31 | q_time: 2.478630s | E: 34 | q_time/E: 0.072901s | shuffle time: 0.000249s
Mon Jan 25 05:11:52 2021 | q: 18/31 | q_time: 2.401222s | E: 36 | q_time/E: 0.066701s | shuffle time: 0.000250s
Mon Jan 25 05:11:55 2021 | q: 19/31 | q_time: 2.591968s | E: 38 | q_time/E: 0.068210s | shuffle time: 0.000250s
Mon Jan 25 05:11:58 2021 | q: 20/31 | q_time: 2.765595s | E: 41 | q_time/E: 0.067454s | shuffle time: 0.000252s
Mon Jan 25 05:12:01 2021 | q: 21/31 | q_time: 2.978253s | E: 43 | q_time/E: 0.069262s | shuffle time: 0.000257s
Mon Jan 25 05:12:04 2021 | q: 22/31 | q_time: 3.195439s | E: 46 | q_time/E: 0.069466s | shuffle time: 0.000252s
Mon Jan 25 05:12:07 2021 | q: 23/31 | q_time: 3.499286s | E: 49 | q_time/E: 0.071414s | shuffle time: 0.000256s
Mon Jan 25 05:12:11 2021 | q: 24/31 | q_time: 3.715872s | E: 52 | q_time/E: 0.071459s | shuffle time: 0.000253s
Mon Jan 25 05:12:15 2021 | q: 25/31 | q_time: 3.731522s | E: 55 | q_time/E: 0.067846s | shuffle time: 0.000254s
Mon Jan 25 05:12:19 2021 | q: 26/31 | q_time: 3.973018s | E: 58 | q_time/E: 0.068500s | shuffle time: 0.000253s
Mon Jan 25 05:12:23 2021 | q: 27/31 | q_time: 4.055704s | E: 61 | q_time/E: 0.066487s | shuffle time: 0.000250s
Mon Jan 25 05:12:27 2021 | q: 28/31 | q_time: 4.599718s | E: 65 | q_time/E: 0.070765s | shuffle time: 0.000248s
Mon Jan 25 05:12:32 2021 | q: 29/31 | q_time: 4.618155s | E: 67 | q_time/E: 0.068928s | shuffle time: 0.000248s
Mon Jan 25 05:12:37 2021 | q: 30/31 | q_time: 4.580015s | E: 69 | q_time/E: 0.066377s | shuffle time: 0.000247s
Mon Jan 25 05:12:41 2021 | q: 31/31 | q_time: 4.743557s | E: 71 | q_time/E: 0.066811s | shuffle time: 0.000244s
