q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082783 1 0.082783 639938 639937 0
1 31 0.074688 1 0.074688 639938 639937 0
2 31 0.167862 2 0.083931 1280863 928605 352257
3 31 0.263992 3 0.087997 1924888 1348333 576554
4 31 0.414927 5 0.082985 3224200 1955908 1268291
5 31 0.479314 6 0.079886 3847861 2494177 1353683
6 31 0.594786 8 0.074348 5152957 3105996 2046960
7 31 0.717143 10 0.071714 6555984 3840839 2715144
8 31 0.793644 12 0.066137 7853463 4492810 3360652
9 31 0.928364 14 0.066312 9075561 5114081 3961479
10 31 1.094508 16 0.068407 10559355 5885479 4673875
11 31 1.254719 18 0.069707 12064899 6712685 5352213
12 31 1.440285 21 0.068585 14367827 7598850 6768976
13 31 1.527774 23 0.066425 15134485 7998028 7136456
14 31 1.746098 26 0.067158 17354610 8926435 8428174
15 31 1.854814 28 0.066243 18339362 9431309 8908052
16 31 2.051987 31 0.066193 20417807 10223061 10194745
17 31 2.329005 34 0.068500 23080962 11389703 11691258
18 31 2.554172 36 0.070949 25097097 12406125 12690971
19 31 2.614542 38 0.068804 25389411 12493248 12896162
20 31 2.894441 41 0.070596 28309977 13690573 14619403
21 31 3.045756 43 0.070832 29516455 14213331 15303123
22 31 3.291593 46 0.071556 31983732 15066640 16917091
23 31 4.614158 49 0.094166 33861160 15628258 18232901
24 31 4.548300 52 0.087467 38075660 17198138 20877521
25 31 3.617694 55 0.065776 35730701 15732978 19997722
26 31 3.788194 58 0.065314 37532968 16050469 21482498
27 31 4.188656 61 0.068666 40636217 17105208 23531008
28 31 5.151099 65 0.079248 45022424 18139932 26882491
29 31 4.682923 67 0.069894 45574253 18213082 27361170
30 31 4.774934 69 0.069202 46156494 18113336 28043157
31 31 4.824974 71 0.067957 48440214 18554027 29886186
72.4084
