run: 231 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 01:49:47 2021 | q: 0/31 | q_time: 0.090631s | E: 1 | q_time/E: 0.090631s | shuffle time: 0.000000s
Mon Jan 25 01:49:47 2021 | q: 1/31 | q_time: 0.072225s | E: 1 | q_time/E: 0.072225s | shuffle time: 0.000325s
Mon Jan 25 01:49:48 2021 | q: 2/31 | q_time: 0.154109s | E: 2 | q_time/E: 0.077054s | shuffle time: 0.000313s
Mon Jan 25 01:49:48 2021 | q: 3/31 | q_time: 0.240488s | E: 3 | q_time/E: 0.080163s | shuffle time: 0.000321s
Mon Jan 25 01:49:48 2021 | q: 4/31 | q_time: 0.415433s | E: 5 | q_time/E: 0.083087s | shuffle time: 0.000319s
Mon Jan 25 01:49:49 2021 | q: 5/31 | q_time: 0.480618s | E: 6 | q_time/E: 0.080103s | shuffle time: 0.000324s
Mon Jan 25 01:49:49 2021 | q: 6/31 | q_time: 0.569665s | E: 8 | q_time/E: 0.071208s | shuffle time: 0.000283s
Mon Jan 25 01:49:50 2021 | q: 7/31 | q_time: 0.668791s | E: 10 | q_time/E: 0.066879s | shuffle time: 0.000255s
Mon Jan 25 01:49:51 2021 | q: 8/31 | q_time: 0.793636s | E: 12 | q_time/E: 0.066136s | shuffle time: 0.000243s
Mon Jan 25 01:49:52 2021 | q: 9/31 | q_time: 0.941987s | E: 14 | q_time/E: 0.067285s | shuffle time: 0.000250s
Mon Jan 25 01:49:53 2021 | q: 10/31 | q_time: 1.085165s | E: 16 | q_time/E: 0.067823s | shuffle time: 0.000252s
Mon Jan 25 01:49:54 2021 | q: 11/31 | q_time: 1.261831s | E: 18 | q_time/E: 0.070102s | shuffle time: 0.000251s
Mon Jan 25 01:49:55 2021 | q: 12/31 | q_time: 1.407255s | E: 21 | q_time/E: 0.067012s | shuffle time: 0.000251s
Mon Jan 25 01:49:57 2021 | q: 13/31 | q_time: 1.536775s | E: 23 | q_time/E: 0.066816s | shuffle time: 0.000251s
Mon Jan 25 01:49:59 2021 | q: 14/31 | q_time: 1.773686s | E: 26 | q_time/E: 0.068219s | shuffle time: 0.000253s
Mon Jan 25 01:50:01 2021 | q: 15/31 | q_time: 1.911765s | E: 28 | q_time/E: 0.068277s | shuffle time: 0.000250s
Mon Jan 25 01:50:03 2021 | q: 16/31 | q_time: 2.254948s | E: 31 | q_time/E: 0.072740s | shuffle time: 0.000247s
Mon Jan 25 01:50:05 2021 | q: 17/31 | q_time: 2.382369s | E: 34 | q_time/E: 0.070070s | shuffle time: 0.000249s
Mon Jan 25 01:50:08 2021 | q: 18/31 | q_time: 2.497495s | E: 36 | q_time/E: 0.069375s | shuffle time: 0.000255s
Mon Jan 25 01:50:10 2021 | q: 19/31 | q_time: 2.632625s | E: 38 | q_time/E: 0.069280s | shuffle time: 0.000254s
Mon Jan 25 01:50:13 2021 | q: 20/31 | q_time: 2.921220s | E: 41 | q_time/E: 0.071249s | shuffle time: 0.000255s
Mon Jan 25 01:50:16 2021 | q: 21/31 | q_time: 2.978840s | E: 43 | q_time/E: 0.069275s | shuffle time: 0.000256s
Mon Jan 25 01:50:20 2021 | q: 22/31 | q_time: 3.217004s | E: 46 | q_time/E: 0.069935s | shuffle time: 0.000255s
Mon Jan 25 01:50:23 2021 | q: 23/31 | q_time: 3.431443s | E: 49 | q_time/E: 0.070029s | shuffle time: 0.000256s
Mon Jan 25 01:50:27 2021 | q: 24/31 | q_time: 3.871030s | E: 52 | q_time/E: 0.074443s | shuffle time: 0.000257s
Mon Jan 25 01:50:31 2021 | q: 25/31 | q_time: 3.913697s | E: 55 | q_time/E: 0.071158s | shuffle time: 0.000255s
Mon Jan 25 01:50:41 2021 | q: 26/31 | q_time: 10.544537s | E: 58 | q_time/E: 0.181802s | shuffle time: 0.000254s
Mon Jan 25 01:50:46 2021 | q: 27/31 | q_time: 4.669319s | E: 61 | q_time/E: 0.076546s | shuffle time: 0.000463s
Mon Jan 25 01:50:51 2021 | q: 28/31 | q_time: 4.840105s | E: 65 | q_time/E: 0.074463s | shuffle time: 0.000252s
Mon Jan 25 01:50:56 2021 | q: 29/31 | q_time: 4.778395s | E: 67 | q_time/E: 0.071319s | shuffle time: 0.000251s
Mon Jan 25 01:51:00 2021 | q: 30/31 | q_time: 4.733276s | E: 69 | q_time/E: 0.068598s | shuffle time: 0.000247s
Mon Jan 25 01:51:05 2021 | q: 31/31 | q_time: 4.674002s | E: 71 | q_time/E: 0.065831s | shuffle time: 0.000245s
