q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054044 1 0.054044 639938 639937 0
1 31 0.052664 1 0.052664 639938 639937 0
2 31 0.114854 2 0.057427 1280495 930993 349501
3 31 0.179276 3 0.059759 1923323 1342844 580478
4 31 0.310476 5 0.062095 3218184 1966691 1251492
5 31 0.382780 6 0.063797 3859676 2513024 1346651
6 31 0.511985 8 0.063998 5131665 3104899 2026765
7 31 0.782400 10 0.078240 6594121 3869916 2724204
8 31 1.054910 12 0.087909 9364527 5424708 3939818
9 31 0.999168 14 0.071369 9688681 5491663 4197017
10 31 1.137732 16 0.071108 10888728 6101818 4786909
11 31 1.267833 18 0.070435 12066819 6712700 5354118
12 31 1.456147 21 0.069340 14354458 7616192 6738265
13 31 1.608283 23 0.069925 15092495 8012890 7079604
14 31 1.762138 26 0.067775 16858599 8638511 8220087
15 31 1.932323 28 0.069012 18966240 9789901 9176338
16 31 2.052865 31 0.066221 20169818 10111006 10058811
17 31 2.344780 34 0.068964 22876836 11239286 11637549
18 31 2.480710 36 0.068909 23385702 11462769 11922932
19 31 2.610205 38 0.068690 25081534 12380525 12701008
20 31 2.747550 41 0.067013 26404878 12671610 13733267
21 31 2.950547 43 0.068617 28199975 13563966 14636008
22 31 3.234384 46 0.070313 31060761 14626358 16434402
23 31 3.515212 49 0.071739 33961406 15663775 18297630
24 31 3.472566 52 0.066780 33707862 15145820 18562041
25 31 3.864262 55 0.070259 36989176 16321155 20668020
26 31 4.118860 58 0.071015 40482153 17483563 22998589
27 31 4.050954 61 0.066409 40114015 16877383 23236631
28 31 4.802503 65 0.073885 45226061 18289103 26936957
29 31 4.652082 67 0.069434 44799595 17931735 26867859
30 31 4.769957 69 0.069130 46179457 18167969 28011487
31 31 4.898109 71 0.068987 48455609 18687422 29768186
70.1729
