run: 885 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 15:14:09 2021 | q: 0/31 | q_time: 0.106824s | E: 1 | q_time/E: 0.106824s | shuffle time: 0.000000s
Mon Jan 25 15:14:09 2021 | q: 1/31 | q_time: 0.097549s | E: 1 | q_time/E: 0.097549s | shuffle time: 0.000428s
Mon Jan 25 15:14:09 2021 | q: 2/31 | q_time: 0.201399s | E: 2 | q_time/E: 0.100699s | shuffle time: 0.000420s
Mon Jan 25 15:14:09 2021 | q: 3/31 | q_time: 0.294115s | E: 3 | q_time/E: 0.098038s | shuffle time: 0.000398s
Mon Jan 25 15:14:10 2021 | q: 4/31 | q_time: 0.422710s | E: 5 | q_time/E: 0.084542s | shuffle time: 0.000346s
Mon Jan 25 15:14:10 2021 | q: 5/31 | q_time: 0.456357s | E: 6 | q_time/E: 0.076059s | shuffle time: 0.000300s
Mon Jan 25 15:14:11 2021 | q: 6/31 | q_time: 0.552660s | E: 8 | q_time/E: 0.069082s | shuffle time: 0.000275s
Mon Jan 25 15:14:11 2021 | q: 7/31 | q_time: 0.665254s | E: 10 | q_time/E: 0.066525s | shuffle time: 0.000248s
Mon Jan 25 15:14:12 2021 | q: 8/31 | q_time: 0.834987s | E: 12 | q_time/E: 0.069582s | shuffle time: 0.000253s
Mon Jan 25 15:14:13 2021 | q: 9/31 | q_time: 0.938622s | E: 14 | q_time/E: 0.067044s | shuffle time: 0.000253s
Mon Jan 25 15:14:14 2021 | q: 10/31 | q_time: 1.083243s | E: 16 | q_time/E: 0.067703s | shuffle time: 0.000255s
Mon Jan 25 15:14:15 2021 | q: 11/31 | q_time: 1.230081s | E: 18 | q_time/E: 0.068338s | shuffle time: 0.000253s
Mon Jan 25 15:14:17 2021 | q: 12/31 | q_time: 1.401233s | E: 21 | q_time/E: 0.066725s | shuffle time: 0.000261s
Mon Jan 25 15:14:18 2021 | q: 13/31 | q_time: 1.544879s | E: 23 | q_time/E: 0.067169s | shuffle time: 0.000266s
Mon Jan 25 15:14:20 2021 | q: 14/31 | q_time: 1.819710s | E: 26 | q_time/E: 0.069989s | shuffle time: 0.000262s
Mon Jan 25 15:14:22 2021 | q: 15/31 | q_time: 1.944080s | E: 28 | q_time/E: 0.069431s | shuffle time: 0.000264s
Mon Jan 25 15:14:24 2021 | q: 16/31 | q_time: 2.126357s | E: 31 | q_time/E: 0.068592s | shuffle time: 0.000248s
Mon Jan 25 15:14:26 2021 | q: 17/31 | q_time: 2.302378s | E: 34 | q_time/E: 0.067717s | shuffle time: 0.000247s
Mon Jan 25 15:14:29 2021 | q: 18/31 | q_time: 2.490900s | E: 36 | q_time/E: 0.069192s | shuffle time: 0.000248s
Mon Jan 25 15:14:32 2021 | q: 19/31 | q_time: 2.661764s | E: 38 | q_time/E: 0.070046s | shuffle time: 0.000250s
Mon Jan 25 15:14:35 2021 | q: 20/31 | q_time: 2.921073s | E: 41 | q_time/E: 0.071246s | shuffle time: 0.000252s
Mon Jan 25 15:14:38 2021 | q: 21/31 | q_time: 2.974925s | E: 43 | q_time/E: 0.069184s | shuffle time: 0.000252s
Mon Jan 25 15:14:41 2021 | q: 22/31 | q_time: 3.137330s | E: 46 | q_time/E: 0.068203s | shuffle time: 0.000254s
Mon Jan 25 15:14:44 2021 | q: 23/31 | q_time: 3.396727s | E: 49 | q_time/E: 0.069321s | shuffle time: 0.000253s
Mon Jan 25 15:14:48 2021 | q: 24/31 | q_time: 3.812403s | E: 52 | q_time/E: 0.073315s | shuffle time: 0.000254s
Mon Jan 25 15:14:52 2021 | q: 25/31 | q_time: 4.178210s | E: 55 | q_time/E: 0.075967s | shuffle time: 0.000253s
Mon Jan 25 15:15:02 2021 | q: 26/31 | q_time: 9.821804s | E: 58 | q_time/E: 0.169341s | shuffle time: 0.001337s
Mon Jan 25 15:15:06 2021 | q: 27/31 | q_time: 4.242522s | E: 61 | q_time/E: 0.069550s | shuffle time: 0.000249s
Mon Jan 25 15:15:11 2021 | q: 28/31 | q_time: 4.525525s | E: 65 | q_time/E: 0.069623s | shuffle time: 0.000248s
Mon Jan 25 15:15:15 2021 | q: 29/31 | q_time: 4.748536s | E: 67 | q_time/E: 0.070874s | shuffle time: 0.000250s
Mon Jan 25 15:15:20 2021 | q: 30/31 | q_time: 4.732891s | E: 69 | q_time/E: 0.068593s | shuffle time: 0.000246s
Mon Jan 25 15:15:25 2021 | q: 31/31 | q_time: 4.767372s | E: 71 | q_time/E: 0.067146s | shuffle time: 0.000246s
