q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.055553 1 0.055553 639938 639937 0
1 31 0.052032 1 0.052032 639938 639937 0
2 31 0.113529 2 0.056764 1280524 930531 349992
3 31 0.177409 3 0.059136 1923432 1347385 576046
4 31 0.304782 5 0.060956 3208351 1952432 1255918
5 31 0.375172 6 0.062529 3849796 2499183 1350612
6 31 0.507915 8 0.063489 5146869 3119884 2026984
7 31 0.648527 10 0.064853 6421967 3744483 2677483
8 31 0.830809 12 0.069234 8221567 4726983 3494583
9 31 0.956111 14 0.068294 9349949 5297086 4052862
10 31 1.068564 16 0.066785 10275456 5715933 4559522
11 31 1.211623 18 0.067312 11623127 6410625 5212501
12 31 1.415328 21 0.067397 14099335 7460567 6638767
13 31 1.531959 23 0.066607 15180810 8047721 7133088
14 31 1.766152 26 0.067929 17575348 9030414 8544933
15 31 1.935448 28 0.069123 19212567 9939844 9272722
16 31 2.027637 31 0.065408 20103539 10023806 10079732
17 31 2.370180 34 0.069711 23519813 11601281 11918531
18 31 2.455301 36 0.068203 24091993 11906757 12185235
19 31 2.611975 38 0.068736 25414040 12525289 12888750
20 31 2.852969 41 0.069585 27860288 13428353 14431934
21 31 3.050178 43 0.070934 29550443 14226591 15323851
22 31 3.099847 46 0.067388 30006862 14086360 15920501
23 31 8.596756 49 0.175444 33900746 15621212 18279533
24 31 4.118305 52 0.079198 34623584 15628204 18995379
25 31 3.677865 55 0.066870 36443602 16031735 20411866
26 31 3.835319 58 0.066126 38261262 16525256 21736005
27 31 4.082916 61 0.066933 39921932 16787485 23134446
28 31 4.853359 65 0.074667 43895226 17894005 26001220
29 31 4.732354 67 0.070632 46512759 18611100 27901658
30 31 4.633765 69 0.067156 46063177 18091850 27971326
31 31 4.745718 71 0.066841 47554768 18190067 29364700
74.6956
