q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053773 1 0.053773 639938 639937 0
1 31 0.052328 1 0.052328 639938 639937 0
2 31 0.113787 2 0.056893 1280253 927466 352786
3 31 0.177874 3 0.059291 1924681 1346667 578013
4 31 0.304150 5 0.060830 3206455 1952248 1254206
5 31 0.378918 6 0.063153 3876446 2520731 1355714
6 31 0.507119 8 0.063390 5135488 3105706 2029781
7 31 0.645224 10 0.064522 6421325 3748033 2673291
8 31 0.792474 12 0.066040 7800206 4463838 3336367
9 31 0.933199 14 0.066657 9090845 5133418 3957426
10 31 1.106566 16 0.069160 10520486 5875490 4644995
11 31 1.234635 18 0.068591 11838816 6547003 5291812
12 31 1.465516 21 0.069786 14575065 7748894 6826170
13 31 1.541223 23 0.067010 15204824 8035215 7169608
14 31 1.701968 26 0.065460 16788543 8543264 8245278
15 31 1.853126 28 0.066183 18248967 9370450 8878516
16 31 2.125557 31 0.068566 21120478 10563116 10557361
17 31 2.251692 34 0.066226 22041072 10794845 11246226
18 31 2.394930 36 0.066526 23343919 11438750 11905168
19 31 2.555045 38 0.067238 24736153 12142907 12593245
20 31 2.819984 41 0.068780 27406846 13218896 14187949
21 31 2.888953 43 0.067185 27753973 13294580 14459392
22 31 3.112141 46 0.067655 29950486 14051552 15898933
23 31 3.462546 49 0.070664 33766980 15578124 18188855
24 31 3.717326 52 0.071487 36757973 16610140 20147832
25 31 3.756791 55 0.068305 37137791 16385689 20752101
26 31 3.911868 58 0.067446 38891860 16824735 22067124
27 31 4.279397 61 0.070154 43000785 18134181 24866603
28 31 4.465024 65 0.068693 42869897 17298729 25571167
29 31 4.725203 67 0.070525 46281706 18477132 27804573
30 31 4.592293 69 0.066555 45249628 17708355 27541272
31 31 4.830425 71 0.068034 48274833 18548576 29726256
68.7513
