q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.075685 1 0.075685 639938 639937 0
1 31 0.062608 1 0.062608 639938 639937 0
2 31 0.128448 2 0.064224 1280775 929813 350961
3 31 0.184241 3 0.061414 1923625 1343253 580371
4 31 0.314506 5 0.062901 3254873 1995341 1259531
5 31 0.379772 6 0.063295 3891068 2534001 1357066
6 31 0.507723 8 0.063465 5167339 3141532 2025806
7 31 0.654352 10 0.065435 6532743 3827772 2704970
8 31 0.822437 12 0.068536 8190086 4694777 3495308
9 31 0.955143 14 0.068224 9363740 5296784 4066955
10 31 1.062106 16 0.066382 10270332 5717370 4552961
11 31 1.218474 18 0.067693 11728360 6499170 5229189
12 31 1.447413 21 0.068924 14519220 7723980 6795239
13 31 1.572888 23 0.068386 15395812 8155740 7240071
14 31 1.724263 26 0.066318 17097532 8751906 8345625
15 31 1.879189 28 0.067114 18685072 9621968 9063103
16 31 2.055428 31 0.066304 20518236 10275740 10242495
17 31 2.308971 34 0.067911 22938041 11318974 11619066
18 31 2.415041 36 0.067084 23698162 11658126 12040035
19 31 2.527667 38 0.066518 24574220 12046603 12527616
20 31 2.866927 41 0.069925 28097254 13522892 14574361
21 31 2.992237 43 0.069587 29005186 13963038 15042147
22 31 3.411878 46 0.074171 33421336 15794296 17627039
23 31 3.359339 49 0.068558 32697073 15029227 17667845
24 31 3.487952 52 0.067076 34426792 15437700 18989091
25 31 3.725463 55 0.067736 36939945 16329457 20610487
26 31 3.858177 58 0.066520 38465337 16612554 21852782
27 31 3.956186 61 0.064856 39544974 16590266 22954707
28 31 4.623237 65 0.071127 44709605 18074269 26635335
29 31 4.570390 67 0.068215 44530354 17830250 26700103
30 31 4.518043 69 0.065479 44800265 17551596 27248668
31 31 12.222353 71 0.172146 50768936 19510884 31258051
75.8888
