run: 587 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 09:07:11 2021 | q: 0/31 | q_time: 0.053579s | E: 1 | q_time/E: 0.053579s | shuffle time: 0.000000s
Mon Jan 25 09:07:11 2021 | q: 1/31 | q_time: 0.051358s | E: 1 | q_time/E: 0.051358s | shuffle time: 0.000206s
Mon Jan 25 09:07:11 2021 | q: 2/31 | q_time: 0.113080s | E: 2 | q_time/E: 0.056540s | shuffle time: 0.000232s
Mon Jan 25 09:07:11 2021 | q: 3/31 | q_time: 0.176211s | E: 3 | q_time/E: 0.058737s | shuffle time: 0.000227s
Mon Jan 25 09:07:11 2021 | q: 4/31 | q_time: 0.308016s | E: 5 | q_time/E: 0.061603s | shuffle time: 0.000235s
Mon Jan 25 09:07:12 2021 | q: 5/31 | q_time: 0.377073s | E: 6 | q_time/E: 0.062845s | shuffle time: 0.000241s
Mon Jan 25 09:07:12 2021 | q: 6/31 | q_time: 0.516663s | E: 8 | q_time/E: 0.064583s | shuffle time: 0.000239s
Mon Jan 25 09:07:13 2021 | q: 7/31 | q_time: 0.653953s | E: 10 | q_time/E: 0.065395s | shuffle time: 0.000239s
Mon Jan 25 09:07:14 2021 | q: 8/31 | q_time: 0.789797s | E: 12 | q_time/E: 0.065816s | shuffle time: 0.000244s
Mon Jan 25 09:07:15 2021 | q: 9/31 | q_time: 0.963231s | E: 14 | q_time/E: 0.068802s | shuffle time: 0.000244s
Mon Jan 25 09:07:16 2021 | q: 10/31 | q_time: 1.065206s | E: 16 | q_time/E: 0.066575s | shuffle time: 0.000258s
Mon Jan 25 09:07:17 2021 | q: 11/31 | q_time: 1.221920s | E: 18 | q_time/E: 0.067884s | shuffle time: 0.000248s
Mon Jan 25 09:07:18 2021 | q: 12/31 | q_time: 1.441372s | E: 21 | q_time/E: 0.068637s | shuffle time: 0.000249s
Mon Jan 25 09:07:20 2021 | q: 13/31 | q_time: 1.529269s | E: 23 | q_time/E: 0.066490s | shuffle time: 0.000248s
Mon Jan 25 09:07:22 2021 | q: 14/31 | q_time: 1.793679s | E: 26 | q_time/E: 0.068988s | shuffle time: 0.000249s
Mon Jan 25 09:07:24 2021 | q: 15/31 | q_time: 1.878623s | E: 28 | q_time/E: 0.067094s | shuffle time: 0.000247s
Mon Jan 25 09:07:26 2021 | q: 16/31 | q_time: 2.042275s | E: 31 | q_time/E: 0.065880s | shuffle time: 0.000244s
Mon Jan 25 09:07:28 2021 | q: 17/31 | q_time: 2.451597s | E: 34 | q_time/E: 0.072106s | shuffle time: 0.000247s
Mon Jan 25 09:07:31 2021 | q: 18/31 | q_time: 2.598137s | E: 36 | q_time/E: 0.072170s | shuffle time: 0.000251s
Mon Jan 25 09:07:33 2021 | q: 19/31 | q_time: 2.730425s | E: 38 | q_time/E: 0.071853s | shuffle time: 0.000251s
Mon Jan 25 09:07:36 2021 | q: 20/31 | q_time: 2.976572s | E: 41 | q_time/E: 0.072599s | shuffle time: 0.000250s
Mon Jan 25 09:07:39 2021 | q: 21/31 | q_time: 2.934354s | E: 43 | q_time/E: 0.068241s | shuffle time: 0.000251s
Mon Jan 25 09:07:42 2021 | q: 22/31 | q_time: 3.106263s | E: 46 | q_time/E: 0.067527s | shuffle time: 0.000253s
Mon Jan 25 09:07:46 2021 | q: 23/31 | q_time: 3.346768s | E: 49 | q_time/E: 0.068301s | shuffle time: 0.000253s
Mon Jan 25 09:07:49 2021 | q: 24/31 | q_time: 3.425948s | E: 52 | q_time/E: 0.065884s | shuffle time: 0.000252s
Mon Jan 25 09:07:53 2021 | q: 25/31 | q_time: 3.747150s | E: 55 | q_time/E: 0.068130s | shuffle time: 0.000251s
Mon Jan 25 09:08:00 2021 | q: 26/31 | q_time: 7.534035s | E: 58 | q_time/E: 0.129897s | shuffle time: 0.000252s
Mon Jan 25 09:08:07 2021 | q: 27/31 | q_time: 6.119861s | E: 61 | q_time/E: 0.100326s | shuffle time: 0.000742s
Mon Jan 25 09:08:11 2021 | q: 28/31 | q_time: 4.576612s | E: 65 | q_time/E: 0.070409s | shuffle time: 0.000274s
Mon Jan 25 09:08:16 2021 | q: 29/31 | q_time: 4.611729s | E: 67 | q_time/E: 0.068832s | shuffle time: 0.000248s
Mon Jan 25 09:08:20 2021 | q: 30/31 | q_time: 4.695240s | E: 69 | q_time/E: 0.068047s | shuffle time: 0.000247s
Mon Jan 25 09:08:25 2021 | q: 31/31 | q_time: 4.809529s | E: 71 | q_time/E: 0.067740s | shuffle time: 0.000245s
