run: 520 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 07:45:06 2021 | q: 0/31 | q_time: 0.069328s | E: 1 | q_time/E: 0.069328s | shuffle time: 0.000000s
Mon Jan 25 07:45:06 2021 | q: 1/31 | q_time: 0.061272s | E: 1 | q_time/E: 0.061272s | shuffle time: 0.000260s
Mon Jan 25 07:45:06 2021 | q: 2/31 | q_time: 0.130635s | E: 2 | q_time/E: 0.065318s | shuffle time: 0.000285s
Mon Jan 25 07:45:06 2021 | q: 3/31 | q_time: 0.196268s | E: 3 | q_time/E: 0.065423s | shuffle time: 0.000252s
Mon Jan 25 07:45:07 2021 | q: 4/31 | q_time: 0.328074s | E: 5 | q_time/E: 0.065615s | shuffle time: 0.000266s
Mon Jan 25 07:45:07 2021 | q: 5/31 | q_time: 0.383313s | E: 6 | q_time/E: 0.063885s | shuffle time: 0.000248s
Mon Jan 25 07:45:08 2021 | q: 6/31 | q_time: 0.513961s | E: 8 | q_time/E: 0.064245s | shuffle time: 0.000249s
Mon Jan 25 07:45:08 2021 | q: 7/31 | q_time: 0.654043s | E: 10 | q_time/E: 0.065404s | shuffle time: 0.000244s
Mon Jan 25 07:45:09 2021 | q: 8/31 | q_time: 0.846512s | E: 12 | q_time/E: 0.070543s | shuffle time: 0.000248s
Mon Jan 25 07:45:10 2021 | q: 9/31 | q_time: 0.972469s | E: 14 | q_time/E: 0.069462s | shuffle time: 0.000252s
Mon Jan 25 07:45:11 2021 | q: 10/31 | q_time: 1.115223s | E: 16 | q_time/E: 0.069701s | shuffle time: 0.000254s
Mon Jan 25 07:45:12 2021 | q: 11/31 | q_time: 1.228528s | E: 18 | q_time/E: 0.068252s | shuffle time: 0.000252s
Mon Jan 25 07:45:14 2021 | q: 12/31 | q_time: 1.443282s | E: 21 | q_time/E: 0.068728s | shuffle time: 0.000253s
Mon Jan 25 07:45:15 2021 | q: 13/31 | q_time: 1.534365s | E: 23 | q_time/E: 0.066712s | shuffle time: 0.000255s
Mon Jan 25 07:45:17 2021 | q: 14/31 | q_time: 1.810113s | E: 26 | q_time/E: 0.069620s | shuffle time: 0.000255s
Mon Jan 25 07:45:19 2021 | q: 15/31 | q_time: 1.986559s | E: 28 | q_time/E: 0.070949s | shuffle time: 0.000251s
Mon Jan 25 07:45:22 2021 | q: 16/31 | q_time: 2.328393s | E: 31 | q_time/E: 0.075109s | shuffle time: 0.000253s
Mon Jan 25 07:45:24 2021 | q: 17/31 | q_time: 2.345360s | E: 34 | q_time/E: 0.068981s | shuffle time: 0.000253s
Mon Jan 25 07:45:26 2021 | q: 18/31 | q_time: 2.514744s | E: 36 | q_time/E: 0.069854s | shuffle time: 0.000255s
Mon Jan 25 07:45:29 2021 | q: 19/31 | q_time: 2.559602s | E: 38 | q_time/E: 0.067358s | shuffle time: 0.000256s
Mon Jan 25 07:45:32 2021 | q: 20/31 | q_time: 2.962943s | E: 41 | q_time/E: 0.072267s | shuffle time: 0.000256s
Mon Jan 25 07:45:35 2021 | q: 21/31 | q_time: 3.235068s | E: 43 | q_time/E: 0.075234s | shuffle time: 0.000256s
Mon Jan 25 07:45:38 2021 | q: 22/31 | q_time: 3.205502s | E: 46 | q_time/E: 0.069685s | shuffle time: 0.000258s
Mon Jan 25 07:45:42 2021 | q: 23/31 | q_time: 3.556548s | E: 49 | q_time/E: 0.072583s | shuffle time: 0.000261s
Mon Jan 25 07:45:46 2021 | q: 24/31 | q_time: 3.703487s | E: 52 | q_time/E: 0.071221s | shuffle time: 0.000256s
Mon Jan 25 07:45:50 2021 | q: 25/31 | q_time: 3.919558s | E: 55 | q_time/E: 0.071265s | shuffle time: 0.000255s
Mon Jan 25 07:45:54 2021 | q: 26/31 | q_time: 4.077445s | E: 58 | q_time/E: 0.070301s | shuffle time: 0.000256s
Mon Jan 25 07:45:58 2021 | q: 27/31 | q_time: 4.183299s | E: 61 | q_time/E: 0.068579s | shuffle time: 0.000288s
Mon Jan 25 07:46:02 2021 | q: 28/31 | q_time: 4.608337s | E: 65 | q_time/E: 0.070897s | shuffle time: 0.000251s
Mon Jan 25 07:46:07 2021 | q: 29/31 | q_time: 4.920239s | E: 67 | q_time/E: 0.073436s | shuffle time: 0.000251s
Mon Jan 25 07:46:13 2021 | q: 30/31 | q_time: 5.126099s | E: 69 | q_time/E: 0.074291s | shuffle time: 0.000251s
Mon Jan 25 07:46:17 2021 | q: 31/31 | q_time: 4.888725s | E: 71 | q_time/E: 0.068855s | shuffle time: 0.000248s
