run: 474 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 06:48:19 2021 | q: 0/31 | q_time: 0.053856s | E: 1 | q_time/E: 0.053856s | shuffle time: 0.000000s
Mon Jan 25 06:48:19 2021 | q: 1/31 | q_time: 0.051993s | E: 1 | q_time/E: 0.051993s | shuffle time: 0.000206s
Mon Jan 25 06:48:19 2021 | q: 2/31 | q_time: 0.113310s | E: 2 | q_time/E: 0.056655s | shuffle time: 0.000232s
Mon Jan 25 06:48:20 2021 | q: 3/31 | q_time: 0.177061s | E: 3 | q_time/E: 0.059020s | shuffle time: 0.000230s
Mon Jan 25 06:48:20 2021 | q: 4/31 | q_time: 0.304548s | E: 5 | q_time/E: 0.060910s | shuffle time: 0.000237s
Mon Jan 25 06:48:20 2021 | q: 5/31 | q_time: 0.377253s | E: 6 | q_time/E: 0.062876s | shuffle time: 0.000240s
Mon Jan 25 06:48:21 2021 | q: 6/31 | q_time: 0.507403s | E: 8 | q_time/E: 0.063425s | shuffle time: 0.000241s
Mon Jan 25 06:48:21 2021 | q: 7/31 | q_time: 0.644255s | E: 10 | q_time/E: 0.064425s | shuffle time: 0.000238s
Mon Jan 25 06:48:22 2021 | q: 8/31 | q_time: 0.819330s | E: 12 | q_time/E: 0.068278s | shuffle time: 0.000244s
Mon Jan 25 06:48:23 2021 | q: 9/31 | q_time: 0.945177s | E: 14 | q_time/E: 0.067513s | shuffle time: 0.000247s
Mon Jan 25 06:48:24 2021 | q: 10/31 | q_time: 1.067974s | E: 16 | q_time/E: 0.066748s | shuffle time: 0.000247s
Mon Jan 25 06:48:25 2021 | q: 11/31 | q_time: 1.221468s | E: 18 | q_time/E: 0.067859s | shuffle time: 0.000247s
Mon Jan 25 06:48:29 2021 | q: 12/31 | q_time: 3.273627s | E: 21 | q_time/E: 0.155887s | shuffle time: 0.000251s
Mon Jan 25 06:48:32 2021 | q: 13/31 | q_time: 3.056347s | E: 23 | q_time/E: 0.132885s | shuffle time: 0.000838s
Mon Jan 25 06:48:34 2021 | q: 14/31 | q_time: 1.803287s | E: 26 | q_time/E: 0.069357s | shuffle time: 0.000309s
Mon Jan 25 06:48:35 2021 | q: 15/31 | q_time: 1.887953s | E: 28 | q_time/E: 0.067427s | shuffle time: 0.000248s
Mon Jan 25 06:48:38 2021 | q: 16/31 | q_time: 2.056770s | E: 31 | q_time/E: 0.066347s | shuffle time: 0.000247s
Mon Jan 25 06:48:40 2021 | q: 17/31 | q_time: 2.382098s | E: 34 | q_time/E: 0.070062s | shuffle time: 0.000249s
Mon Jan 25 06:48:43 2021 | q: 18/31 | q_time: 2.632832s | E: 36 | q_time/E: 0.073134s | shuffle time: 0.000250s
Mon Jan 25 06:48:45 2021 | q: 19/31 | q_time: 2.679050s | E: 38 | q_time/E: 0.070501s | shuffle time: 0.000251s
Mon Jan 25 06:48:48 2021 | q: 20/31 | q_time: 2.936168s | E: 41 | q_time/E: 0.071614s | shuffle time: 0.000252s
Mon Jan 25 06:48:51 2021 | q: 21/31 | q_time: 3.052949s | E: 43 | q_time/E: 0.070999s | shuffle time: 0.000254s
Mon Jan 25 06:48:54 2021 | q: 22/31 | q_time: 3.198031s | E: 46 | q_time/E: 0.069522s | shuffle time: 0.000254s
Mon Jan 25 06:48:58 2021 | q: 23/31 | q_time: 3.349663s | E: 49 | q_time/E: 0.068360s | shuffle time: 0.000255s
Mon Jan 25 06:49:01 2021 | q: 24/31 | q_time: 3.621877s | E: 52 | q_time/E: 0.069651s | shuffle time: 0.000254s
Mon Jan 25 06:49:05 2021 | q: 25/31 | q_time: 3.743922s | E: 55 | q_time/E: 0.068071s | shuffle time: 0.000253s
Mon Jan 25 06:49:09 2021 | q: 26/31 | q_time: 3.909807s | E: 58 | q_time/E: 0.067410s | shuffle time: 0.000250s
Mon Jan 25 06:49:13 2021 | q: 27/31 | q_time: 4.035494s | E: 61 | q_time/E: 0.066156s | shuffle time: 0.000250s
Mon Jan 25 06:49:25 2021 | q: 28/31 | q_time: 11.704721s | E: 65 | q_time/E: 0.180073s | shuffle time: 0.000247s
Mon Jan 25 06:49:29 2021 | q: 29/31 | q_time: 4.547839s | E: 67 | q_time/E: 0.067878s | shuffle time: 0.000279s
Mon Jan 25 06:49:34 2021 | q: 30/31 | q_time: 4.717612s | E: 69 | q_time/E: 0.068371s | shuffle time: 0.000246s
Mon Jan 25 06:49:39 2021 | q: 31/31 | q_time: 4.717552s | E: 71 | q_time/E: 0.066444s | shuffle time: 0.000258s
