run: 913 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 15:48:22 2021 | q: 0/31 | q_time: 0.055500s | E: 1 | q_time/E: 0.055500s | shuffle time: 0.000000s
Mon Jan 25 15:48:22 2021 | q: 1/31 | q_time: 0.051956s | E: 1 | q_time/E: 0.051956s | shuffle time: 0.000210s
Mon Jan 25 15:48:22 2021 | q: 2/31 | q_time: 0.113179s | E: 2 | q_time/E: 0.056589s | shuffle time: 0.000235s
Mon Jan 25 15:48:23 2021 | q: 3/31 | q_time: 0.176652s | E: 3 | q_time/E: 0.058884s | shuffle time: 0.000229s
Mon Jan 25 15:48:23 2021 | q: 4/31 | q_time: 0.303695s | E: 5 | q_time/E: 0.060739s | shuffle time: 0.000235s
Mon Jan 25 15:48:23 2021 | q: 5/31 | q_time: 0.380107s | E: 6 | q_time/E: 0.063351s | shuffle time: 0.000242s
Mon Jan 25 15:48:24 2021 | q: 6/31 | q_time: 0.512446s | E: 8 | q_time/E: 0.064056s | shuffle time: 0.000243s
Mon Jan 25 15:48:24 2021 | q: 7/31 | q_time: 0.646531s | E: 10 | q_time/E: 0.064653s | shuffle time: 0.000240s
Mon Jan 25 15:48:25 2021 | q: 8/31 | q_time: 0.781547s | E: 12 | q_time/E: 0.065129s | shuffle time: 0.000244s
Mon Jan 25 15:48:26 2021 | q: 9/31 | q_time: 0.942196s | E: 14 | q_time/E: 0.067300s | shuffle time: 0.000245s
Mon Jan 25 15:48:27 2021 | q: 10/31 | q_time: 1.082844s | E: 16 | q_time/E: 0.067678s | shuffle time: 0.000248s
Mon Jan 25 15:48:28 2021 | q: 11/31 | q_time: 1.228846s | E: 18 | q_time/E: 0.068269s | shuffle time: 0.000247s
Mon Jan 25 15:48:30 2021 | q: 12/31 | q_time: 1.402733s | E: 21 | q_time/E: 0.066797s | shuffle time: 0.000247s
Mon Jan 25 15:48:31 2021 | q: 13/31 | q_time: 1.529881s | E: 23 | q_time/E: 0.066517s | shuffle time: 0.000251s
Mon Jan 25 15:48:33 2021 | q: 14/31 | q_time: 1.733775s | E: 26 | q_time/E: 0.066684s | shuffle time: 0.000248s
Mon Jan 25 15:48:35 2021 | q: 15/31 | q_time: 1.887143s | E: 28 | q_time/E: 0.067398s | shuffle time: 0.000246s
Mon Jan 25 15:48:37 2021 | q: 16/31 | q_time: 2.250437s | E: 31 | q_time/E: 0.072595s | shuffle time: 0.000245s
Mon Jan 25 15:48:40 2021 | q: 17/31 | q_time: 2.400774s | E: 34 | q_time/E: 0.070611s | shuffle time: 0.000247s
Mon Jan 25 15:48:42 2021 | q: 18/31 | q_time: 2.374171s | E: 36 | q_time/E: 0.065949s | shuffle time: 0.000250s
Mon Jan 25 15:48:45 2021 | q: 19/31 | q_time: 2.511752s | E: 38 | q_time/E: 0.066099s | shuffle time: 0.000252s
Mon Jan 25 15:48:47 2021 | q: 20/31 | q_time: 2.911841s | E: 41 | q_time/E: 0.071021s | shuffle time: 0.000250s
Mon Jan 25 15:48:50 2021 | q: 21/31 | q_time: 2.929099s | E: 43 | q_time/E: 0.068119s | shuffle time: 0.000250s
Mon Jan 25 15:48:54 2021 | q: 22/31 | q_time: 3.171111s | E: 46 | q_time/E: 0.068937s | shuffle time: 0.000254s
Mon Jan 25 15:48:57 2021 | q: 23/31 | q_time: 3.586174s | E: 49 | q_time/E: 0.073187s | shuffle time: 0.000252s
Mon Jan 25 15:49:01 2021 | q: 24/31 | q_time: 3.690468s | E: 52 | q_time/E: 0.070971s | shuffle time: 0.000253s
Mon Jan 25 15:49:04 2021 | q: 25/31 | q_time: 3.624676s | E: 55 | q_time/E: 0.065903s | shuffle time: 0.000252s
Mon Jan 25 15:49:09 2021 | q: 26/31 | q_time: 4.095172s | E: 58 | q_time/E: 0.070606s | shuffle time: 0.000253s
Mon Jan 25 15:49:13 2021 | q: 27/31 | q_time: 4.076642s | E: 61 | q_time/E: 0.066830s | shuffle time: 0.000250s
Mon Jan 25 15:49:17 2021 | q: 28/31 | q_time: 4.802184s | E: 65 | q_time/E: 0.073880s | shuffle time: 0.000247s
Mon Jan 25 15:49:22 2021 | q: 29/31 | q_time: 4.797376s | E: 67 | q_time/E: 0.071603s | shuffle time: 0.000245s
Mon Jan 25 15:49:27 2021 | q: 30/31 | q_time: 4.652179s | E: 69 | q_time/E: 0.067423s | shuffle time: 0.000244s
Mon Jan 25 15:49:32 2021 | q: 31/31 | q_time: 4.907439s | E: 71 | q_time/E: 0.069119s | shuffle time: 0.000244s
