q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.055660 1 0.055660 639938 639937 0
1 31 0.051745 1 0.051745 639938 639937 0
2 31 0.113133 2 0.056566 1280349 931504 348844
3 31 0.176744 3 0.058915 1922945 1343766 579178
4 31 0.304481 5 0.060896 3203745 1952302 1251442
5 31 0.375788 6 0.062631 3852156 2491447 1360708
6 31 0.505692 8 0.063212 5130700 3101510 2029189
7 31 0.645844 10 0.064584 6428455 3759960 2668494
8 31 0.822479 12 0.068540 8128744 4667747 3460996
9 31 0.932333 14 0.066595 9096240 5125578 3970661
10 31 1.080307 16 0.067519 10392122 5793423 4598698
11 31 1.225063 18 0.068059 11761370 6521479 5239890
12 31 1.371120 21 0.065291 13623077 7152925 6470151
13 31 1.527030 23 0.066393 15127639 8019869 7107769
14 31 1.715576 26 0.065984 17009196 8712677 8296518
15 31 1.922674 28 0.068667 19036041 9862162 9173878
16 31 2.072268 31 0.066847 20648808 10353818 10294989
17 31 2.385554 34 0.070163 23684536 11739651 11944884
18 31 2.493589 36 0.069266 24442084 12084479 12357604
19 31 2.609060 38 0.068659 25405441 12528892 12876548
20 31 2.978519 41 0.072647 29190576 14084306 15106269
21 31 2.900860 43 0.067462 27974886 13438959 14535926
22 31 3.095080 46 0.067284 30010075 14145189 15864885
23 31 3.405126 49 0.069492 33315963 15396874 17919088
24 31 10.513617 52 0.202185 36327494 16362171 19965322
25 31 3.704026 55 0.067346 36603018 16135914 20467103
26 31 3.893874 58 0.067136 38786975 16753548 22033426
27 31 4.044808 61 0.066308 40430191 17042660 23387530
28 31 4.495565 65 0.069163 42753530 17266852 25486677
29 31 4.547063 67 0.067867 44411885 17809170 26602714
30 31 4.705602 69 0.068197 46784438 18335856 28448581
31 31 5.074545 71 0.071472 48956423 18834287 30122135
75.745
