q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.173804 1 0.173804 639938 639937 0
1 31 0.160627 1 0.160627 639938 639937 0
2 31 0.400364 2 0.200182 1280718 929485 351232
3 31 0.857731 3 0.285910 1924268 1341523 582744
4 31 1.229268 5 0.245854 3207302 1953794 1253507
5 31 1.065454 6 0.177576 3853119 2507990 1345128
6 31 1.061826 8 0.132728 5196236 3153406 2042829
7 31 0.944806 10 0.094481 6704250 3940210 2764039
8 31 0.873653 12 0.072804 7757185 4443656 3313528
9 31 0.934168 14 0.066726 9022094 5071298 3950795
10 31 1.087784 16 0.067986 10400665 5797190 4603474
11 31 1.440095 18 0.080005 12132860 6751235 5381624
12 31 1.549112 21 0.073767 14491861 7688558 6803302
13 31 1.533836 23 0.066689 15033272 7918236 7115035
14 31 1.752968 26 0.067422 17235020 8842188 8392831
15 31 1.879921 28 0.067140 18432200 9405059 9027140
16 31 2.126940 31 0.068611 20970479 10484190 10486288
17 31 2.267524 34 0.066692 22173253 10839624 11333628
18 31 2.464958 36 0.068471 23840214 11765619 12074594
19 31 2.571318 38 0.067666 24607972 12066219 12541752
20 31 2.761768 41 0.067360 26442889 12676240 13766648
21 31 4.580449 43 0.106522 28372252 13667834 14704417
22 31 3.229888 46 0.070215 29944467 14076644 15867822
23 31 3.358899 49 0.068549 32136253 14830542 17305710
24 31 3.615268 52 0.069524 35188698 15871886 19316811
25 31 3.896553 55 0.070846 38093025 16910007 21183017
26 31 3.891487 58 0.067095 38082523 16450536 21631986
27 31 4.224820 61 0.069259 41704048 17593535 24110512
28 31 4.721101 65 0.072632 44944041 18205455 26738585
29 31 4.607420 67 0.068767 44257933 17673776 26584156
30 31 4.732131 69 0.068582 46183121 18117125 28065995
31 31 4.975470 71 0.070077 49284032 18991773 30292258
74.9718
