run: 596 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 09:18:27 2021 | q: 0/31 | q_time: 0.055563s | E: 1 | q_time/E: 0.055563s | shuffle time: 0.000000s
Mon Jan 25 09:18:27 2021 | q: 1/31 | q_time: 0.051364s | E: 1 | q_time/E: 0.051364s | shuffle time: 0.000207s
Mon Jan 25 09:18:27 2021 | q: 2/31 | q_time: 0.113203s | E: 2 | q_time/E: 0.056601s | shuffle time: 0.000234s
Mon Jan 25 09:18:27 2021 | q: 3/31 | q_time: 0.176597s | E: 3 | q_time/E: 0.058866s | shuffle time: 0.000226s
Mon Jan 25 09:18:28 2021 | q: 4/31 | q_time: 0.309854s | E: 5 | q_time/E: 0.061971s | shuffle time: 0.000235s
Mon Jan 25 09:18:28 2021 | q: 5/31 | q_time: 0.374292s | E: 6 | q_time/E: 0.062382s | shuffle time: 0.000239s
Mon Jan 25 09:18:28 2021 | q: 6/31 | q_time: 0.507155s | E: 8 | q_time/E: 0.063394s | shuffle time: 0.000240s
Mon Jan 25 09:18:29 2021 | q: 7/31 | q_time: 0.651560s | E: 10 | q_time/E: 0.065156s | shuffle time: 0.000238s
Mon Jan 25 09:18:30 2021 | q: 8/31 | q_time: 0.783620s | E: 12 | q_time/E: 0.065302s | shuffle time: 0.000243s
Mon Jan 25 09:18:31 2021 | q: 9/31 | q_time: 0.941538s | E: 14 | q_time/E: 0.067253s | shuffle time: 0.000247s
Mon Jan 25 09:18:32 2021 | q: 10/31 | q_time: 1.108133s | E: 16 | q_time/E: 0.069258s | shuffle time: 0.000246s
Mon Jan 25 09:18:33 2021 | q: 11/31 | q_time: 1.211505s | E: 18 | q_time/E: 0.067306s | shuffle time: 0.000247s
Mon Jan 25 09:18:35 2021 | q: 12/31 | q_time: 1.412117s | E: 21 | q_time/E: 0.067244s | shuffle time: 0.000248s
Mon Jan 25 09:18:36 2021 | q: 13/31 | q_time: 1.502766s | E: 23 | q_time/E: 0.065338s | shuffle time: 0.000249s
Mon Jan 25 09:18:38 2021 | q: 14/31 | q_time: 1.747515s | E: 26 | q_time/E: 0.067212s | shuffle time: 0.000249s
Mon Jan 25 09:18:40 2021 | q: 15/31 | q_time: 1.849048s | E: 28 | q_time/E: 0.066037s | shuffle time: 0.000245s
Mon Jan 25 09:18:42 2021 | q: 16/31 | q_time: 2.048916s | E: 31 | q_time/E: 0.066094s | shuffle time: 0.000245s
Mon Jan 25 09:18:44 2021 | q: 17/31 | q_time: 2.284940s | E: 34 | q_time/E: 0.067204s | shuffle time: 0.000247s
Mon Jan 25 09:18:46 2021 | q: 18/31 | q_time: 2.402790s | E: 36 | q_time/E: 0.066744s | shuffle time: 0.000252s
Mon Jan 25 09:18:49 2021 | q: 19/31 | q_time: 2.721624s | E: 38 | q_time/E: 0.071622s | shuffle time: 0.000250s
Mon Jan 25 09:18:52 2021 | q: 20/31 | q_time: 2.970365s | E: 41 | q_time/E: 0.072448s | shuffle time: 0.000256s
Mon Jan 25 09:18:55 2021 | q: 21/31 | q_time: 2.981853s | E: 43 | q_time/E: 0.069345s | shuffle time: 0.000251s
Mon Jan 25 09:18:58 2021 | q: 22/31 | q_time: 3.179105s | E: 46 | q_time/E: 0.069111s | shuffle time: 0.000253s
Mon Jan 25 09:19:02 2021 | q: 23/31 | q_time: 3.505490s | E: 49 | q_time/E: 0.071541s | shuffle time: 0.000255s
Mon Jan 25 09:19:05 2021 | q: 24/31 | q_time: 3.648865s | E: 52 | q_time/E: 0.070170s | shuffle time: 0.000254s
Mon Jan 25 09:19:09 2021 | q: 25/31 | q_time: 3.938132s | E: 55 | q_time/E: 0.071602s | shuffle time: 0.000254s
Mon Jan 25 09:19:13 2021 | q: 26/31 | q_time: 3.836921s | E: 58 | q_time/E: 0.066154s | shuffle time: 0.000252s
Mon Jan 25 09:19:17 2021 | q: 27/31 | q_time: 4.214007s | E: 61 | q_time/E: 0.069082s | shuffle time: 0.000250s
Mon Jan 25 09:19:22 2021 | q: 28/31 | q_time: 4.744724s | E: 65 | q_time/E: 0.072996s | shuffle time: 0.000247s
Mon Jan 25 09:19:27 2021 | q: 29/31 | q_time: 4.536340s | E: 67 | q_time/E: 0.067707s | shuffle time: 0.000247s
Mon Jan 25 09:19:31 2021 | q: 30/31 | q_time: 4.612772s | E: 69 | q_time/E: 0.066852s | shuffle time: 0.000245s
Mon Jan 25 09:19:36 2021 | q: 31/31 | q_time: 4.839024s | E: 71 | q_time/E: 0.068155s | shuffle time: 0.000245s
