run: 105 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Sun Jan 24 23:17:04 2021 | q: 0/31 | q_time: 0.054150s | E: 1 | q_time/E: 0.054150s | shuffle time: 0.000000s
Sun Jan 24 23:17:04 2021 | q: 1/31 | q_time: 0.051695s | E: 1 | q_time/E: 0.051695s | shuffle time: 0.000208s
Sun Jan 24 23:17:04 2021 | q: 2/31 | q_time: 0.113751s | E: 2 | q_time/E: 0.056875s | shuffle time: 0.000235s
Sun Jan 24 23:17:05 2021 | q: 3/31 | q_time: 0.177304s | E: 3 | q_time/E: 0.059101s | shuffle time: 0.000227s
Sun Jan 24 23:17:05 2021 | q: 4/31 | q_time: 0.305885s | E: 5 | q_time/E: 0.061177s | shuffle time: 0.000238s
Sun Jan 24 23:17:05 2021 | q: 5/31 | q_time: 0.376117s | E: 6 | q_time/E: 0.062686s | shuffle time: 0.000242s
Sun Jan 24 23:17:06 2021 | q: 6/31 | q_time: 0.510238s | E: 8 | q_time/E: 0.063780s | shuffle time: 0.000241s
Sun Jan 24 23:17:06 2021 | q: 7/31 | q_time: 0.646714s | E: 10 | q_time/E: 0.064671s | shuffle time: 0.000240s
Sun Jan 24 23:17:07 2021 | q: 8/31 | q_time: 0.789783s | E: 12 | q_time/E: 0.065815s | shuffle time: 0.000244s
Sun Jan 24 23:17:08 2021 | q: 9/31 | q_time: 0.934464s | E: 14 | q_time/E: 0.066747s | shuffle time: 0.000246s
Sun Jan 24 23:17:09 2021 | q: 10/31 | q_time: 1.095419s | E: 16 | q_time/E: 0.068464s | shuffle time: 0.000247s
Sun Jan 24 23:17:11 2021 | q: 11/31 | q_time: 1.230566s | E: 18 | q_time/E: 0.068365s | shuffle time: 0.000247s
Sun Jan 24 23:17:12 2021 | q: 12/31 | q_time: 1.446311s | E: 21 | q_time/E: 0.068872s | shuffle time: 0.000251s
Sun Jan 24 23:17:14 2021 | q: 13/31 | q_time: 1.553633s | E: 23 | q_time/E: 0.067549s | shuffle time: 0.000257s
Sun Jan 24 23:17:16 2021 | q: 14/31 | q_time: 2.006575s | E: 26 | q_time/E: 0.077176s | shuffle time: 0.000250s
Sun Jan 24 23:17:18 2021 | q: 15/31 | q_time: 1.987688s | E: 28 | q_time/E: 0.070989s | shuffle time: 0.000250s
Sun Jan 24 23:17:20 2021 | q: 16/31 | q_time: 2.171630s | E: 31 | q_time/E: 0.070053s | shuffle time: 0.000245s
Sun Jan 24 23:17:22 2021 | q: 17/31 | q_time: 2.260000s | E: 34 | q_time/E: 0.066471s | shuffle time: 0.000248s
Sun Jan 24 23:17:24 2021 | q: 18/31 | q_time: 2.444218s | E: 36 | q_time/E: 0.067895s | shuffle time: 0.000249s
Sun Jan 24 23:17:27 2021 | q: 19/31 | q_time: 2.762666s | E: 38 | q_time/E: 0.072702s | shuffle time: 0.000250s
Sun Jan 24 23:17:30 2021 | q: 20/31 | q_time: 2.973687s | E: 41 | q_time/E: 0.072529s | shuffle time: 0.000253s
Sun Jan 24 23:17:33 2021 | q: 21/31 | q_time: 2.936128s | E: 43 | q_time/E: 0.068282s | shuffle time: 0.000253s
Sun Jan 24 23:17:36 2021 | q: 22/31 | q_time: 3.242052s | E: 46 | q_time/E: 0.070479s | shuffle time: 0.000254s
Sun Jan 24 23:17:40 2021 | q: 23/31 | q_time: 3.648872s | E: 49 | q_time/E: 0.074467s | shuffle time: 0.000253s
Sun Jan 24 23:17:44 2021 | q: 24/31 | q_time: 3.528333s | E: 52 | q_time/E: 0.067853s | shuffle time: 0.000253s
Sun Jan 24 23:17:47 2021 | q: 25/31 | q_time: 3.794668s | E: 55 | q_time/E: 0.068994s | shuffle time: 0.000253s
Sun Jan 24 23:17:51 2021 | q: 26/31 | q_time: 3.956785s | E: 58 | q_time/E: 0.068220s | shuffle time: 0.000252s
Sun Jan 24 23:17:55 2021 | q: 27/31 | q_time: 4.167069s | E: 61 | q_time/E: 0.068313s | shuffle time: 0.000249s
Sun Jan 24 23:18:00 2021 | q: 28/31 | q_time: 4.585234s | E: 65 | q_time/E: 0.070542s | shuffle time: 0.000247s
Sun Jan 24 23:18:05 2021 | q: 29/31 | q_time: 4.534883s | E: 67 | q_time/E: 0.067685s | shuffle time: 0.000248s
Sun Jan 24 23:18:09 2021 | q: 30/31 | q_time: 4.690119s | E: 69 | q_time/E: 0.067973s | shuffle time: 0.000247s
Sun Jan 24 23:18:14 2021 | q: 31/31 | q_time: 4.690583s | E: 71 | q_time/E: 0.066065s | shuffle time: 0.000245s
