run: 90 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Sun Jan 24 21:26:26 2021 | q: 0/31 | q_time: 0.070428s | E: 1 | q_time/E: 0.070428s | shuffle time: 0.000000s
Sun Jan 24 21:26:26 2021 | q: 1/31 | q_time: 0.062544s | E: 1 | q_time/E: 0.062544s | shuffle time: 0.000251s
Sun Jan 24 21:26:26 2021 | q: 2/31 | q_time: 0.118152s | E: 2 | q_time/E: 0.059076s | shuffle time: 0.000294s
Sun Jan 24 21:26:26 2021 | q: 3/31 | q_time: 0.178618s | E: 3 | q_time/E: 0.059539s | shuffle time: 0.000236s
Sun Jan 24 21:26:26 2021 | q: 4/31 | q_time: 0.310598s | E: 5 | q_time/E: 0.062120s | shuffle time: 0.000241s
Sun Jan 24 21:26:27 2021 | q: 5/31 | q_time: 0.379195s | E: 6 | q_time/E: 0.063199s | shuffle time: 0.000246s
Sun Jan 24 21:26:27 2021 | q: 6/31 | q_time: 0.509964s | E: 8 | q_time/E: 0.063745s | shuffle time: 0.000256s
Sun Jan 24 21:26:28 2021 | q: 7/31 | q_time: 0.650388s | E: 10 | q_time/E: 0.065039s | shuffle time: 0.000244s
Sun Jan 24 21:26:29 2021 | q: 8/31 | q_time: 0.802357s | E: 12 | q_time/E: 0.066863s | shuffle time: 0.000248s
Sun Jan 24 21:26:30 2021 | q: 9/31 | q_time: 0.976150s | E: 14 | q_time/E: 0.069725s | shuffle time: 0.000251s
Sun Jan 24 21:26:31 2021 | q: 10/31 | q_time: 1.131407s | E: 16 | q_time/E: 0.070713s | shuffle time: 0.000254s
Sun Jan 24 21:26:32 2021 | q: 11/31 | q_time: 1.217817s | E: 18 | q_time/E: 0.067656s | shuffle time: 0.000252s
Sun Jan 24 21:26:33 2021 | q: 12/31 | q_time: 1.383806s | E: 21 | q_time/E: 0.065896s | shuffle time: 0.000252s
Sun Jan 24 21:26:35 2021 | q: 13/31 | q_time: 1.629891s | E: 23 | q_time/E: 0.070865s | shuffle time: 0.000252s
Sun Jan 24 21:26:37 2021 | q: 14/31 | q_time: 1.747284s | E: 26 | q_time/E: 0.067203s | shuffle time: 0.000254s
Sun Jan 24 21:26:39 2021 | q: 15/31 | q_time: 1.905666s | E: 28 | q_time/E: 0.068059s | shuffle time: 0.000251s
Sun Jan 24 21:26:41 2021 | q: 16/31 | q_time: 2.196259s | E: 31 | q_time/E: 0.070847s | shuffle time: 0.000251s
Sun Jan 24 21:26:43 2021 | q: 17/31 | q_time: 2.397471s | E: 34 | q_time/E: 0.070514s | shuffle time: 0.000252s
Sun Jan 24 21:26:46 2021 | q: 18/31 | q_time: 2.495244s | E: 36 | q_time/E: 0.069312s | shuffle time: 0.000254s
Sun Jan 24 21:26:48 2021 | q: 19/31 | q_time: 2.604573s | E: 38 | q_time/E: 0.068541s | shuffle time: 0.000255s
Sun Jan 24 21:26:51 2021 | q: 20/31 | q_time: 2.866312s | E: 41 | q_time/E: 0.069910s | shuffle time: 0.000257s
Sun Jan 24 21:26:54 2021 | q: 21/31 | q_time: 3.020252s | E: 43 | q_time/E: 0.070238s | shuffle time: 0.000257s
Sun Jan 24 21:26:57 2021 | q: 22/31 | q_time: 3.130391s | E: 46 | q_time/E: 0.068052s | shuffle time: 0.000258s
Sun Jan 24 21:27:01 2021 | q: 23/31 | q_time: 3.570111s | E: 49 | q_time/E: 0.072859s | shuffle time: 0.000259s
Sun Jan 24 21:27:05 2021 | q: 24/31 | q_time: 3.755047s | E: 52 | q_time/E: 0.072212s | shuffle time: 0.000257s
Sun Jan 24 21:27:08 2021 | q: 25/31 | q_time: 3.736803s | E: 55 | q_time/E: 0.067942s | shuffle time: 0.000256s
Sun Jan 24 21:27:12 2021 | q: 26/31 | q_time: 3.915089s | E: 58 | q_time/E: 0.067502s | shuffle time: 0.000256s
Sun Jan 24 21:27:16 2021 | q: 27/31 | q_time: 4.165496s | E: 61 | q_time/E: 0.068287s | shuffle time: 0.000253s
Sun Jan 24 21:27:21 2021 | q: 28/31 | q_time: 4.466857s | E: 65 | q_time/E: 0.068721s | shuffle time: 0.000249s
Sun Jan 24 21:27:26 2021 | q: 29/31 | q_time: 4.823546s | E: 67 | q_time/E: 0.071993s | shuffle time: 0.000249s
Sun Jan 24 21:27:31 2021 | q: 30/31 | q_time: 4.800582s | E: 69 | q_time/E: 0.069574s | shuffle time: 0.000248s
Sun Jan 24 21:27:35 2021 | q: 31/31 | q_time: 4.860775s | E: 71 | q_time/E: 0.068462s | shuffle time: 0.000246s
