run: 242 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 02:03:32 2021 | q: 0/31 | q_time: 0.084912s | E: 1 | q_time/E: 0.084912s | shuffle time: 0.000000s
Mon Jan 25 02:03:32 2021 | q: 1/31 | q_time: 0.063363s | E: 1 | q_time/E: 0.063363s | shuffle time: 0.000264s
Mon Jan 25 02:03:32 2021 | q: 2/31 | q_time: 0.137825s | E: 2 | q_time/E: 0.068913s | shuffle time: 0.000294s
Mon Jan 25 02:03:32 2021 | q: 3/31 | q_time: 0.214031s | E: 3 | q_time/E: 0.071344s | shuffle time: 0.000279s
Mon Jan 25 02:03:33 2021 | q: 4/31 | q_time: 0.352919s | E: 5 | q_time/E: 0.070584s | shuffle time: 0.000283s
Mon Jan 25 02:03:33 2021 | q: 5/31 | q_time: 0.406401s | E: 6 | q_time/E: 0.067733s | shuffle time: 0.000270s
Mon Jan 25 02:03:33 2021 | q: 6/31 | q_time: 0.513126s | E: 8 | q_time/E: 0.064141s | shuffle time: 0.000259s
Mon Jan 25 02:03:34 2021 | q: 7/31 | q_time: 0.649570s | E: 10 | q_time/E: 0.064957s | shuffle time: 0.000241s
Mon Jan 25 02:03:35 2021 | q: 8/31 | q_time: 0.796613s | E: 12 | q_time/E: 0.066384s | shuffle time: 0.000243s
Mon Jan 25 02:03:36 2021 | q: 9/31 | q_time: 0.939930s | E: 14 | q_time/E: 0.067138s | shuffle time: 0.000248s
Mon Jan 25 02:03:37 2021 | q: 10/31 | q_time: 1.065043s | E: 16 | q_time/E: 0.066565s | shuffle time: 0.000250s
Mon Jan 25 02:03:38 2021 | q: 11/31 | q_time: 1.228629s | E: 18 | q_time/E: 0.068257s | shuffle time: 0.000248s
Mon Jan 25 02:03:40 2021 | q: 12/31 | q_time: 1.413840s | E: 21 | q_time/E: 0.067326s | shuffle time: 0.000250s
Mon Jan 25 02:03:41 2021 | q: 13/31 | q_time: 1.537345s | E: 23 | q_time/E: 0.066841s | shuffle time: 0.000250s
Mon Jan 25 02:03:43 2021 | q: 14/31 | q_time: 1.700063s | E: 26 | q_time/E: 0.065387s | shuffle time: 0.000251s
Mon Jan 25 02:03:45 2021 | q: 15/31 | q_time: 1.850463s | E: 28 | q_time/E: 0.066088s | shuffle time: 0.000250s
Mon Jan 25 02:03:47 2021 | q: 16/31 | q_time: 2.069835s | E: 31 | q_time/E: 0.066769s | shuffle time: 0.000246s
Mon Jan 25 02:03:49 2021 | q: 17/31 | q_time: 2.267956s | E: 34 | q_time/E: 0.066705s | shuffle time: 0.000249s
Mon Jan 25 02:03:51 2021 | q: 18/31 | q_time: 2.503836s | E: 36 | q_time/E: 0.069551s | shuffle time: 0.000250s
Mon Jan 25 02:03:54 2021 | q: 19/31 | q_time: 2.550437s | E: 38 | q_time/E: 0.067117s | shuffle time: 0.000251s
Mon Jan 25 02:03:57 2021 | q: 20/31 | q_time: 2.992490s | E: 41 | q_time/E: 0.072988s | shuffle time: 0.000253s
Mon Jan 25 02:04:00 2021 | q: 21/31 | q_time: 2.902582s | E: 43 | q_time/E: 0.067502s | shuffle time: 0.000252s
Mon Jan 25 02:04:03 2021 | q: 22/31 | q_time: 3.143202s | E: 46 | q_time/E: 0.068330s | shuffle time: 0.000254s
Mon Jan 25 02:04:06 2021 | q: 23/31 | q_time: 3.306700s | E: 49 | q_time/E: 0.067484s | shuffle time: 0.000253s
Mon Jan 25 02:04:10 2021 | q: 24/31 | q_time: 3.518062s | E: 52 | q_time/E: 0.067655s | shuffle time: 0.000254s
Mon Jan 25 02:04:14 2021 | q: 25/31 | q_time: 3.626050s | E: 55 | q_time/E: 0.065928s | shuffle time: 0.000253s
Mon Jan 25 02:04:17 2021 | q: 26/31 | q_time: 3.831904s | E: 58 | q_time/E: 0.066067s | shuffle time: 0.000252s
Mon Jan 25 02:04:21 2021 | q: 27/31 | q_time: 3.969771s | E: 61 | q_time/E: 0.065078s | shuffle time: 0.000250s
Mon Jan 25 02:04:26 2021 | q: 28/31 | q_time: 4.857624s | E: 65 | q_time/E: 0.074733s | shuffle time: 0.000248s
Mon Jan 25 02:04:31 2021 | q: 29/31 | q_time: 4.813155s | E: 67 | q_time/E: 0.071838s | shuffle time: 0.000248s
Mon Jan 25 02:04:36 2021 | q: 30/31 | q_time: 4.577062s | E: 69 | q_time/E: 0.066334s | shuffle time: 0.000246s
Mon Jan 25 02:04:40 2021 | q: 31/31 | q_time: 4.666073s | E: 71 | q_time/E: 0.065719s | shuffle time: 0.000245s
