run: 228 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 01:46:09 2021 | q: 0/31 | q_time: 0.065440s | E: 1 | q_time/E: 0.065440s | shuffle time: 0.000000s
Mon Jan 25 01:46:09 2021 | q: 1/31 | q_time: 0.056780s | E: 1 | q_time/E: 0.056780s | shuffle time: 0.000248s
Mon Jan 25 01:46:09 2021 | q: 2/31 | q_time: 0.122507s | E: 2 | q_time/E: 0.061253s | shuffle time: 0.000262s
Mon Jan 25 01:46:09 2021 | q: 3/31 | q_time: 0.188391s | E: 3 | q_time/E: 0.062797s | shuffle time: 0.000258s
Mon Jan 25 01:46:09 2021 | q: 4/31 | q_time: 0.310319s | E: 5 | q_time/E: 0.062064s | shuffle time: 0.000257s
Mon Jan 25 01:46:10 2021 | q: 5/31 | q_time: 0.380694s | E: 6 | q_time/E: 0.063449s | shuffle time: 0.000243s
Mon Jan 25 01:46:10 2021 | q: 6/31 | q_time: 0.515370s | E: 8 | q_time/E: 0.064421s | shuffle time: 0.000243s
Mon Jan 25 01:46:11 2021 | q: 7/31 | q_time: 0.664377s | E: 10 | q_time/E: 0.066438s | shuffle time: 0.000241s
Mon Jan 25 01:46:12 2021 | q: 8/31 | q_time: 0.795097s | E: 12 | q_time/E: 0.066258s | shuffle time: 0.000246s
Mon Jan 25 01:46:13 2021 | q: 9/31 | q_time: 0.934463s | E: 14 | q_time/E: 0.066747s | shuffle time: 0.000250s
Mon Jan 25 01:46:14 2021 | q: 10/31 | q_time: 1.106872s | E: 16 | q_time/E: 0.069179s | shuffle time: 0.000251s
Mon Jan 25 01:46:15 2021 | q: 11/31 | q_time: 1.227395s | E: 18 | q_time/E: 0.068189s | shuffle time: 0.000250s
Mon Jan 25 01:46:16 2021 | q: 12/31 | q_time: 1.381920s | E: 21 | q_time/E: 0.065806s | shuffle time: 0.000252s
Mon Jan 25 01:46:18 2021 | q: 13/31 | q_time: 1.571412s | E: 23 | q_time/E: 0.068322s | shuffle time: 0.000255s
Mon Jan 25 01:46:20 2021 | q: 14/31 | q_time: 1.767775s | E: 26 | q_time/E: 0.067991s | shuffle time: 0.000251s
Mon Jan 25 01:46:21 2021 | q: 15/31 | q_time: 1.851336s | E: 28 | q_time/E: 0.066119s | shuffle time: 0.000252s
Mon Jan 25 01:46:23 2021 | q: 16/31 | q_time: 2.048031s | E: 31 | q_time/E: 0.066066s | shuffle time: 0.000247s
Mon Jan 25 01:46:26 2021 | q: 17/31 | q_time: 2.301817s | E: 34 | q_time/E: 0.067700s | shuffle time: 0.000251s
Mon Jan 25 01:46:28 2021 | q: 18/31 | q_time: 2.504546s | E: 36 | q_time/E: 0.069571s | shuffle time: 0.000254s
Mon Jan 25 01:46:32 2021 | q: 19/31 | q_time: 4.089590s | E: 38 | q_time/E: 0.107621s | shuffle time: 0.000254s
Mon Jan 25 01:46:35 2021 | q: 20/31 | q_time: 2.817692s | E: 41 | q_time/E: 0.068724s | shuffle time: 0.000303s
Mon Jan 25 01:46:38 2021 | q: 21/31 | q_time: 3.005557s | E: 43 | q_time/E: 0.069897s | shuffle time: 0.000256s
Mon Jan 25 01:46:41 2021 | q: 22/31 | q_time: 3.223021s | E: 46 | q_time/E: 0.070066s | shuffle time: 0.000257s
Mon Jan 25 01:46:45 2021 | q: 23/31 | q_time: 3.506103s | E: 49 | q_time/E: 0.071553s | shuffle time: 0.000257s
Mon Jan 25 01:46:49 2021 | q: 24/31 | q_time: 3.753878s | E: 52 | q_time/E: 0.072190s | shuffle time: 0.000254s
Mon Jan 25 01:46:52 2021 | q: 25/31 | q_time: 3.739727s | E: 55 | q_time/E: 0.067995s | shuffle time: 0.000255s
Mon Jan 25 01:46:56 2021 | q: 26/31 | q_time: 3.854107s | E: 58 | q_time/E: 0.066450s | shuffle time: 0.000255s
Mon Jan 25 01:47:00 2021 | q: 27/31 | q_time: 4.027831s | E: 61 | q_time/E: 0.066030s | shuffle time: 0.000250s
Mon Jan 25 01:47:05 2021 | q: 28/31 | q_time: 4.558147s | E: 65 | q_time/E: 0.070125s | shuffle time: 0.000250s
Mon Jan 25 01:47:09 2021 | q: 29/31 | q_time: 4.526881s | E: 67 | q_time/E: 0.067565s | shuffle time: 0.000250s
Mon Jan 25 01:47:14 2021 | q: 30/31 | q_time: 4.779071s | E: 69 | q_time/E: 0.069262s | shuffle time: 0.000247s
Mon Jan 25 01:47:19 2021 | q: 31/31 | q_time: 4.811143s | E: 71 | q_time/E: 0.067763s | shuffle time: 0.000247s
