q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054326 1 0.054326 639938 639937 0
1 31 0.052044 1 0.052044 639938 639937 0
2 31 0.113264 2 0.056632 1280245 929457 350787
3 31 0.177132 3 0.059044 1921489 1346433 575055
4 31 0.305943 5 0.061189 3223401 1968646 1254754
5 31 0.378560 6 0.063093 3858595 2512315 1346279
6 31 0.515951 8 0.064494 5201545 3162320 2039224
7 31 0.646393 10 0.064639 6419769 3748150 2671618
8 31 0.797353 12 0.066446 7868698 4504060 3364637
9 31 0.960495 14 0.068607 9393110 5306583 4086526
10 31 1.085985 16 0.067874 10434811 5840004 4594806
11 31 1.215570 18 0.067532 11648845 6447430 5201414
12 31 1.380613 21 0.065743 13709747 7220701 6489045
13 31 1.581425 23 0.068758 15695948 8321230 7374717
14 31 1.737299 26 0.066819 17224782 8821688 8403093
15 31 1.980462 28 0.070731 19692853 10206852 9486000
16 31 2.293856 31 0.073995 22994160 11520941 11473218
17 31 2.283203 34 0.067153 22529896 11032109 11497786
18 31 2.568628 36 0.071351 25169508 12432257 12737250
19 31 2.765356 38 0.072773 27034474 13373726 13660747
20 31 2.948623 41 0.071918 28846968 13922797 14924170
21 31 2.989701 43 0.069528 28798330 13904316 14894013
22 31 3.176045 46 0.069044 30756489 14522393 16234095
23 31 3.394794 49 0.069282 32984085 15174636 17809448
24 31 3.491998 52 0.067154 34187519 15279455 18908063
25 31 3.748919 55 0.068162 36946300 16381807 20564492
26 31 3.953487 58 0.068164 39286774 17041854 22244919
27 31 4.043493 61 0.066287 40549246 17002493 23546752
28 31 4.747081 65 0.073032 45831538 18598534 27233003
29 31 4.647032 67 0.069359 45346329 18177784 27168544
30 31 4.712948 69 0.068304 46410783 18201642 28209140
31 31 4.648441 71 0.065471 46317579 17695693 28621885
69.3966
