q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054008 1 0.054008 639938 639937 0
1 31 0.052390 1 0.052390 639938 639937 0
2 31 0.113838 2 0.056919 1280481 928389 352091
3 31 0.177851 3 0.059284 1922915 1345011 577903
4 31 0.306401 5 0.061280 3205930 1952877 1253052
5 31 0.377670 6 0.062945 3852851 2501493 1351357
6 31 0.511063 8 0.063883 5146472 3125868 2020603
7 31 0.667556 10 0.066756 6619950 3884533 2735416
8 31 0.848773 12 0.070731 8358414 4820524 3537889
9 31 0.957647 14 0.068403 9324386 5284675 4039710
10 31 1.123332 16 0.070208 10800415 6049627 4750787
11 31 1.234494 18 0.068583 11792496 6523560 5268935
12 31 1.371208 21 0.065296 13539431 7130521 6408909
13 31 1.547526 23 0.067284 15248039 8075832 7172206
14 31 1.752381 26 0.067399 17303324 8893695 8409628
15 31 1.949815 28 0.069636 19259860 9983419 9276440
16 31 2.033089 31 0.065584 20054242 10001364 10052877
17 31 2.382723 34 0.070080 23479835 11559978 11919856
18 31 2.498439 36 0.069401 24363635 12013256 12350378
19 31 3.081079 38 0.081081 25060488 12331627 12728860
20 31 2.787441 41 0.067986 27044725 12916749 14127975
21 31 3.017291 43 0.070170 29025286 14009700 15015585
22 31 3.205760 46 0.069690 30958175 14581980 16376194
23 31 3.460009 49 0.070612 33704608 15541838 18162769
24 31 3.644887 52 0.070094 35278508 15877882 19400625
25 31 3.720647 55 0.067648 36769200 16249095 20520104
26 31 3.846911 58 0.066326 38212329 16450872 21761456
27 31 4.315391 61 0.070744 41944511 17730255 24214255
28 31 4.696771 65 0.072258 45040807 18293936 26746870
29 31 4.718537 67 0.070426 45972770 18411531 27561238
30 31 4.627311 69 0.067062 45637693 17973416 27664276
31 31 5.050836 71 0.071139 50309027 19364045 30944981
70.1334
