run: 322 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 03:44:25 2021 | q: 0/31 | q_time: 0.432058s | E: 1 | q_time/E: 0.432058s | shuffle time: 0.000000s
Mon Jan 25 03:44:26 2021 | q: 1/31 | q_time: 0.458061s | E: 1 | q_time/E: 0.458061s | shuffle time: 0.001914s
Mon Jan 25 03:44:27 2021 | q: 2/31 | q_time: 1.005459s | E: 2 | q_time/E: 0.502729s | shuffle time: 0.002024s
Mon Jan 25 03:44:28 2021 | q: 3/31 | q_time: 1.368832s | E: 3 | q_time/E: 0.456277s | shuffle time: 0.001996s
Mon Jan 25 03:44:30 2021 | q: 4/31 | q_time: 1.735661s | E: 5 | q_time/E: 0.347132s | shuffle time: 0.001529s
Mon Jan 25 03:44:31 2021 | q: 5/31 | q_time: 1.481964s | E: 6 | q_time/E: 0.246994s | shuffle time: 0.001153s
Mon Jan 25 03:44:33 2021 | q: 6/31 | q_time: 1.313441s | E: 8 | q_time/E: 0.164180s | shuffle time: 0.000802s
Mon Jan 25 03:44:34 2021 | q: 7/31 | q_time: 1.161468s | E: 10 | q_time/E: 0.116147s | shuffle time: 0.000522s
Mon Jan 25 03:44:35 2021 | q: 8/31 | q_time: 0.971885s | E: 12 | q_time/E: 0.080990s | shuffle time: 0.000358s
Mon Jan 25 03:44:36 2021 | q: 9/31 | q_time: 0.949314s | E: 14 | q_time/E: 0.067808s | shuffle time: 0.000271s
Mon Jan 25 03:44:37 2021 | q: 10/31 | q_time: 1.072491s | E: 16 | q_time/E: 0.067031s | shuffle time: 0.000248s
Mon Jan 25 03:44:38 2021 | q: 11/31 | q_time: 1.213058s | E: 18 | q_time/E: 0.067392s | shuffle time: 0.000247s
Mon Jan 25 03:44:39 2021 | q: 12/31 | q_time: 1.377637s | E: 21 | q_time/E: 0.065602s | shuffle time: 0.000250s
Mon Jan 25 03:44:41 2021 | q: 13/31 | q_time: 1.507821s | E: 23 | q_time/E: 0.065557s | shuffle time: 0.000251s
Mon Jan 25 03:44:43 2021 | q: 14/31 | q_time: 1.754639s | E: 26 | q_time/E: 0.067486s | shuffle time: 0.000250s
Mon Jan 25 03:44:45 2021 | q: 15/31 | q_time: 1.966471s | E: 28 | q_time/E: 0.070231s | shuffle time: 0.000249s
Mon Jan 25 03:44:47 2021 | q: 16/31 | q_time: 2.041749s | E: 31 | q_time/E: 0.065863s | shuffle time: 0.000245s
Mon Jan 25 03:44:49 2021 | q: 17/31 | q_time: 2.270924s | E: 34 | q_time/E: 0.066792s | shuffle time: 0.000248s
Mon Jan 25 03:44:51 2021 | q: 18/31 | q_time: 2.398716s | E: 36 | q_time/E: 0.066631s | shuffle time: 0.000250s
Mon Jan 25 03:44:54 2021 | q: 19/31 | q_time: 2.561121s | E: 38 | q_time/E: 0.067398s | shuffle time: 0.000249s
Mon Jan 25 03:44:57 2021 | q: 20/31 | q_time: 2.743404s | E: 41 | q_time/E: 0.066912s | shuffle time: 0.000255s
Mon Jan 25 03:45:00 2021 | q: 21/31 | q_time: 2.913349s | E: 43 | q_time/E: 0.067752s | shuffle time: 0.000252s
Mon Jan 25 03:45:05 2021 | q: 22/31 | q_time: 5.925091s | E: 46 | q_time/E: 0.128806s | shuffle time: 0.000254s
Mon Jan 25 03:45:09 2021 | q: 23/31 | q_time: 3.773061s | E: 49 | q_time/E: 0.077001s | shuffle time: 0.000407s
Mon Jan 25 03:45:13 2021 | q: 24/31 | q_time: 3.731800s | E: 52 | q_time/E: 0.071765s | shuffle time: 0.000292s
Mon Jan 25 03:45:17 2021 | q: 25/31 | q_time: 3.816808s | E: 55 | q_time/E: 0.069397s | shuffle time: 0.000253s
Mon Jan 25 03:45:21 2021 | q: 26/31 | q_time: 4.027876s | E: 58 | q_time/E: 0.069446s | shuffle time: 0.000251s
Mon Jan 25 03:45:25 2021 | q: 27/31 | q_time: 3.997280s | E: 61 | q_time/E: 0.065529s | shuffle time: 0.000250s
Mon Jan 25 03:45:29 2021 | q: 28/31 | q_time: 4.633284s | E: 65 | q_time/E: 0.071281s | shuffle time: 0.000249s
Mon Jan 25 03:45:34 2021 | q: 29/31 | q_time: 4.531147s | E: 67 | q_time/E: 0.067629s | shuffle time: 0.000248s
Mon Jan 25 03:45:41 2021 | q: 30/31 | q_time: 7.242201s | E: 69 | q_time/E: 0.104959s | shuffle time: 0.000247s
Mon Jan 25 03:45:46 2021 | q: 31/31 | q_time: 4.839300s | E: 71 | q_time/E: 0.068159s | shuffle time: 0.000244s
