run: 553 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 08:24:32 2021 | q: 0/31 | q_time: 0.053634s | E: 1 | q_time/E: 0.053634s | shuffle time: 0.000000s
Mon Jan 25 08:24:33 2021 | q: 1/31 | q_time: 0.051737s | E: 1 | q_time/E: 0.051737s | shuffle time: 0.000209s
Mon Jan 25 08:24:33 2021 | q: 2/31 | q_time: 0.113931s | E: 2 | q_time/E: 0.056965s | shuffle time: 0.000234s
Mon Jan 25 08:24:33 2021 | q: 3/31 | q_time: 0.178106s | E: 3 | q_time/E: 0.059369s | shuffle time: 0.000228s
Mon Jan 25 08:24:33 2021 | q: 4/31 | q_time: 0.309155s | E: 5 | q_time/E: 0.061831s | shuffle time: 0.000238s
Mon Jan 25 08:24:33 2021 | q: 5/31 | q_time: 0.377987s | E: 6 | q_time/E: 0.062998s | shuffle time: 0.000241s
Mon Jan 25 08:24:34 2021 | q: 6/31 | q_time: 0.512299s | E: 8 | q_time/E: 0.064037s | shuffle time: 0.000241s
Mon Jan 25 08:24:35 2021 | q: 7/31 | q_time: 0.655370s | E: 10 | q_time/E: 0.065537s | shuffle time: 0.000240s
Mon Jan 25 08:24:35 2021 | q: 8/31 | q_time: 0.828850s | E: 12 | q_time/E: 0.069071s | shuffle time: 0.000245s
Mon Jan 25 08:24:36 2021 | q: 9/31 | q_time: 0.937491s | E: 14 | q_time/E: 0.066964s | shuffle time: 0.000247s
Mon Jan 25 08:24:38 2021 | q: 10/31 | q_time: 1.109653s | E: 16 | q_time/E: 0.069353s | shuffle time: 0.000249s
Mon Jan 25 08:24:39 2021 | q: 11/31 | q_time: 1.215795s | E: 18 | q_time/E: 0.067544s | shuffle time: 0.000247s
Mon Jan 25 08:24:40 2021 | q: 12/31 | q_time: 1.395942s | E: 21 | q_time/E: 0.066473s | shuffle time: 0.000250s
Mon Jan 25 08:24:42 2021 | q: 13/31 | q_time: 1.524043s | E: 23 | q_time/E: 0.066263s | shuffle time: 0.000252s
Mon Jan 25 08:24:43 2021 | q: 14/31 | q_time: 1.747132s | E: 26 | q_time/E: 0.067197s | shuffle time: 0.000250s
Mon Jan 25 08:24:45 2021 | q: 15/31 | q_time: 1.860114s | E: 28 | q_time/E: 0.066433s | shuffle time: 0.000247s
Mon Jan 25 08:24:47 2021 | q: 16/31 | q_time: 2.094247s | E: 31 | q_time/E: 0.067556s | shuffle time: 0.000248s
Mon Jan 25 08:24:50 2021 | q: 17/31 | q_time: 2.350498s | E: 34 | q_time/E: 0.069132s | shuffle time: 0.000249s
Mon Jan 25 08:24:52 2021 | q: 18/31 | q_time: 2.484234s | E: 36 | q_time/E: 0.069006s | shuffle time: 0.000252s
Mon Jan 25 08:24:55 2021 | q: 19/31 | q_time: 2.667892s | E: 38 | q_time/E: 0.070208s | shuffle time: 0.000252s
Mon Jan 25 08:24:58 2021 | q: 20/31 | q_time: 2.944073s | E: 41 | q_time/E: 0.071807s | shuffle time: 0.000252s
Mon Jan 25 08:25:01 2021 | q: 21/31 | q_time: 2.915703s | E: 43 | q_time/E: 0.067807s | shuffle time: 0.000252s
Mon Jan 25 08:25:04 2021 | q: 22/31 | q_time: 3.234413s | E: 46 | q_time/E: 0.070313s | shuffle time: 0.000253s
Mon Jan 25 08:25:07 2021 | q: 23/31 | q_time: 3.490826s | E: 49 | q_time/E: 0.071241s | shuffle time: 0.000255s
Mon Jan 25 08:25:11 2021 | q: 24/31 | q_time: 3.471078s | E: 52 | q_time/E: 0.066751s | shuffle time: 0.000254s
Mon Jan 25 08:25:15 2021 | q: 25/31 | q_time: 3.636930s | E: 55 | q_time/E: 0.066126s | shuffle time: 0.000255s
Mon Jan 25 08:25:18 2021 | q: 26/31 | q_time: 3.873371s | E: 58 | q_time/E: 0.066782s | shuffle time: 0.000253s
Mon Jan 25 08:25:23 2021 | q: 27/31 | q_time: 4.282745s | E: 61 | q_time/E: 0.070209s | shuffle time: 0.000252s
Mon Jan 25 08:25:27 2021 | q: 28/31 | q_time: 4.563259s | E: 65 | q_time/E: 0.070204s | shuffle time: 0.000248s
Mon Jan 25 08:25:32 2021 | q: 29/31 | q_time: 4.837412s | E: 67 | q_time/E: 0.072200s | shuffle time: 0.000247s
Mon Jan 25 08:25:37 2021 | q: 30/31 | q_time: 4.686775s | E: 69 | q_time/E: 0.067924s | shuffle time: 0.000245s
Mon Jan 25 08:25:42 2021 | q: 31/31 | q_time: 4.799608s | E: 71 | q_time/E: 0.067600s | shuffle time: 0.000246s
