run: 59 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Sun Jan 24 20:47:48 2021 | q: 0/31 | q_time: 0.054743s | E: 1 | q_time/E: 0.054743s | shuffle time: 0.000000s
Sun Jan 24 20:47:49 2021 | q: 1/31 | q_time: 0.051746s | E: 1 | q_time/E: 0.051746s | shuffle time: 0.000206s
Sun Jan 24 20:47:49 2021 | q: 2/31 | q_time: 0.113590s | E: 2 | q_time/E: 0.056795s | shuffle time: 0.000233s
Sun Jan 24 20:47:49 2021 | q: 3/31 | q_time: 0.177354s | E: 3 | q_time/E: 0.059118s | shuffle time: 0.000227s
Sun Jan 24 20:47:49 2021 | q: 4/31 | q_time: 0.305775s | E: 5 | q_time/E: 0.061155s | shuffle time: 0.000236s
Sun Jan 24 20:47:49 2021 | q: 5/31 | q_time: 0.375992s | E: 6 | q_time/E: 0.062665s | shuffle time: 0.000240s
Sun Jan 24 20:47:50 2021 | q: 6/31 | q_time: 0.508749s | E: 8 | q_time/E: 0.063594s | shuffle time: 0.000241s
Sun Jan 24 20:47:51 2021 | q: 7/31 | q_time: 0.651715s | E: 10 | q_time/E: 0.065171s | shuffle time: 0.000241s
Sun Jan 24 20:47:51 2021 | q: 8/31 | q_time: 0.803197s | E: 12 | q_time/E: 0.066933s | shuffle time: 0.000246s
Sun Jan 24 20:47:52 2021 | q: 9/31 | q_time: 0.926673s | E: 14 | q_time/E: 0.066191s | shuffle time: 0.000246s
Sun Jan 24 20:47:53 2021 | q: 10/31 | q_time: 1.082210s | E: 16 | q_time/E: 0.067638s | shuffle time: 0.000248s
Sun Jan 24 20:47:55 2021 | q: 11/31 | q_time: 1.233023s | E: 18 | q_time/E: 0.068501s | shuffle time: 0.000247s
Sun Jan 24 20:47:56 2021 | q: 12/31 | q_time: 1.397330s | E: 21 | q_time/E: 0.066540s | shuffle time: 0.000251s
Sun Jan 24 20:47:58 2021 | q: 13/31 | q_time: 1.587027s | E: 23 | q_time/E: 0.069001s | shuffle time: 0.000251s
Sun Jan 24 20:47:59 2021 | q: 14/31 | q_time: 1.802699s | E: 26 | q_time/E: 0.069335s | shuffle time: 0.000251s
Sun Jan 24 20:48:01 2021 | q: 15/31 | q_time: 1.889055s | E: 28 | q_time/E: 0.067466s | shuffle time: 0.000250s
Sun Jan 24 20:48:03 2021 | q: 16/31 | q_time: 2.140424s | E: 31 | q_time/E: 0.069046s | shuffle time: 0.000248s
Sun Jan 24 20:48:08 2021 | q: 17/31 | q_time: 4.343651s | E: 34 | q_time/E: 0.127754s | shuffle time: 0.000248s
Sun Jan 24 20:48:12 2021 | q: 18/31 | q_time: 3.849928s | E: 36 | q_time/E: 0.106942s | shuffle time: 0.000624s
Sun Jan 24 20:48:14 2021 | q: 19/31 | q_time: 2.660420s | E: 38 | q_time/E: 0.070011s | shuffle time: 0.000327s
Sun Jan 24 20:48:17 2021 | q: 20/31 | q_time: 2.731771s | E: 41 | q_time/E: 0.066629s | shuffle time: 0.000252s
Sun Jan 24 20:48:20 2021 | q: 21/31 | q_time: 2.942429s | E: 43 | q_time/E: 0.068429s | shuffle time: 0.000254s
Sun Jan 24 20:48:23 2021 | q: 22/31 | q_time: 3.155347s | E: 46 | q_time/E: 0.068595s | shuffle time: 0.000254s
Sun Jan 24 20:48:27 2021 | q: 23/31 | q_time: 3.426969s | E: 49 | q_time/E: 0.069938s | shuffle time: 0.000254s
Sun Jan 24 20:48:30 2021 | q: 24/31 | q_time: 3.514484s | E: 52 | q_time/E: 0.067586s | shuffle time: 0.000253s
Sun Jan 24 20:48:34 2021 | q: 25/31 | q_time: 3.644108s | E: 55 | q_time/E: 0.066257s | shuffle time: 0.000255s
Sun Jan 24 20:48:38 2021 | q: 26/31 | q_time: 4.142523s | E: 58 | q_time/E: 0.071423s | shuffle time: 0.000250s
Sun Jan 24 20:48:42 2021 | q: 27/31 | q_time: 4.041772s | E: 61 | q_time/E: 0.066259s | shuffle time: 0.000250s
Sun Jan 24 20:48:46 2021 | q: 28/31 | q_time: 4.528550s | E: 65 | q_time/E: 0.069670s | shuffle time: 0.000249s
Sun Jan 24 20:48:54 2021 | q: 29/31 | q_time: 7.812570s | E: 67 | q_time/E: 0.116606s | shuffle time: 0.000248s
Sun Jan 24 20:49:01 2021 | q: 30/31 | q_time: 6.296298s | E: 69 | q_time/E: 0.091251s | shuffle time: 0.000653s
Sun Jan 24 20:49:05 2021 | q: 31/31 | q_time: 4.626867s | E: 71 | q_time/E: 0.065167s | shuffle time: 0.000244s
