run: 357 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 04:27:19 2021 | q: 0/31 | q_time: 0.054142s | E: 1 | q_time/E: 0.054142s | shuffle time: 0.000000s
Mon Jan 25 04:27:19 2021 | q: 1/31 | q_time: 0.051887s | E: 1 | q_time/E: 0.051887s | shuffle time: 0.000212s
Mon Jan 25 04:27:19 2021 | q: 2/31 | q_time: 0.114004s | E: 2 | q_time/E: 0.057002s | shuffle time: 0.000238s
Mon Jan 25 04:27:19 2021 | q: 3/31 | q_time: 0.177905s | E: 3 | q_time/E: 0.059302s | shuffle time: 0.000230s
Mon Jan 25 04:27:19 2021 | q: 4/31 | q_time: 0.311951s | E: 5 | q_time/E: 0.062390s | shuffle time: 0.000238s
Mon Jan 25 04:27:20 2021 | q: 5/31 | q_time: 0.377986s | E: 6 | q_time/E: 0.062998s | shuffle time: 0.000245s
Mon Jan 25 04:27:20 2021 | q: 6/31 | q_time: 0.520360s | E: 8 | q_time/E: 0.065045s | shuffle time: 0.000242s
Mon Jan 25 04:27:21 2021 | q: 7/31 | q_time: 0.666033s | E: 10 | q_time/E: 0.066603s | shuffle time: 0.000240s
Mon Jan 25 04:27:22 2021 | q: 8/31 | q_time: 0.799831s | E: 12 | q_time/E: 0.066653s | shuffle time: 0.000246s
Mon Jan 25 04:27:23 2021 | q: 9/31 | q_time: 0.953707s | E: 14 | q_time/E: 0.068122s | shuffle time: 0.000248s
Mon Jan 25 04:27:24 2021 | q: 10/31 | q_time: 1.090145s | E: 16 | q_time/E: 0.068134s | shuffle time: 0.000251s
Mon Jan 25 04:27:25 2021 | q: 11/31 | q_time: 1.262088s | E: 18 | q_time/E: 0.070116s | shuffle time: 0.000249s
Mon Jan 25 04:27:26 2021 | q: 12/31 | q_time: 1.370097s | E: 21 | q_time/E: 0.065243s | shuffle time: 0.000251s
Mon Jan 25 04:27:28 2021 | q: 13/31 | q_time: 1.511027s | E: 23 | q_time/E: 0.065697s | shuffle time: 0.000252s
Mon Jan 25 04:27:30 2021 | q: 14/31 | q_time: 1.761681s | E: 26 | q_time/E: 0.067757s | shuffle time: 0.000252s
Mon Jan 25 04:27:32 2021 | q: 15/31 | q_time: 1.995226s | E: 28 | q_time/E: 0.071258s | shuffle time: 0.000250s
Mon Jan 25 04:27:34 2021 | q: 16/31 | q_time: 2.198674s | E: 31 | q_time/E: 0.070925s | shuffle time: 0.000250s
Mon Jan 25 04:27:36 2021 | q: 17/31 | q_time: 2.385165s | E: 34 | q_time/E: 0.070152s | shuffle time: 0.000251s
Mon Jan 25 04:27:39 2021 | q: 18/31 | q_time: 2.562307s | E: 36 | q_time/E: 0.071175s | shuffle time: 0.000251s
Mon Jan 25 04:27:42 2021 | q: 19/31 | q_time: 2.750546s | E: 38 | q_time/E: 0.072383s | shuffle time: 0.000254s
Mon Jan 25 04:27:44 2021 | q: 20/31 | q_time: 2.743482s | E: 41 | q_time/E: 0.066914s | shuffle time: 0.000255s
Mon Jan 25 04:27:47 2021 | q: 21/31 | q_time: 2.947282s | E: 43 | q_time/E: 0.068541s | shuffle time: 0.000255s
Mon Jan 25 04:27:51 2021 | q: 22/31 | q_time: 3.169872s | E: 46 | q_time/E: 0.068910s | shuffle time: 0.000255s
Mon Jan 25 04:27:54 2021 | q: 23/31 | q_time: 3.282961s | E: 49 | q_time/E: 0.066999s | shuffle time: 0.000256s
Mon Jan 25 04:27:58 2021 | q: 24/31 | q_time: 3.743828s | E: 52 | q_time/E: 0.071997s | shuffle time: 0.000255s
Mon Jan 25 04:28:01 2021 | q: 25/31 | q_time: 3.607614s | E: 55 | q_time/E: 0.065593s | shuffle time: 0.000251s
Mon Jan 25 04:28:05 2021 | q: 26/31 | q_time: 3.900109s | E: 58 | q_time/E: 0.067243s | shuffle time: 0.000252s
Mon Jan 25 04:28:09 2021 | q: 27/31 | q_time: 4.064442s | E: 61 | q_time/E: 0.066630s | shuffle time: 0.000251s
Mon Jan 25 04:28:14 2021 | q: 28/31 | q_time: 4.811850s | E: 65 | q_time/E: 0.074028s | shuffle time: 0.000249s
Mon Jan 25 04:28:19 2021 | q: 29/31 | q_time: 4.787967s | E: 67 | q_time/E: 0.071462s | shuffle time: 0.000247s
Mon Jan 25 04:28:23 2021 | q: 30/31 | q_time: 4.743000s | E: 69 | q_time/E: 0.068739s | shuffle time: 0.000246s
Mon Jan 25 04:28:28 2021 | q: 31/31 | q_time: 4.882122s | E: 71 | q_time/E: 0.068762s | shuffle time: 0.000244s
