run: 688 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 11:10:10 2021 | q: 0/31 | q_time: 0.069900s | E: 1 | q_time/E: 0.069900s | shuffle time: 0.000000s
Mon Jan 25 11:10:10 2021 | q: 1/31 | q_time: 0.068451s | E: 1 | q_time/E: 0.068451s | shuffle time: 0.000287s
Mon Jan 25 11:10:10 2021 | q: 2/31 | q_time: 0.138469s | E: 2 | q_time/E: 0.069234s | shuffle time: 0.000308s
Mon Jan 25 11:10:10 2021 | q: 3/31 | q_time: 0.203858s | E: 3 | q_time/E: 0.067953s | shuffle time: 0.000272s
Mon Jan 25 11:10:10 2021 | q: 4/31 | q_time: 0.328673s | E: 5 | q_time/E: 0.065735s | shuffle time: 0.000267s
Mon Jan 25 11:10:11 2021 | q: 5/31 | q_time: 0.381664s | E: 6 | q_time/E: 0.063611s | shuffle time: 0.000253s
Mon Jan 25 11:10:11 2021 | q: 6/31 | q_time: 0.510889s | E: 8 | q_time/E: 0.063861s | shuffle time: 0.000241s
Mon Jan 25 11:10:12 2021 | q: 7/31 | q_time: 0.641300s | E: 10 | q_time/E: 0.064130s | shuffle time: 0.000239s
Mon Jan 25 11:10:13 2021 | q: 8/31 | q_time: 0.789140s | E: 12 | q_time/E: 0.065762s | shuffle time: 0.000244s
Mon Jan 25 11:10:14 2021 | q: 9/31 | q_time: 0.925734s | E: 14 | q_time/E: 0.066124s | shuffle time: 0.000248s
Mon Jan 25 11:10:15 2021 | q: 10/31 | q_time: 1.067999s | E: 16 | q_time/E: 0.066750s | shuffle time: 0.000249s
Mon Jan 25 11:10:16 2021 | q: 11/31 | q_time: 1.212941s | E: 18 | q_time/E: 0.067386s | shuffle time: 0.000248s
Mon Jan 25 11:10:17 2021 | q: 12/31 | q_time: 1.409171s | E: 21 | q_time/E: 0.067103s | shuffle time: 0.000252s
Mon Jan 25 11:10:19 2021 | q: 13/31 | q_time: 1.530223s | E: 23 | q_time/E: 0.066531s | shuffle time: 0.000252s
Mon Jan 25 11:10:21 2021 | q: 14/31 | q_time: 1.765444s | E: 26 | q_time/E: 0.067902s | shuffle time: 0.000247s
Mon Jan 25 11:10:22 2021 | q: 15/31 | q_time: 1.825706s | E: 28 | q_time/E: 0.065204s | shuffle time: 0.000248s
Mon Jan 25 11:10:24 2021 | q: 16/31 | q_time: 2.055204s | E: 31 | q_time/E: 0.066297s | shuffle time: 0.000247s
Mon Jan 25 11:10:27 2021 | q: 17/31 | q_time: 2.427668s | E: 34 | q_time/E: 0.071402s | shuffle time: 0.000248s
Mon Jan 25 11:10:29 2021 | q: 18/31 | q_time: 2.580248s | E: 36 | q_time/E: 0.071674s | shuffle time: 0.000251s
Mon Jan 25 11:10:32 2021 | q: 19/31 | q_time: 2.620933s | E: 38 | q_time/E: 0.068972s | shuffle time: 0.000249s
Mon Jan 25 11:10:35 2021 | q: 20/31 | q_time: 2.801878s | E: 41 | q_time/E: 0.068338s | shuffle time: 0.000253s
Mon Jan 25 11:10:40 2021 | q: 21/31 | q_time: 5.537120s | E: 43 | q_time/E: 0.128770s | shuffle time: 0.000253s
Mon Jan 25 11:10:44 2021 | q: 22/31 | q_time: 3.451575s | E: 46 | q_time/E: 0.075034s | shuffle time: 0.000362s
Mon Jan 25 11:10:47 2021 | q: 23/31 | q_time: 3.284917s | E: 49 | q_time/E: 0.067039s | shuffle time: 0.000254s
Mon Jan 25 11:10:51 2021 | q: 24/31 | q_time: 3.428425s | E: 52 | q_time/E: 0.065931s | shuffle time: 0.000254s
Mon Jan 25 11:10:54 2021 | q: 25/31 | q_time: 3.722957s | E: 55 | q_time/E: 0.067690s | shuffle time: 0.000253s
Mon Jan 25 11:10:58 2021 | q: 26/31 | q_time: 3.825257s | E: 58 | q_time/E: 0.065953s | shuffle time: 0.000251s
Mon Jan 25 11:11:02 2021 | q: 27/31 | q_time: 4.076861s | E: 61 | q_time/E: 0.066834s | shuffle time: 0.000250s
Mon Jan 25 11:11:07 2021 | q: 28/31 | q_time: 4.619023s | E: 65 | q_time/E: 0.071062s | shuffle time: 0.000248s
Mon Jan 25 11:11:12 2021 | q: 29/31 | q_time: 4.680162s | E: 67 | q_time/E: 0.069853s | shuffle time: 0.000249s
Mon Jan 25 11:11:16 2021 | q: 30/31 | q_time: 4.800341s | E: 69 | q_time/E: 0.069570s | shuffle time: 0.000247s
Mon Jan 25 11:11:21 2021 | q: 31/31 | q_time: 4.676874s | E: 71 | q_time/E: 0.065871s | shuffle time: 0.000247s
