run: 914 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 15:49:33 2021 | q: 0/31 | q_time: 0.053747s | E: 1 | q_time/E: 0.053747s | shuffle time: 0.000000s
Mon Jan 25 15:49:33 2021 | q: 1/31 | q_time: 0.051899s | E: 1 | q_time/E: 0.051899s | shuffle time: 0.000208s
Mon Jan 25 15:49:33 2021 | q: 2/31 | q_time: 0.113326s | E: 2 | q_time/E: 0.056663s | shuffle time: 0.000237s
Mon Jan 25 15:49:33 2021 | q: 3/31 | q_time: 0.177247s | E: 3 | q_time/E: 0.059082s | shuffle time: 0.000230s
Mon Jan 25 15:49:33 2021 | q: 4/31 | q_time: 0.304175s | E: 5 | q_time/E: 0.060835s | shuffle time: 0.000239s
Mon Jan 25 15:49:34 2021 | q: 5/31 | q_time: 0.377448s | E: 6 | q_time/E: 0.062908s | shuffle time: 0.000245s
Mon Jan 25 15:49:34 2021 | q: 6/31 | q_time: 0.507651s | E: 8 | q_time/E: 0.063456s | shuffle time: 0.000246s
Mon Jan 25 15:49:35 2021 | q: 7/31 | q_time: 0.646868s | E: 10 | q_time/E: 0.064687s | shuffle time: 0.000242s
Mon Jan 25 15:49:36 2021 | q: 8/31 | q_time: 0.810145s | E: 12 | q_time/E: 0.067512s | shuffle time: 0.000248s
Mon Jan 25 15:49:37 2021 | q: 9/31 | q_time: 0.930735s | E: 14 | q_time/E: 0.066481s | shuffle time: 0.000250s
Mon Jan 25 15:49:38 2021 | q: 10/31 | q_time: 1.073181s | E: 16 | q_time/E: 0.067074s | shuffle time: 0.000255s
Mon Jan 25 15:49:39 2021 | q: 11/31 | q_time: 1.210703s | E: 18 | q_time/E: 0.067261s | shuffle time: 0.000253s
Mon Jan 25 15:49:40 2021 | q: 12/31 | q_time: 1.420429s | E: 21 | q_time/E: 0.067639s | shuffle time: 0.000255s
Mon Jan 25 15:49:42 2021 | q: 13/31 | q_time: 1.512177s | E: 23 | q_time/E: 0.065747s | shuffle time: 0.000258s
Mon Jan 25 15:49:44 2021 | q: 14/31 | q_time: 1.734207s | E: 26 | q_time/E: 0.066700s | shuffle time: 0.000254s
Mon Jan 25 15:49:45 2021 | q: 15/31 | q_time: 1.933137s | E: 28 | q_time/E: 0.069041s | shuffle time: 0.000253s
Mon Jan 25 15:49:48 2021 | q: 16/31 | q_time: 2.069635s | E: 31 | q_time/E: 0.066762s | shuffle time: 0.000253s
Mon Jan 25 15:49:50 2021 | q: 17/31 | q_time: 2.346008s | E: 34 | q_time/E: 0.069000s | shuffle time: 0.000254s
Mon Jan 25 15:49:52 2021 | q: 18/31 | q_time: 2.576193s | E: 36 | q_time/E: 0.071561s | shuffle time: 0.000256s
Mon Jan 25 15:49:55 2021 | q: 19/31 | q_time: 2.657293s | E: 38 | q_time/E: 0.069929s | shuffle time: 0.000255s
Mon Jan 25 15:49:58 2021 | q: 20/31 | q_time: 2.746019s | E: 41 | q_time/E: 0.066976s | shuffle time: 0.000257s
Mon Jan 25 15:50:01 2021 | q: 21/31 | q_time: 3.089994s | E: 43 | q_time/E: 0.071860s | shuffle time: 0.000258s
Mon Jan 25 15:50:04 2021 | q: 22/31 | q_time: 3.278790s | E: 46 | q_time/E: 0.071278s | shuffle time: 0.000260s
Mon Jan 25 15:50:08 2021 | q: 23/31 | q_time: 3.311665s | E: 49 | q_time/E: 0.067585s | shuffle time: 0.000260s
Mon Jan 25 15:50:11 2021 | q: 24/31 | q_time: 3.729111s | E: 52 | q_time/E: 0.071714s | shuffle time: 0.000259s
Mon Jan 25 15:50:15 2021 | q: 25/31 | q_time: 3.719786s | E: 55 | q_time/E: 0.067632s | shuffle time: 0.000255s
Mon Jan 25 15:50:19 2021 | q: 26/31 | q_time: 3.858757s | E: 58 | q_time/E: 0.066530s | shuffle time: 0.000254s
Mon Jan 25 15:50:23 2021 | q: 27/31 | q_time: 4.112076s | E: 61 | q_time/E: 0.067411s | shuffle time: 0.000252s
Mon Jan 25 15:50:28 2021 | q: 28/31 | q_time: 4.535863s | E: 65 | q_time/E: 0.069783s | shuffle time: 0.000248s
Mon Jan 25 15:50:32 2021 | q: 29/31 | q_time: 4.455911s | E: 67 | q_time/E: 0.066506s | shuffle time: 0.000247s
Mon Jan 25 15:50:37 2021 | q: 30/31 | q_time: 4.578254s | E: 69 | q_time/E: 0.066352s | shuffle time: 0.000246s
Mon Jan 25 15:50:41 2021 | q: 31/31 | q_time: 4.807731s | E: 71 | q_time/E: 0.067715s | shuffle time: 0.000244s
