q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.144488 1 0.144488 639938 639937 0
1 31 0.111894 1 0.111894 639938 639937 0
2 31 0.245060 2 0.122530 1280682 929090 351591
3 31 0.398906 3 0.132969 1921294 1346057 575236
4 31 0.724452 5 0.144890 3204265 1955156 1249108
5 31 0.807919 6 0.134653 3846791 2503912 1342878
6 31 0.924351 8 0.115544 5147966 3125156 2022809
7 31 0.930496 10 0.093050 6452906 3783686 2669219
8 31 0.985328 12 0.082111 8114996 4644954 3470041
9 31 0.999457 14 0.071390 9044856 5101238 3943617
10 31 1.141286 16 0.071330 11061261 6216724 4844536
11 31 1.240609 18 0.068923 11913498 6586656 5326841
12 31 1.454801 21 0.069276 14510355 7742623 6767731
13 31 1.500124 23 0.065223 14767446 7798032 6969413
14 31 1.742814 26 0.067031 17262074 8847835 8414238
15 31 1.938426 28 0.069229 19213026 9926455 9286570
16 31 2.151523 31 0.069404 21410340 10745729 10664610
17 31 2.348494 34 0.069073 23195382 11466772 11728609
18 31 2.454235 36 0.068173 23981296 11825290 12156005
19 31 2.792661 38 0.073491 27366938 13484210 13882727
20 31 2.857752 41 0.069701 27850613 13479175 14371437
21 31 4.079753 43 0.094878 28602611 13748431 14854179
22 31 3.226676 46 0.070145 30577154 14370869 16206284
23 31 3.432418 49 0.070049 33460642 15363903 18096738
24 31 3.652533 52 0.070241 35882869 16261844 19621024
25 31 3.782611 55 0.068775 37384147 16420175 20963971
26 31 3.914625 58 0.067494 38808908 16742162 22066745
27 31 3.974099 61 0.065149 39561531 16604933 22956597
28 31 4.844340 65 0.074528 44598744 17975270 26623473
29 31 4.874329 67 0.072751 47275504 18956586 28318917
30 31 4.567835 69 0.066201 45268934 17773577 27495356
31 31 4.688574 71 0.066036 46702826 17945174 28757651
72.9331
