run: 341 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 04:08:34 2021 | q: 0/31 | q_time: 0.055440s | E: 1 | q_time/E: 0.055440s | shuffle time: 0.000000s
Mon Jan 25 04:08:34 2021 | q: 1/31 | q_time: 0.051422s | E: 1 | q_time/E: 0.051422s | shuffle time: 0.000207s
Mon Jan 25 04:08:34 2021 | q: 2/31 | q_time: 0.113181s | E: 2 | q_time/E: 0.056590s | shuffle time: 0.000234s
Mon Jan 25 04:08:34 2021 | q: 3/31 | q_time: 0.177295s | E: 3 | q_time/E: 0.059098s | shuffle time: 0.000226s
Mon Jan 25 04:08:34 2021 | q: 4/31 | q_time: 0.311434s | E: 5 | q_time/E: 0.062287s | shuffle time: 0.000236s
Mon Jan 25 04:08:35 2021 | q: 5/31 | q_time: 0.377681s | E: 6 | q_time/E: 0.062947s | shuffle time: 0.000239s
Mon Jan 25 04:08:35 2021 | q: 6/31 | q_time: 0.507737s | E: 8 | q_time/E: 0.063467s | shuffle time: 0.000240s
Mon Jan 25 04:08:36 2021 | q: 7/31 | q_time: 0.666343s | E: 10 | q_time/E: 0.066634s | shuffle time: 0.000240s
Mon Jan 25 04:08:37 2021 | q: 8/31 | q_time: 0.823894s | E: 12 | q_time/E: 0.068658s | shuffle time: 0.000242s
Mon Jan 25 04:08:38 2021 | q: 9/31 | q_time: 0.931107s | E: 14 | q_time/E: 0.066508s | shuffle time: 0.000243s
Mon Jan 25 04:08:39 2021 | q: 10/31 | q_time: 1.074596s | E: 16 | q_time/E: 0.067162s | shuffle time: 0.000246s
Mon Jan 25 04:08:40 2021 | q: 11/31 | q_time: 1.215060s | E: 18 | q_time/E: 0.067503s | shuffle time: 0.000251s
Mon Jan 25 04:08:41 2021 | q: 12/31 | q_time: 1.409088s | E: 21 | q_time/E: 0.067099s | shuffle time: 0.000249s
Mon Jan 25 04:08:43 2021 | q: 13/31 | q_time: 1.522826s | E: 23 | q_time/E: 0.066210s | shuffle time: 0.000249s
Mon Jan 25 04:08:45 2021 | q: 14/31 | q_time: 1.894823s | E: 26 | q_time/E: 0.072878s | shuffle time: 0.000247s
Mon Jan 25 04:08:47 2021 | q: 15/31 | q_time: 1.904168s | E: 28 | q_time/E: 0.068006s | shuffle time: 0.000247s
Mon Jan 25 04:08:49 2021 | q: 16/31 | q_time: 2.179045s | E: 31 | q_time/E: 0.070292s | shuffle time: 0.000243s
Mon Jan 25 04:08:51 2021 | q: 17/31 | q_time: 2.288892s | E: 34 | q_time/E: 0.067320s | shuffle time: 0.000248s
Mon Jan 25 04:08:54 2021 | q: 18/31 | q_time: 2.509473s | E: 36 | q_time/E: 0.069708s | shuffle time: 0.000248s
Mon Jan 25 04:08:56 2021 | q: 19/31 | q_time: 2.671713s | E: 38 | q_time/E: 0.070308s | shuffle time: 0.000250s
Mon Jan 25 04:08:59 2021 | q: 20/31 | q_time: 2.720680s | E: 41 | q_time/E: 0.066358s | shuffle time: 0.000252s
Mon Jan 25 04:09:02 2021 | q: 21/31 | q_time: 2.955938s | E: 43 | q_time/E: 0.068743s | shuffle time: 0.000253s
Mon Jan 25 04:09:05 2021 | q: 22/31 | q_time: 3.296868s | E: 46 | q_time/E: 0.071671s | shuffle time: 0.000252s
Mon Jan 25 04:09:08 2021 | q: 23/31 | q_time: 3.298948s | E: 49 | q_time/E: 0.067325s | shuffle time: 0.000253s
Mon Jan 25 04:09:18 2021 | q: 24/31 | q_time: 9.784078s | E: 52 | q_time/E: 0.188155s | shuffle time: 0.000252s
Mon Jan 25 04:09:22 2021 | q: 25/31 | q_time: 3.938096s | E: 55 | q_time/E: 0.071602s | shuffle time: 0.000370s
Mon Jan 25 04:09:26 2021 | q: 26/31 | q_time: 3.812517s | E: 58 | q_time/E: 0.065733s | shuffle time: 0.000251s
Mon Jan 25 04:09:31 2021 | q: 27/31 | q_time: 4.948460s | E: 61 | q_time/E: 0.081122s | shuffle time: 0.000253s
Mon Jan 25 04:09:36 2021 | q: 28/31 | q_time: 4.853150s | E: 65 | q_time/E: 0.074664s | shuffle time: 0.000253s
Mon Jan 25 04:09:41 2021 | q: 29/31 | q_time: 4.916103s | E: 67 | q_time/E: 0.073375s | shuffle time: 0.000256s
Mon Jan 25 04:09:45 2021 | q: 30/31 | q_time: 4.670607s | E: 69 | q_time/E: 0.067690s | shuffle time: 0.000257s
Mon Jan 25 04:09:50 2021 | q: 31/31 | q_time: 4.836381s | E: 71 | q_time/E: 0.068118s | shuffle time: 0.000250s
