q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.055497 1 0.055497 639938 639937 0
1 31 0.051670 1 0.051670 639938 639937 0
2 31 0.113829 2 0.056914 1282245 934002 348242
3 31 0.178045 3 0.059348 1924414 1342604 581809
4 31 0.307683 5 0.061537 3235264 1979079 1256184
5 31 0.378120 6 0.063020 3856114 2509250 1346863
6 31 0.511348 8 0.063919 5151937 3107538 2044398
7 31 0.655964 10 0.065596 6502781 3810253 2692527
8 31 0.867934 12 0.072328 8607818 4969588 3638229
9 31 0.931423 14 0.066530 9025608 5083082 3942525
10 31 1.087628 16 0.067977 10469937 5841311 4628625
11 31 1.214867 18 0.067493 11616007 6414319 5201687
12 31 1.404130 21 0.066863 13890257 7344827 6545429
13 31 1.512190 23 0.065747 14894444 7872173 7022270
14 31 1.754908 26 0.067496 17323031 8920846 8402184
15 31 1.918544 28 0.068519 18936372 9787934 9148437
16 31 2.122440 31 0.068466 21030059 10567194 10462864
17 31 2.421038 34 0.071207 23953760 11843664 12110095
18 31 2.397034 36 0.066584 23368690 11483996 11884693
19 31 2.591756 38 0.068204 25089717 12384678 12705038
20 31 2.774048 41 0.067660 26935175 12981292 13953882
21 31 3.071961 43 0.071441 29672687 14321379 15351307
22 31 3.114976 46 0.067717 30066354 14153975 15912378
23 31 3.460238 49 0.070617 33806382 15607451 18198930
24 31 3.562611 52 0.068512 35039248 15748191 19291056
25 31 3.805274 55 0.069187 37692565 16680312 21012252
26 31 4.049422 58 0.069818 40419077 17577297 22841779
27 31 4.023168 61 0.065954 40249266 16875832 23373433
28 31 4.697158 65 0.072264 45249202 18460406 26788795
29 31 4.616017 67 0.068896 44905997 17930189 26975807
30 31 4.701835 69 0.068143 46451162 18392577 28058584
31 31 4.764678 71 0.067108 47527461 18354740 29172720
69.1176
