run: 631 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 09:59:53 2021 | q: 0/31 | q_time: 0.075999s | E: 1 | q_time/E: 0.075999s | shuffle time: 0.000000s
Mon Jan 25 09:59:53 2021 | q: 1/31 | q_time: 0.058405s | E: 1 | q_time/E: 0.058405s | shuffle time: 0.000235s
Mon Jan 25 09:59:53 2021 | q: 2/31 | q_time: 0.126089s | E: 2 | q_time/E: 0.063045s | shuffle time: 0.000274s
Mon Jan 25 09:59:53 2021 | q: 3/31 | q_time: 0.194827s | E: 3 | q_time/E: 0.064942s | shuffle time: 0.000266s
Mon Jan 25 09:59:53 2021 | q: 4/31 | q_time: 0.325330s | E: 5 | q_time/E: 0.065066s | shuffle time: 0.000262s
Mon Jan 25 09:59:54 2021 | q: 5/31 | q_time: 0.377785s | E: 6 | q_time/E: 0.062964s | shuffle time: 0.000260s
Mon Jan 25 09:59:54 2021 | q: 6/31 | q_time: 0.509573s | E: 8 | q_time/E: 0.063697s | shuffle time: 0.000241s
Mon Jan 25 09:59:55 2021 | q: 7/31 | q_time: 0.647302s | E: 10 | q_time/E: 0.064730s | shuffle time: 0.000239s
Mon Jan 25 09:59:56 2021 | q: 8/31 | q_time: 0.835133s | E: 12 | q_time/E: 0.069594s | shuffle time: 0.000243s
Mon Jan 25 09:59:57 2021 | q: 9/31 | q_time: 0.960851s | E: 14 | q_time/E: 0.068632s | shuffle time: 0.000245s
Mon Jan 25 09:59:58 2021 | q: 10/31 | q_time: 1.113670s | E: 16 | q_time/E: 0.069604s | shuffle time: 0.000248s
Mon Jan 25 09:59:59 2021 | q: 11/31 | q_time: 1.270689s | E: 18 | q_time/E: 0.070594s | shuffle time: 0.000247s
Mon Jan 25 10:00:01 2021 | q: 12/31 | q_time: 1.442978s | E: 21 | q_time/E: 0.068713s | shuffle time: 0.000250s
Mon Jan 25 10:00:02 2021 | q: 13/31 | q_time: 1.525398s | E: 23 | q_time/E: 0.066322s | shuffle time: 0.000249s
Mon Jan 25 10:00:04 2021 | q: 14/31 | q_time: 1.812207s | E: 26 | q_time/E: 0.069700s | shuffle time: 0.000249s
Mon Jan 25 10:00:06 2021 | q: 15/31 | q_time: 1.873916s | E: 28 | q_time/E: 0.066926s | shuffle time: 0.000248s
Mon Jan 25 10:00:08 2021 | q: 16/31 | q_time: 2.172929s | E: 31 | q_time/E: 0.070094s | shuffle time: 0.000249s
Mon Jan 25 10:00:10 2021 | q: 17/31 | q_time: 2.383282s | E: 34 | q_time/E: 0.070097s | shuffle time: 0.000248s
Mon Jan 25 10:00:13 2021 | q: 18/31 | q_time: 2.394482s | E: 36 | q_time/E: 0.066513s | shuffle time: 0.000250s
Mon Jan 25 10:00:15 2021 | q: 19/31 | q_time: 2.645951s | E: 38 | q_time/E: 0.069630s | shuffle time: 0.000250s
Mon Jan 25 10:00:18 2021 | q: 20/31 | q_time: 2.851205s | E: 41 | q_time/E: 0.069542s | shuffle time: 0.000251s
Mon Jan 25 10:00:21 2021 | q: 21/31 | q_time: 2.964577s | E: 43 | q_time/E: 0.068944s | shuffle time: 0.000251s
Mon Jan 25 10:00:24 2021 | q: 22/31 | q_time: 3.112674s | E: 46 | q_time/E: 0.067667s | shuffle time: 0.000253s
Mon Jan 25 10:00:32 2021 | q: 23/31 | q_time: 7.590345s | E: 49 | q_time/E: 0.154905s | shuffle time: 0.000252s
Mon Jan 25 10:00:36 2021 | q: 24/31 | q_time: 3.717643s | E: 52 | q_time/E: 0.071493s | shuffle time: 0.000374s
Mon Jan 25 10:00:40 2021 | q: 25/31 | q_time: 3.819302s | E: 55 | q_time/E: 0.069442s | shuffle time: 0.000253s
Mon Jan 25 10:00:43 2021 | q: 26/31 | q_time: 3.980788s | E: 58 | q_time/E: 0.068634s | shuffle time: 0.000252s
Mon Jan 25 10:00:48 2021 | q: 27/31 | q_time: 4.059523s | E: 61 | q_time/E: 0.066550s | shuffle time: 0.000248s
Mon Jan 25 10:00:52 2021 | q: 28/31 | q_time: 4.764219s | E: 65 | q_time/E: 0.073296s | shuffle time: 0.000248s
Mon Jan 25 10:00:57 2021 | q: 29/31 | q_time: 4.598443s | E: 67 | q_time/E: 0.068633s | shuffle time: 0.000248s
Mon Jan 25 10:01:02 2021 | q: 30/31 | q_time: 4.931014s | E: 69 | q_time/E: 0.071464s | shuffle time: 0.000244s
Mon Jan 25 10:01:10 2021 | q: 31/31 | q_time: 7.895832s | E: 71 | q_time/E: 0.111209s | shuffle time: 0.000244s
