q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.058637 1 0.058637 639938 639937 0
1 31 0.055782 1 0.055782 639938 639937 0
2 31 0.119363 2 0.059681 1281254 929313 351940
3 31 0.181362 3 0.060454 1921508 1344876 576631
4 31 0.304641 5 0.060928 3215832 1958637 1257194
5 31 0.375454 6 0.062576 3858573 2493246 1365326
6 31 0.507402 8 0.063425 5148388 3119156 2029231
7 31 0.654785 10 0.065478 6429583 3760786 2668796
8 31 0.784383 12 0.065365 7765124 4397914 3367209
9 31 0.927604 14 0.066257 9065218 5108142 3957075
10 31 1.062428 16 0.066402 10271454 5714982 4556471
11 31 1.211145 18 0.067286 11640520 6436852 5203667
12 31 1.385770 21 0.065989 13811241 7314677 6496563
13 31 1.511700 23 0.065726 14985029 7916031 7068997
14 31 1.893596 26 0.072831 17215782 8816481 8399300
15 31 1.980732 28 0.070740 19801834 10198080 9603753
16 31 2.323247 31 0.074943 23390318 11787476 11602841
17 31 2.306261 34 0.067831 22825956 11209232 11616723
18 31 2.450163 36 0.068060 23992921 11857467 12135453
19 31 2.863783 38 0.075363 25262017 12458622 12803394
20 31 2.867768 41 0.069946 28038150 13529093 14509056
21 31 2.867450 43 0.066685 27692310 13296029 14396280
22 31 3.484925 46 0.075759 31475278 14780741 16694536
23 31 3.297226 49 0.067290 31932876 14678267 17254608
24 31 3.738983 52 0.071904 36078854 16306410 19772443
25 31 3.725494 55 0.067736 36807900 16201206 20606693
26 31 4.060215 58 0.070004 40602330 17586775 23015554
27 31 4.343276 61 0.071201 42263929 17890620 24373308
28 31 4.773119 65 0.073433 46145008 18640125 27504882
29 31 4.685844 67 0.069938 45794164 18365233 27428930
30 31 4.887513 69 0.070834 45825837 18083493 27742343
31 31 4.731846 71 0.066646 47424376 18233516 29190859
70.4223
