run: 748 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 12:26:46 2021 | q: 0/31 | q_time: 0.055756s | E: 1 | q_time/E: 0.055756s | shuffle time: 0.000000s
Mon Jan 25 12:26:47 2021 | q: 1/31 | q_time: 0.052126s | E: 1 | q_time/E: 0.052126s | shuffle time: 0.000207s
Mon Jan 25 12:26:47 2021 | q: 2/31 | q_time: 0.113264s | E: 2 | q_time/E: 0.056632s | shuffle time: 0.000234s
Mon Jan 25 12:26:47 2021 | q: 3/31 | q_time: 0.177053s | E: 3 | q_time/E: 0.059018s | shuffle time: 0.000226s
Mon Jan 25 12:26:47 2021 | q: 4/31 | q_time: 0.307865s | E: 5 | q_time/E: 0.061573s | shuffle time: 0.000236s
Mon Jan 25 12:26:48 2021 | q: 5/31 | q_time: 0.375096s | E: 6 | q_time/E: 0.062516s | shuffle time: 0.000239s
Mon Jan 25 12:26:48 2021 | q: 6/31 | q_time: 0.516760s | E: 8 | q_time/E: 0.064595s | shuffle time: 0.000242s
Mon Jan 25 12:26:49 2021 | q: 7/31 | q_time: 0.674136s | E: 10 | q_time/E: 0.067414s | shuffle time: 0.000239s
Mon Jan 25 12:26:50 2021 | q: 8/31 | q_time: 0.807174s | E: 12 | q_time/E: 0.067264s | shuffle time: 0.000245s
Mon Jan 25 12:26:50 2021 | q: 9/31 | q_time: 0.949331s | E: 14 | q_time/E: 0.067809s | shuffle time: 0.000246s
Mon Jan 25 12:26:52 2021 | q: 10/31 | q_time: 1.078446s | E: 16 | q_time/E: 0.067403s | shuffle time: 0.000247s
Mon Jan 25 12:26:53 2021 | q: 11/31 | q_time: 1.246682s | E: 18 | q_time/E: 0.069260s | shuffle time: 0.000247s
Mon Jan 25 12:26:54 2021 | q: 12/31 | q_time: 1.392311s | E: 21 | q_time/E: 0.066301s | shuffle time: 0.000248s
Mon Jan 25 12:26:56 2021 | q: 13/31 | q_time: 1.512946s | E: 23 | q_time/E: 0.065780s | shuffle time: 0.000249s
Mon Jan 25 12:26:57 2021 | q: 14/31 | q_time: 1.727363s | E: 26 | q_time/E: 0.066437s | shuffle time: 0.000249s
Mon Jan 25 12:26:59 2021 | q: 15/31 | q_time: 1.826806s | E: 28 | q_time/E: 0.065243s | shuffle time: 0.000249s
Mon Jan 25 12:27:01 2021 | q: 16/31 | q_time: 2.083494s | E: 31 | q_time/E: 0.067209s | shuffle time: 0.000245s
Mon Jan 25 12:27:04 2021 | q: 17/31 | q_time: 2.605360s | E: 34 | q_time/E: 0.076628s | shuffle time: 0.000249s
Mon Jan 25 12:27:07 2021 | q: 18/31 | q_time: 3.189908s | E: 36 | q_time/E: 0.088609s | shuffle time: 0.000407s
Mon Jan 25 12:27:10 2021 | q: 19/31 | q_time: 2.546139s | E: 38 | q_time/E: 0.067004s | shuffle time: 0.000300s
Mon Jan 25 12:27:12 2021 | q: 20/31 | q_time: 2.832964s | E: 41 | q_time/E: 0.069097s | shuffle time: 0.000252s
Mon Jan 25 12:27:15 2021 | q: 21/31 | q_time: 2.977684s | E: 43 | q_time/E: 0.069248s | shuffle time: 0.000252s
Mon Jan 25 12:27:19 2021 | q: 22/31 | q_time: 3.102463s | E: 46 | q_time/E: 0.067445s | shuffle time: 0.000252s
Mon Jan 25 12:27:22 2021 | q: 23/31 | q_time: 3.311512s | E: 49 | q_time/E: 0.067582s | shuffle time: 0.000254s
Mon Jan 25 12:27:26 2021 | q: 24/31 | q_time: 4.013136s | E: 52 | q_time/E: 0.077176s | shuffle time: 0.000252s
Mon Jan 25 12:27:30 2021 | q: 25/31 | q_time: 3.632589s | E: 55 | q_time/E: 0.066047s | shuffle time: 0.000250s
Mon Jan 25 12:27:33 2021 | q: 26/31 | q_time: 3.938582s | E: 58 | q_time/E: 0.067907s | shuffle time: 0.000251s
Mon Jan 25 12:27:38 2021 | q: 27/31 | q_time: 4.109978s | E: 61 | q_time/E: 0.067377s | shuffle time: 0.000248s
Mon Jan 25 12:27:42 2021 | q: 28/31 | q_time: 4.695624s | E: 65 | q_time/E: 0.072240s | shuffle time: 0.000248s
Mon Jan 25 12:27:47 2021 | q: 29/31 | q_time: 4.504569s | E: 67 | q_time/E: 0.067232s | shuffle time: 0.000248s
Mon Jan 25 12:27:51 2021 | q: 30/31 | q_time: 4.571241s | E: 69 | q_time/E: 0.066250s | shuffle time: 0.000245s
Mon Jan 25 12:27:56 2021 | q: 31/31 | q_time: 4.746027s | E: 71 | q_time/E: 0.066845s | shuffle time: 0.000245s
