q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.110184 1 0.110184 639938 639937 0
1 31 0.082633 1 0.082633 639938 639937 0
2 31 0.163675 2 0.081837 1280147 930355 349791
3 31 0.246201 3 0.082067 1924273 1349874 574398
4 31 0.389872 5 0.077974 3229960 1974181 1255778
5 31 0.452205 6 0.075367 3853740 2498304 1355435
6 31 0.562768 8 0.070346 5140008 3108863 2031144
7 31 0.679777 10 0.067978 6534435 3835242 2699192
8 31 0.862727 12 0.071894 8516375 4910358 3606016
9 31 0.963222 14 0.068802 9344956 5292917 4052038
10 31 1.074118 16 0.067132 10289778 5721469 4568308
11 31 1.216954 18 0.067609 11583339 6400871 5182467
12 31 1.398858 21 0.066612 13775855 7254024 6521830
13 31 1.536798 23 0.066817 15058751 7957511 7101239
14 31 1.710788 26 0.065800 16754345 8572480 8181864
15 31 1.916995 28 0.068464 18777111 9686977 9090133
16 31 2.064946 31 0.066611 20251299 10089963 10161335
17 31 2.352670 34 0.069196 22981383 11327265 11654117
18 31 2.502141 36 0.069504 24206933 11865833 12341099
19 31 2.561698 38 0.067413 24495096 12033536 12461559
20 31 3.051798 41 0.074434 29474234 14272401 15201832
21 31 2.996363 43 0.069683 28457146 13735316 14721829
22 31 3.275809 46 0.071213 31221893 14785801 16436091
23 31 3.498997 49 0.071408 33499516 15449703 18049812
24 31 3.595160 52 0.069138 34870114 15756556 19113557
25 31 3.726986 55 0.067763 36270987 15923086 20347900
26 31 3.990987 58 0.068810 39031262 16910604 22120657
27 31 4.199158 61 0.068839 41289224 17455023 23834200
28 31 4.722577 65 0.072655 44784533 18225846 26558686
29 31 4.635720 67 0.069190 44428981 17655339 26773641
30 31 4.888083 69 0.070842 47604574 18714915 28889658
31 31 4.727459 71 0.066584 46187862 17596651 28591210
70.1586
