q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.055797 1 0.055797 639938 639937 0
1 31 0.051785 1 0.051785 639938 639937 0
2 31 0.113611 2 0.056805 1281483 932421 349061
3 31 0.177868 3 0.059289 1928233 1355335 572897
4 31 0.304662 5 0.060932 3210712 1964377 1246334
5 31 0.378573 6 0.063095 3865365 2519480 1345884
6 31 0.517290 8 0.064661 5241470 3185938 2055531
7 31 0.651614 10 0.065161 6477957 3806197 2671759
8 31 0.844212 12 0.070351 8395577 4846483 3549093
9 31 0.939880 14 0.067134 9174398 5183887 3990510
10 31 1.088039 16 0.068002 10408801 5793184 4615616
11 31 1.216570 18 0.067587 11582557 6385391 5197165
12 31 1.385740 21 0.065988 13746623 7261235 6485387
13 31 1.583106 23 0.068831 15689385 8314278 7375106
14 31 1.898206 26 0.073008 18956066 9764939 9191126
15 31 1.894067 28 0.067645 18784331 9680010 9104320
16 31 2.206980 31 0.071193 22021721 11113663 10908057
17 31 2.565982 34 0.075470 22680405 11175193 11505211
18 31 2.521132 36 0.070031 24134695 11871748 12262946
19 31 2.617594 38 0.068884 25458767 12542350 12916416
20 31 2.888555 41 0.070453 28197047 13584203 14612843
21 31 2.926299 43 0.068053 28155585 13543854 14611730
22 31 3.084197 46 0.067048 29790986 13989072 15801913
23 31 3.452886 49 0.070467 33787597 15598393 18189203
24 31 3.439335 52 0.066141 33670687 15014845 18655841
25 31 4.307622 55 0.078320 36384866 16027611 20357254
26 31 5.745904 58 0.099067 38539174 16648395 21890778
27 31 4.015062 61 0.065821 40011240 16845693 23165546
28 31 4.531152 65 0.069710 43410384 17604098 25806285
29 31 4.737625 67 0.070711 46345915 18580604 27765310
30 31 4.586113 69 0.066465 45392487 17827908 27564578
31 31 4.671500 71 0.065796 46578548 17772051 28806496
71.3993
