q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053733 1 0.053733 639938 639937 0
1 31 0.051510 1 0.051510 639938 639937 0
2 31 0.113407 2 0.056703 1281871 933104 348766
3 31 0.176933 3 0.058978 1921078 1344452 576625
4 31 0.304849 5 0.060970 3207613 1965008 1242604
5 31 0.376565 6 0.062761 3855862 2504161 1351700
6 31 0.507758 8 0.063470 5129392 3100955 2028436
7 31 0.668853 10 0.066885 6644154 3894352 2749801
8 31 0.850608 12 0.070884 8446052 4863097 3582954
9 31 0.929023 14 0.066359 9039934 5090303 3949630
10 31 1.100331 16 0.068771 10595720 5931750 4663969
11 31 1.256270 18 0.069793 12074526 6706827 5367698
12 31 1.375138 21 0.065483 13639071 7151364 6487706
13 31 1.556259 23 0.067663 15382171 8154696 7227474
14 31 1.706935 26 0.065651 16839114 8610396 8228717
15 31 1.868462 28 0.066731 18429979 9480949 8949029
16 31 2.156462 31 0.069563 21448832 10819505 10629326
17 31 2.349937 34 0.069116 23297343 11502988 11794354
18 31 2.452016 36 0.068112 23984335 11820352 12163982
19 31 2.634921 38 0.069340 25635181 12649090 12986090
20 31 2.906260 41 0.070884 28329720 13686174 14643545
21 31 2.969089 43 0.069049 28652993 13832838 14820154
22 31 3.208186 46 0.069743 31080459 14639088 16441370
23 31 3.510177 49 0.071636 34330653 15833230 18497422
24 31 3.446066 52 0.066270 33792985 15224193 18568791
25 31 3.912611 55 0.071138 38795982 17248917 21547064
26 31 4.018634 58 0.069287 40089574 17338055 22751518
27 31 4.079966 61 0.066885 40712389 17123838 23588550
28 31 4.520671 65 0.069549 43335735 17586122 25749612
29 31 4.583812 67 0.068415 44672771 17925813 26746957
30 31 4.705201 69 0.068191 46419360 18216543 28202816
31 31 4.830656 71 0.068037 48008762 18412142 29596619
69.1815
