q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.059041 1 0.059041 639938 639937 0
1 31 0.055320 1 0.055320 639938 639937 0
2 31 0.118047 2 0.059023 1280091 930824 349266
3 31 0.177595 3 0.059198 1920131 1341251 578879
4 31 0.307226 5 0.061445 3221989 1961829 1260159
5 31 0.382808 6 0.063801 3898140 2540826 1357313
6 31 0.522432 8 0.065304 5236884 3184175 2052708
7 31 0.657469 10 0.065747 6467057 3776680 2690376
8 31 0.845329 12 0.070444 8282560 4754201 3528358
9 31 0.929043 14 0.066360 8983068 5062742 3920325
10 31 1.082893 16 0.067681 10341746 5719458 4622287
11 31 1.220585 18 0.067810 11591388 6393826 5197561
12 31 1.389547 21 0.066169 13663150 7199624 6463525
13 31 1.555622 23 0.067636 15272992 8107401 7165590
14 31 1.787768 26 0.068760 17567096 9028617 8538478
15 31 1.952323 28 0.069726 19189499 9905916 9283582
16 31 2.064581 31 0.066599 20299607 10154321 10145285
17 31 2.456083 34 0.072238 24121277 11932467 12188809
18 31 2.741043 36 0.076140 25317447 12566341 12751105
19 31 2.595889 38 0.068313 24863920 12184223 12679696
20 31 2.924051 41 0.071318 28108534 13577446 14531087
21 31 3.105227 43 0.072215 28820025 13881609 14938415
22 31 3.282018 46 0.071348 30350695 14236498 16114196
23 31 3.395950 49 0.069305 32558112 15037791 17520320
24 31 4.031824 52 0.077535 37959924 17105219 20854704
25 31 3.790118 55 0.068911 36929232 16322416 20606815
26 31 4.020679 58 0.069322 39291466 16953980 22337485
27 31 4.525901 61 0.074195 43239315 18303980 24935334
28 31 4.845913 65 0.074553 46316409 18626541 27689867
29 31 4.785867 67 0.071431 44445666 17791676 26653989
30 31 4.682723 69 0.067866 45694030 17925150 27768879
31 31 4.746219 71 0.066848 46837665 17975274 28862390
71.0374
