q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.069411 1 0.069411 639938 639937 0
1 31 0.056354 1 0.056354 639938 639937 0
2 31 0.113036 2 0.056518 1280447 930905 349541
3 31 0.176378 3 0.058793 1922480 1344009 578470
4 31 0.305673 5 0.061135 3225861 1973369 1252491
5 31 0.374316 6 0.062386 3846979 2496853 1350125
6 31 0.507850 8 0.063481 5140397 3108758 2031638
7 31 0.644186 10 0.064419 6423804 3754610 2669193
8 31 0.788816 12 0.065735 7747296 4422727 3324568
9 31 0.951183 14 0.067942 9324870 5282820 4042049
10 31 1.103005 16 0.068938 10650105 5954193 4695911
11 31 1.203994 18 0.066889 11565340 6384627 5180712
12 31 1.380746 21 0.065750 13755107 7263235 6491871
13 31 1.510235 23 0.065662 14931879 7878816 7053062
14 31 1.786493 26 0.068711 17787176 9168098 8619077
15 31 1.970678 28 0.070381 19634553 10136375 9498177
16 31 2.137678 31 0.068957 21292006 10663427 10628578
17 31 2.289403 34 0.067335 22540986 11105396 11435589
18 31 2.499394 36 0.069428 24489933 12095414 12394518
19 31 2.573126 38 0.067714 24977733 12313128 12664604
20 31 2.944934 41 0.071828 28788969 13871813 14917155
21 31 2.882490 43 0.067035 27689848 13284293 14405554
22 31 3.116035 46 0.067740 30071112 14132659 15938452
23 31 3.289796 49 0.067139 31753535 14631019 17122515
24 31 3.485962 52 0.067038 34243552 15346248 18897303
25 31 9.646398 55 0.175389 38934279 17289553 21644725
26 31 3.974236 58 0.068521 38332822 16507258 21825563
27 31 4.054198 61 0.066462 40516192 17114544 23401647
28 31 4.528290 65 0.069666 43333557 17556349 25777207
29 31 4.580642 67 0.068368 44786681 17816025 26970655
30 31 4.614651 69 0.066879 45570107 17860590 27709516
31 31 4.697976 71 0.066169 46841157 17916622 28924534
74.2578
