run: 600 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 09:23:06 2021 | q: 0/31 | q_time: 0.053986s | E: 1 | q_time/E: 0.053986s | shuffle time: 0.000000s
Mon Jan 25 09:23:06 2021 | q: 1/31 | q_time: 0.051924s | E: 1 | q_time/E: 0.051924s | shuffle time: 0.000209s
Mon Jan 25 09:23:06 2021 | q: 2/31 | q_time: 0.113500s | E: 2 | q_time/E: 0.056750s | shuffle time: 0.000237s
Mon Jan 25 09:23:06 2021 | q: 3/31 | q_time: 0.177811s | E: 3 | q_time/E: 0.059270s | shuffle time: 0.000230s
Mon Jan 25 09:23:07 2021 | q: 4/31 | q_time: 0.310885s | E: 5 | q_time/E: 0.062177s | shuffle time: 0.000240s
Mon Jan 25 09:23:07 2021 | q: 5/31 | q_time: 0.378015s | E: 6 | q_time/E: 0.063003s | shuffle time: 0.000245s
Mon Jan 25 09:23:07 2021 | q: 6/31 | q_time: 0.511159s | E: 8 | q_time/E: 0.063895s | shuffle time: 0.000245s
Mon Jan 25 09:23:08 2021 | q: 7/31 | q_time: 0.670167s | E: 10 | q_time/E: 0.067017s | shuffle time: 0.000244s
Mon Jan 25 09:23:09 2021 | q: 8/31 | q_time: 0.794806s | E: 12 | q_time/E: 0.066234s | shuffle time: 0.000248s
Mon Jan 25 09:23:10 2021 | q: 9/31 | q_time: 0.994376s | E: 14 | q_time/E: 0.071027s | shuffle time: 0.000250s
Mon Jan 25 09:23:11 2021 | q: 10/31 | q_time: 1.092510s | E: 16 | q_time/E: 0.068282s | shuffle time: 0.000251s
Mon Jan 25 09:23:12 2021 | q: 11/31 | q_time: 1.223761s | E: 18 | q_time/E: 0.067987s | shuffle time: 0.000248s
Mon Jan 25 09:23:14 2021 | q: 12/31 | q_time: 1.375299s | E: 21 | q_time/E: 0.065490s | shuffle time: 0.000251s
Mon Jan 25 09:23:15 2021 | q: 13/31 | q_time: 1.563508s | E: 23 | q_time/E: 0.067979s | shuffle time: 0.000250s
Mon Jan 25 09:23:17 2021 | q: 14/31 | q_time: 1.711180s | E: 26 | q_time/E: 0.065815s | shuffle time: 0.000252s
Mon Jan 25 09:23:19 2021 | q: 15/31 | q_time: 1.850274s | E: 28 | q_time/E: 0.066081s | shuffle time: 0.000249s
Mon Jan 25 09:23:21 2021 | q: 16/31 | q_time: 2.157969s | E: 31 | q_time/E: 0.069612s | shuffle time: 0.000249s
Mon Jan 25 09:23:23 2021 | q: 17/31 | q_time: 2.289212s | E: 34 | q_time/E: 0.067330s | shuffle time: 0.000248s
Mon Jan 25 09:23:26 2021 | q: 18/31 | q_time: 2.373653s | E: 36 | q_time/E: 0.065935s | shuffle time: 0.000254s
Mon Jan 25 09:23:28 2021 | q: 19/31 | q_time: 2.584057s | E: 38 | q_time/E: 0.068002s | shuffle time: 0.000253s
Mon Jan 25 09:23:31 2021 | q: 20/31 | q_time: 2.755981s | E: 41 | q_time/E: 0.067219s | shuffle time: 0.000253s
Mon Jan 25 09:23:34 2021 | q: 21/31 | q_time: 2.927927s | E: 43 | q_time/E: 0.068091s | shuffle time: 0.000254s
Mon Jan 25 09:23:37 2021 | q: 22/31 | q_time: 3.155630s | E: 46 | q_time/E: 0.068601s | shuffle time: 0.000258s
Mon Jan 25 09:23:40 2021 | q: 23/31 | q_time: 3.438198s | E: 49 | q_time/E: 0.070167s | shuffle time: 0.000254s
Mon Jan 25 09:23:44 2021 | q: 24/31 | q_time: 3.536154s | E: 52 | q_time/E: 0.068003s | shuffle time: 0.000256s
Mon Jan 25 09:23:48 2021 | q: 25/31 | q_time: 3.704332s | E: 55 | q_time/E: 0.067351s | shuffle time: 0.000252s
Mon Jan 25 09:23:51 2021 | q: 26/31 | q_time: 3.847063s | E: 58 | q_time/E: 0.066329s | shuffle time: 0.000253s
Mon Jan 25 09:23:56 2021 | q: 27/31 | q_time: 4.100816s | E: 61 | q_time/E: 0.067226s | shuffle time: 0.000249s
Mon Jan 25 09:24:00 2021 | q: 28/31 | q_time: 4.454780s | E: 65 | q_time/E: 0.068535s | shuffle time: 0.000249s
Mon Jan 25 09:24:05 2021 | q: 29/31 | q_time: 4.511734s | E: 67 | q_time/E: 0.067339s | shuffle time: 0.000247s
Mon Jan 25 09:24:09 2021 | q: 30/31 | q_time: 4.557558s | E: 69 | q_time/E: 0.066052s | shuffle time: 0.000247s
Mon Jan 25 09:24:14 2021 | q: 31/31 | q_time: 4.744957s | E: 71 | q_time/E: 0.066830s | shuffle time: 0.000243s
