f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.013119 20000 3970 4000.000000
1+1E-0.187942 1+1E-3 0.007266 10000 1983 2000.000000
1+1E-0.546643 1+1E-3 0.013955 20000 3974 4000.000000
1+1E-0.875664 1+1E-3 0.021829 30000 5978 6000.000000
1+1E-1.190478 1+1E-3 0.022414 30000 5972 6000.000000
1+1E-1.498346 1+1E-3 0.015085 20000 3961 4000.000000
1+1E-1.802783 1+1E-3 0.030805 40000 7926 8000.000000
1+1E-2.105512 1+1E-3 0.038398 50000 9914 10000.000000
1+1E-2.407391 1+1E-3 0.038789 50000 9906 10000.000000
1+1E-2.708846 1+1E-3 0.074468 100000 19827 20000.000000
0.276343
