q q_max q_time hits q_time/hits 
1 127 1.417318 1 1.417318
2 127 1.581346 2 0.790673
3 127 1.717854 3 0.572618
4 127 2.702475 5 0.540495
5 127 3.296888 6 0.549481
6 127 4.464415 8 0.558052
7 127 5.048845 9 0.560983
8 127 6.258936 11 0.568994
9 127 7.232556 13 0.556350
10 127 7.819037 14 0.558503
11 127 10.270417 16 0.641901
12 127 10.313177 18 0.572954
13 127 10.692112 19 0.562743
14 127 14.982994 21 0.713476
15 127 14.064361 23 0.611494
16 127 14.411800 25 0.576472
17 127 16.477259 26 0.633741
18 127 17.203656 28 0.614416
19 127 19.118711 30 0.637290
20 127 27.633589 32 0.863550
21 127 18.679671 33 0.566051
22 127 20.473526 35 0.584958
23 127 21.225839 37 0.573671
24 127 38.882983 39 0.997000
25 127 49.624711 41 1.210359
26 127 35.433954 42 0.843666
27 127 26.289915 44 0.597498
28 127 27.124227 46 0.589657
29 127 46.584507 48 0.970511
30 127 28.767107 50 0.575342
31 127 29.421503 51 0.576892
32 127 46.066280 53 0.869175
33 127 32.616335 55 0.593024
34 127 35.079087 57 0.615423
35 127 39.766712 59 0.674012
36 127 68.680942 61 1.125917
37 127 48.085431 62 0.775571
38 127 41.277350 64 0.644959
39 127 39.352148 66 0.596245
40 127 50.049794 68 0.736026
41 127 47.372496 70 0.676750
42 127 47.035946 72 0.653277
43 127 44.428067 73 0.608604
44 127 51.064717 75 0.680863
45 127 56.943719 77 0.739529
46 127 50.636881 79 0.640973
47 127 49.622028 81 0.612618
48 127 49.567807 83 0.597202
49 127 152.416162 85 1.793131
50 127 51.733949 86 0.601558
51 127 68.641384 88 0.780016
52 127 68.588438 90 0.762094
53 127 56.046193 92 0.609198
54 127 58.345653 94 0.620698
55 127 64.416247 96 0.671003
56 127 68.502341 98 0.699003
57 127 61.975411 99 0.626014
58 127 80.302240 101 0.795072
59 127 64.084975 103 0.622184
60 127 64.029718 105 0.609807
61 127 71.710337 107 0.670190
62 127 79.526177 109 0.729598
63 127 155.136165 111 1.397623
64 127 221.465459 113 1.959871
65 127 137.158459 114 1.203144
66 127 84.516811 116 0.728593
67 127 86.259177 118 0.731010
68 127 80.553338 120 0.671278
69 127 122.565002 122 1.004631
70 127 87.238283 124 0.703535
71 127 112.316594 126 0.891402
72 127 263.632150 128 2.059626
73 127 90.630533 130 0.697158
74 127 109.833341 132 0.832071
75 127 95.840157 134 0.715225
76 127 91.622244 136 0.673693
77 127 84.712483 138 0.613859
78 127 96.838897 140 0.691706
79 127 100.056548 142 0.704624
80 127 104.735427 144 0.727329
81 127 87.170084 146 0.597055
82 127 139.862424 148 0.945016
83 127 161.441395 150 1.076276
84 127 97.880368 152 0.643950
85 127 113.865358 154 0.739385
86 127 100.366091 156 0.643372
87 127 99.181209 158 0.627729
88 127 108.435377 160 0.677721
89 127 106.776762 162 0.659116
90 127 105.251065 164 0.641775
91 127 114.760476 166 0.691328
92 127 102.712202 168 0.611382
93 127 145.457550 170 0.855633
94 127 131.717093 172 0.765797
95 127 113.801361 174 0.654031
96 127 119.709886 176 0.680170
97 127 114.638991 178 0.644039
98 127 131.390395 180 0.729947
99 127 137.328179 182 0.754550
100 127 131.348157 184 0.713849
101 127 150.520668 186 0.809251
102 127 123.600885 188 0.657452
103 127 150.822812 190 0.793804
104 127 177.743901 192 0.925749
105 127 159.552860 194 0.822437
106 127 118.415425 196 0.604160
107 127 128.178475 198 0.647366
108 127 121.323627 200 0.606618
109 127 121.339465 202 0.600690
110 127 172.634113 204 0.846246
111 127 125.672555 206 0.610061
112 127 128.973042 208 0.620063
113 127 124.310684 210 0.591956
114 127 136.606715 212 0.644371
115 127 136.865050 214 0.639556
116 127 134.845511 216 0.624285
117 127 132.421016 218 0.607436
118 127 154.596388 220 0.702711
119 127 171.921714 222 0.774422
120 127 132.895585 224 0.593284
121 127 136.481905 226 0.603902
122 127 138.803965 228 0.608789
123 127 146.553145 230 0.637188
124 127 157.374359 232 0.678338
125 127 138.379361 234 0.591365
126 127 147.062186 236 0.623145
127 127 140.537971 237 0.592987
10643.8
