q q_max q_time hits q_time/hits 
1 127 0.687573 1 0.687573
2 127 1.145099 2 0.572549
3 127 1.649394 3 0.549798
4 127 2.715887 5 0.543177
5 127 3.327651 6 0.554608
6 127 4.353467 8 0.544183
7 127 4.967904 9 0.551989
8 127 6.072071 11 0.552006
9 127 7.140185 13 0.549245
10 127 12.429948 14 0.887853
11 127 9.280155 16 0.580010
12 127 11.103440 18 0.616858
13 127 10.621083 19 0.559004
14 127 11.845806 21 0.564086
15 127 17.948671 23 0.780377
16 127 16.970755 25 0.678830
17 127 14.646018 26 0.563308
18 127 23.344877 28 0.833746
19 127 17.891178 30 0.596373
20 127 18.903777 32 0.590743
21 127 19.230803 33 0.582752
22 127 22.145667 35 0.632733
23 127 21.147786 37 0.571562
24 127 25.994079 39 0.666515
25 127 23.346970 41 0.569438
26 127 28.437767 42 0.677090
27 127 25.561737 44 0.580949
28 127 33.440960 46 0.726977
29 127 34.007650 48 0.708493
30 127 29.975150 50 0.599503
31 127 30.562145 51 0.599258
32 127 33.999042 53 0.641491
33 127 31.746323 55 0.577206
34 127 34.958576 57 0.613308
35 127 53.837323 59 0.912497
36 127 35.837848 61 0.587506
37 127 52.683464 62 0.849733
38 127 43.006533 64 0.671977
39 127 57.490466 66 0.871068
40 127 50.516607 68 0.742891
41 127 43.092031 70 0.615600
42 127 45.038404 72 0.625533
43 127 43.708838 73 0.598751
44 127 45.562506 75 0.607500
45 127 55.358279 77 0.718939
46 127 47.341168 79 0.599255
47 127 48.038952 81 0.593073
48 127 89.327293 83 1.076232
49 127 67.053445 85 0.788864
50 127 65.382733 86 0.760264
51 127 53.416953 88 0.607011
52 127 53.675469 90 0.596394
53 127 77.700506 92 0.844571
54 127 87.848409 94 0.934558
55 127 74.950590 96 0.780735
56 127 58.554101 98 0.597491
57 127 58.471598 99 0.590622
58 127 71.755287 101 0.710448
59 127 62.752435 103 0.609247
60 127 63.832620 105 0.607930
61 127 63.800526 107 0.596267
62 127 68.118706 109 0.624942
63 127 132.958206 111 1.197822
64 127 100.130332 113 0.886109
65 127 88.347528 114 0.774978
66 127 131.302834 116 1.131921
67 127 76.681376 118 0.649842
68 127 93.353096 120 0.777942
69 127 98.015494 122 0.803406
70 127 276.129447 124 2.226850
71 127 74.981628 126 0.595092
72 127 125.900642 128 0.983599
73 127 122.326687 130 0.940975
74 127 268.158956 132 2.031507
75 127 87.060679 134 0.649707
76 127 98.496479 136 0.724239
77 127 108.375329 138 0.785328
78 127 89.890253 140 0.642073
79 127 113.342289 142 0.798185
80 127 121.409608 144 0.843122
81 127 106.115150 146 0.726816
82 127 111.484479 148 0.753274
83 127 108.105577 150 0.720704
84 127 103.408379 152 0.680318
85 127 144.652211 154 0.939300
86 127 128.824873 156 0.825800
87 127 105.834071 158 0.669836
88 127 120.652192 160 0.754076
89 127 130.629728 162 0.806356
90 127 135.919713 164 0.828779
91 127 107.643443 166 0.648454
92 127 114.280280 168 0.680240
93 127 148.851131 170 0.875595
94 127 122.486555 172 0.712131
95 127 193.870599 174 1.114199
96 127 123.576688 176 0.702140
97 127 140.567454 178 0.789705
98 127 163.497302 180 0.908318
99 127 134.311514 182 0.737975
100 127 113.784951 184 0.618396
101 127 111.854580 186 0.601369
102 127 131.216711 188 0.697961
103 127 128.573461 190 0.676702
104 127 131.777047 192 0.686339
105 127 113.644809 194 0.585798
106 127 114.499604 196 0.584182
107 127 119.316205 198 0.602607
108 127 121.492398 200 0.607462
109 127 118.121214 202 0.584758
110 127 132.111624 204 0.647606
111 127 120.850202 206 0.586651
112 127 133.019704 208 0.639518
113 127 140.249500 210 0.667855
114 127 140.598426 212 0.663200
115 127 133.869088 214 0.625556
116 127 143.102605 216 0.662512
117 127 187.779814 218 0.861375
118 127 179.281847 220 0.814917
119 127 154.835715 222 0.697458
120 127 173.684116 224 0.775376
121 127 151.799293 226 0.671678
122 127 139.794719 228 0.613135
123 127 144.775010 230 0.629457
124 127 156.122623 232 0.672942
125 127 209.506809 234 0.895328
126 127 156.039133 236 0.661183
127 127 172.274072 237 0.726895
10855.3
